#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.8742e-05 1.06133e-07 1.35527e-05 1.18352e-07 1.01621e-06 1.01773e-06 -0.00026496 0.000204759 
2 5000 2.90349e-05 1.05828e-07 1.42515e-05 1.12975e-07 1.01662e-06 1.01818e-06 -0.000265013 0.00020058 
3 5000 2.91882e-05 1.09244e-07 1.47805e-05 1.15759e-07 1.01639e-06 1.01845e-06 -0.000271756 0.000213504 
4 5000 3.195e-05 1.16701e-07 1.49112e-05 1.1533e-07 1.02088e-06 1.01971e-06 -0.000289968 0.000213533 
5 5000 3.40687e-05 1.17898e-07 1.55311e-05 1.14801e-07 1.02247e-06 1.01852e-06 -0.000295315 0.000219107 
6 5000 3.49558e-05 1.12761e-07 1.59889e-05 1.13361e-07 1.02049e-06 1.02358e-06 -0.000288044 0.000218709 
7 5000 3.60864e-05 1.20346e-07 1.66435e-05 1.13717e-07 1.02546e-06 1.02221e-06 -0.000302002 0.000225687 
8 5000 3.75455e-05 1.21402e-07 1.75118e-05 1.10315e-07 1.02828e-06 1.02682e-06 -0.000305352 0.000223844 
9 5000 3.83309e-05 1.2075e-07 1.83039e-05 1.08474e-07 1.02928e-06 1.03475e-06 -0.000305141 0.000223557 
10 5000 4.30974e-05 1.30314e-07 1.86586e-05 1.10842e-07 1.03997e-06 1.03442e-06 -0.000324374 0.000231289 
11 5000 4.44948e-05 1.31756e-07 1.97619e-05 1.0867e-07 1.05299e-06 1.03858e-06 -0.000326859 0.000232569 
12 5000 4.53935e-05 1.33432e-07 2.04756e-05 1.11378e-07 1.05489e-06 1.05076e-06 -0.000330026 0.000239697 
13 5000 4.91447e-05 1.43626e-07 2.11977e-05 1.0912e-07 1.08718e-06 1.03467e-06 -0.000345797 0.00024211 
14 5000 5.44243e-05 1.54413e-07 2.20199e-05 1.13394e-07 1.10011e-06 1.05597e-06 -0.00036356 0.00025051 
15 5000 5.76262e-05 1.64184e-07 2.31621e-05 1.12514e-07 1.1216e-06 1.06311e-06 -0.000377297 0.000252426 
16 5000 6.11704e-05 1.67969e-07 2.34724e-05 1.13067e-07 1.12954e-06 1.06026e-06 -0.000383551 0.000255292 
17 5000 6.45789e-05 1.74369e-07 2.50094e-05 1.17042e-07 1.17041e-06 1.07384e-06 -0.000391352 0.000266334 
18 5000 7.0276e-05 1.88343e-07 2.58852e-05 1.16202e-07 1.18969e-06 1.09109e-06 -0.000410126 0.000264974 
19 5000 7.41069e-05 1.9795e-07 2.65916e-05 1.15062e-07 1.21963e-06 1.08434e-06 -0.000421755 0.000266166 
20 5000 7.67058e-05 2.02737e-07 2.79488e-05 1.22364e-07 1.22946e-06 1.11516e-06 -0.000427822 0.000279049 
21 5000 8.1161e-05 2.12394e-07 2.91197e-05 1.21001e-07 1.25871e-06 1.1201e-06 -0.000439173 0.000279134 
22 5000 8.65144e-05 2.19455e-07 3.07539e-05 1.2776e-07 1.29273e-06 1.13645e-06 -0.000447369 0.000292856 
23 5000 9.24028e-05 2.35109e-07 3.21265e-05 1.27904e-07 1.33807e-06 1.14522e-06 -0.00046447 0.000295094 
24 5000 9.72605e-05 2.47698e-07 3.28381e-05 1.30782e-07 1.37646e-06 1.15323e-06 -0.000477722 0.00030047 
25 4958 0.000105648 2.63869e-07 3.59892e-05 1.50088e-07 1.49329e-06 1.30271e-06 -0.000492708 0.000320832 
26 4958 0.000109585 2.78535e-07 3.46186e-05 1.39912e-07 1.4923e-06 1.27263e-06 -0.000508147 0.00030517 
27 4958 0.000112555 2.84116e-07 3.66553e-05 1.45333e-07 1.52424e-06 1.2732e-06 -0.000513298 0.000317977 
28 4958 0.000118092 2.95071e-07 3.77127e-05 1.49375e-07 1.54083e-06 1.30708e-06 -0.000524373 0.000322604 
29 4939 0.000128241 3.31918e-07 4.1867e-05 1.63111e-07 1.64219e-06 1.42273e-06 -0.000557574 0.000338768 
30 4927 0.000119965 2.92052e-07 4.10656e-05 1.75759e-07 1.54677e-06 1.3553e-06 -0.00052164 0.000361981 
31 4899 0.000137143 3.42871e-07 4.17089e-05 1.63162e-07 1.76513e-06 1.49273e-06 -0.00056582 0.000331267 
32 4899 0.00013224 3.39667e-07 3.94156e-05 1.57721e-07 1.7186e-06 1.45553e-06 -0.000563322 0.000322447 
33 4899 0.000130284 3.3479e-07 4.13282e-05 1.64037e-07 1.69239e-06 1.47014e-06 -0.00055929 0.000334277 
34 4899 0.000132003 3.34495e-07 3.97734e-05 1.59315e-07 1.69326e-06 1.45891e-06 -0.000559263 0.000325271 
35 4899 0.000131904 3.38008e-07 4.08197e-05 1.61553e-07 1.68853e-06 1.47908e-06 -0.000562488 0.000328573 
36 4899 0.000131511 3.37717e-07 4.01981e-05 1.62498e-07 1.6917e-06 1.46323e-06 -0.000562099 0.000330509 
37 4899 0.000131666 3.4169e-07 4.05357e-05 1.6011e-07 1.67544e-06 1.45111e-06 -0.000566013 0.000328881 
38 4899 0.000131039 3.34186e-07 4.12686e-05 1.61248e-07 1.69623e-06 1.45838e-06 -0.000558775 0.000331226 
39 4899 0.000130202 3.33021e-07 4.05949e-05 1.66192e-07 1.70631e-06 1.45889e-06 -0.000557368 0.000337288 
40 4899 0.000129021 3.24902e-07 4.17466e-05 1.66398e-07 1.66566e-06 1.48985e-06 -0.000550816 0.000336494 
41 4898 0.000129987 3.37719e-07 3.92553e-05 1.56884e-07 1.69341e-06 1.47677e-06 -0.000561834 0.000318321 
42 4898 0.000131436 3.34664e-07 4.01047e-05 1.61521e-07 1.69714e-06 1.4697e-06 -0.000559241 0.000328118 
43 4898 0.000131157 3.35684e-07 4.16032e-05 1.65305e-07 1.67469e-06 1.45717e-06 -0.000560625 0.000338034 
44 4898 0.000132893 3.41541e-07 4.09156e-05 1.63812e-07 1.72243e-06 1.46381e-06 -0.000564992 0.000333829 
45 4898 0.000128229 3.32494e-07 4.14471e-05 1.62773e-07 1.70289e-06 1.47958e-06 -0.000556668 0.000331594 
46 4898 0.000129603 3.31595e-07 4.06224e-05 1.6368e-07 1.67664e-06 1.47557e-06 -0.000556691 0.000331785 
47 4898 0.000129449 3.2861e-07 4.14386e-05 1.64626e-07 1.66624e-06 1.49638e-06 -0.000554223 0.000332552 
48 4898 0.000130538 3.3445e-07 4.02279e-05 1.66808e-07 1.68797e-06 1.49295e-06 -0.000559127 0.000333768 
49 4898 0.000132023 3.40127e-07 4.10219e-05 1.66148e-07 1.70923e-06 1.45084e-06 -0.000563914 0.000338874 
50 4898 0.000132978 3.40598e-07 4.03425e-05 1.59526e-07 1.70595e-06 1.43825e-06 -0.000564546 0.000329015 
51 4898 0.000131728 3.35705e-07 4.10419e-05 1.67562e-07 1.70619e-06 1.4626e-06 -0.000560005 0.000339764 
