#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.87119e-05 1.06641e-07 1.36989e-05 1.15323e-07 1.01621e-06 1.01773e-06 -0.000265847 0.000199281 
2 5000 2.91705e-05 1.0733e-07 1.43445e-05 1.13217e-07 1.01639e-06 1.01783e-06 -0.000268171 0.000202473 
3 5000 2.93557e-05 1.07324e-07 1.43992e-05 1.17471e-07 1.01594e-06 1.01806e-06 -0.000268635 0.000213285 
4 5000 2.92862e-05 1.07479e-07 1.4497e-05 1.13376e-07 1.01613e-06 1.01839e-06 -0.000268742 0.00020454 
5 5000 2.9472e-05 1.10129e-07 1.47003e-05 1.14812e-07 1.01728e-06 1.01735e-06 -0.00027389 0.000210727 
6 5000 3.07964e-05 1.12868e-07 1.50286e-05 1.1602e-07 1.01777e-06 1.01939e-06 -0.000281483 0.000216504 
7 5000 3.12533e-05 1.13325e-07 1.52024e-05 1.14216e-07 1.01956e-06 1.01779e-06 -0.000282957 0.000214654 
8 5000 3.22104e-05 1.15452e-07 1.53822e-05 1.14856e-07 1.01763e-06 1.0192e-06 -0.000288621 0.000217546 
9 5000 3.36813e-05 1.12779e-07 1.57257e-05 1.14168e-07 1.01972e-06 1.019e-06 -0.000286193 0.000219404 
10 5000 3.30939e-05 1.13424e-07 1.60879e-05 1.11805e-07 1.01849e-06 1.02093e-06 -0.000286494 0.000216836 
11 5000 3.50444e-05 1.17299e-07 1.59903e-05 1.13413e-07 1.02074e-06 1.02164e-06 -0.000295918 0.000219405 
12 5000 3.45644e-05 1.16177e-07 1.67335e-05 1.14125e-07 1.01926e-06 1.02242e-06 -0.000293462 0.000227279 
13 5000 3.52666e-05 1.17159e-07 1.70477e-05 1.12903e-07 1.02072e-06 1.0215e-06 -0.000296 0.000227364 
14 5000 3.69063e-05 1.18996e-07 1.70902e-05 1.12546e-07 1.02395e-06 1.0233e-06 -0.000300977 0.00022644 
15 5000 3.77861e-05 1.19868e-07 1.7203e-05 1.08269e-07 1.03001e-06 1.02074e-06 -0.000302969 0.000218412 
16 5000 3.80735e-05 1.22518e-07 1.78409e-05 1.1095e-07 1.02499e-06 1.02971e-06 -0.000308097 0.000226978 
17 5000 4.01815e-05 1.24555e-07 1.76412e-05 1.12927e-07 1.02648e-06 1.0271e-06 -0.00031358 0.000230493 
18 5000 3.93038e-05 1.27142e-07 1.85665e-05 1.1154e-07 1.03341e-06 1.02929e-06 -0.000316182 0.000233406 
19 5000 4.24244e-05 1.30437e-07 1.88734e-05 1.09962e-07 1.03329e-06 1.03306e-06 -0.000324454 0.00023112 
20 5000 4.24015e-05 1.27553e-07 1.87935e-05 1.09179e-07 1.05065e-06 1.02115e-06 -0.000318621 0.000231722 
21 5000 4.38544e-05 1.3156e-07 1.97361e-05 1.1089e-07 1.04022e-06 1.037e-06 -0.000326934 0.000237493 
22 5000 4.56683e-05 1.36534e-07 2.03523e-05 1.08579e-07 1.05517e-06 1.0299e-06 -0.000334894 0.000237617 
23 5000 4.76342e-05 1.383e-07 2.05174e-05 1.09826e-07 1.05523e-06 1.04368e-06 -0.000339005 0.000238192 
24 5000 4.86151e-05 1.43613e-07 2.09053e-05 1.11324e-07 1.07563e-06 1.03301e-06 -0.000346142 0.000245517 
25 5000 5.00783e-05 1.46471e-07 2.06879e-05 1.10919e-07 1.07417e-06 1.03819e-06 -0.000351326 0.000242526 
26 5000 5.33759e-05 1.55493e-07 2.1473e-05 1.08849e-07 1.08888e-06 1.0295e-06 -0.000365075 0.000243906 
27 5000 5.18501e-05 1.4962e-07 2.2872e-05 1.15124e-07 1.07678e-06 1.06296e-06 -0.000356733 0.000256368 
28 5000 5.39703e-05 1.5333e-07 2.28518e-05 1.1212e-07 1.10333e-06 1.0575e-06 -0.000361627 0.00025136 
29 5000 5.8188e-05 1.61908e-07 2.2904e-05 1.09961e-07 1.1214e-06 1.047e-06 -0.000374562 0.000249198 
30 5000 5.97155e-05 1.6752e-07 2.31871e-05 1.1257e-07 1.14796e-06 1.04588e-06 -0.000381381 0.000255724 
31 5000 6.20507e-05 1.6962e-07 2.39863e-05 1.11506e-07 1.14202e-06 1.05745e-06 -0.000385488 0.00025473 
32 5000 6.13792e-05 1.70274e-07 2.38956e-05 1.16035e-07 1.1483e-06 1.05496e-06 -0.000385734 0.000263552 
33 5000 6.1628e-05 1.68245e-07 2.43676e-05 1.14475e-07 1.13939e-06 1.06727e-06 -0.00038364 0.000260251 
34 5000 6.29631e-05 1.7412e-07 2.39596e-05 1.18027e-07 1.15439e-06 1.06166e-06 -0.000391095 0.00026643 
35 5000 6.01499e-05 1.63415e-07 2.46028e-05 1.14528e-07 1.11326e-06 1.08593e-06 -0.000377902 0.000258062 
36 5000 6.20075e-05 1.72181e-07 2.46172e-05 1.14572e-07 1.13781e-06 1.07819e-06 -0.000388977 0.000259518 
37 5000 6.0684e-05 1.67778e-07 2.46039e-05 1.17215e-07 1.14301e-06 1.07555e-06 -0.000382425 0.00026495 
38 5000 6.1503e-05 1.69318e-07 2.44246e-05 1.1644e-07 1.14218e-06 1.06443e-06 -0.000384846 0.000264674 
39 5000 5.97942e-05 1.66777e-07 2.4434e-05 1.14685e-07 1.13573e-06 1.07485e-06 -0.000381058 0.000259619 
40 5000 6.11721e-05 1.74143e-07 2.42833e-05 1.15676e-07 1.1445e-06 1.07317e-06 -0.000390808 0.000261246 
41 5000 6.03256e-05 1.65658e-07 2.45032e-05 1.15727e-07 1.1387e-06 1.07711e-06 -0.00037969 0.000261495 
42 5000 6.10543e-05 1.69474e-07 2.4171e-05 1.13955e-07 1.14521e-06 1.06197e-06 -0.000384699 0.000259417 
43 5000 6.03809e-05 1.66119e-07 2.40191e-05 1.1393e-07 1.14467e-06 1.06618e-06 -0.000380025 0.000258077 
44 5000 6.0341e-05 1.65652e-07 2.4042e-05 1.15005e-07 1.15774e-06 1.06974e-06 -0.000378733 0.000259628 
45 5000 6.17544e-05 1.70638e-07 2.46866e-05 1.16576e-07 1.15239e-06 1.07123e-06 -0.000386178 0.00026475 
46 5000 6.16918e-05 1.7153e-07 2.43997e-05 1.14551e-07 1.15129e-06 1.05879e-06 -0.000387356 0.000261929 
47 5000 6.13111e-05 1.708e-07 2.3496e-05 1.14668e-07 1.15214e-06 1.0685e-06 -0.000386198 0.000257054 
48 5000 6.06706e-05 1.66292e-07 2.43149e-05 1.14848e-07 1.1533e-06 1.07204e-06 -0.000379958 0.000259965 
49 5000 6.26114e-05 1.73694e-07 2.44813e-05 1.12193e-07 1.1539e-06 1.07269e-06 -0.000390421 0.000255326 
