#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86734e-05 1.05903e-07 1.34385e-05 1.15732e-07 1.01621e-06 1.01773e-06 -0.000264363 0.000196614 
2 5000 2.89887e-05 1.05544e-07 1.46901e-05 1.09681e-07 1.0166e-06 1.01823e-06 -0.000264372 0.000197745 
3 5000 2.91174e-05 1.08991e-07 1.47305e-05 1.15936e-07 1.01646e-06 1.01853e-06 -0.000271122 0.00021333 
4 5000 3.19255e-05 1.16623e-07 1.51071e-05 1.13553e-07 1.02108e-06 1.02046e-06 -0.000289768 0.000211241 
5 5000 3.40626e-05 1.17865e-07 1.56346e-05 1.13915e-07 1.02252e-06 1.01923e-06 -0.000295246 0.000217876 
6 5000 3.49773e-05 1.12838e-07 1.61201e-05 1.12057e-07 1.02086e-06 1.02369e-06 -0.00028817 0.000216907 
7 5000 3.60455e-05 1.20471e-07 1.67688e-05 1.12561e-07 1.02522e-06 1.02293e-06 -0.000302177 0.000223967 
8 5000 3.74779e-05 1.21238e-07 1.76042e-05 1.10163e-07 1.028e-06 1.02824e-06 -0.000305026 0.000223843 
9 5000 3.8272e-05 1.20847e-07 1.83918e-05 1.07426e-07 1.02929e-06 1.03557e-06 -0.00030523 0.000221623 
10 5000 4.31453e-05 1.30707e-07 1.88226e-05 1.1028e-07 1.04044e-06 1.03374e-06 -0.000324987 0.000231316 
11 5000 4.45306e-05 1.32339e-07 2.01416e-05 1.07266e-07 1.05312e-06 1.03722e-06 -0.00032777 0.000232062 
12 5000 4.52624e-05 1.33563e-07 2.10748e-05 1.11441e-07 1.04939e-06 1.05415e-06 -0.000330505 0.000242308 
13 5000 4.94602e-05 1.44302e-07 2.11146e-05 1.09971e-07 1.09191e-06 1.03079e-06 -0.000346694 0.000244231 
14 5000 5.42762e-05 1.55638e-07 2.21782e-05 1.12348e-07 1.0998e-06 1.05993e-06 -0.000365174 0.00024838 
15 5000 5.66588e-05 1.63242e-07 2.34416e-05 1.12142e-07 1.12278e-06 1.05766e-06 -0.00037549 0.000253815 
16 5000 6.24146e-05 1.7222e-07 2.34698e-05 1.13142e-07 1.14912e-06 1.05932e-06 -0.000388669 0.000255597 
17 5000 6.60742e-05 1.80519e-07 2.53747e-05 1.15948e-07 1.17443e-06 1.0791e-06 -0.000399556 0.000264683 
18 5000 6.97728e-05 1.86052e-07 2.56698e-05 1.13261e-07 1.1949e-06 1.0671e-06 -0.000406926 0.000262492 
19 5000 7.37651e-05 1.9171e-07 2.69085e-05 1.14472e-07 1.21859e-06 1.08137e-06 -0.000414221 0.000266487 
20 5000 7.76144e-05 2.05245e-07 2.75639e-05 1.20102e-07 1.24682e-06 1.098e-06 -0.000430367 0.00027634 
21 5000 8.29144e-05 2.14208e-07 2.93748e-05 1.27072e-07 1.26656e-06 1.1165e-06 -0.000441431 0.000290921 
22 5000 8.94408e-05 2.28074e-07 3.06772e-05 1.23879e-07 1.3081e-06 1.12378e-06 -0.000457102 0.000287597 
23 4986 9.04654e-05 2.26753e-07 3.15172e-05 1.39901e-07 1.30534e-06 1.14721e-06 -0.00045598 0.000313279 
24 4986 0.000100424 2.58369e-07 3.20964e-05 1.29085e-07 1.41819e-06 1.16927e-06 -0.000488203 0.000294089 
25 4960 0.000107178 2.68637e-07 3.41795e-05 1.42656e-07 1.44167e-06 1.24317e-06 -0.000499244 0.000312152 
26 4938 0.00011879 3.01281e-07 3.76239e-05 1.40317e-07 1.49202e-06 1.27352e-06 -0.000531546 0.000311785 
27 4937 0.000113556 2.91345e-07 3.50797e-05 1.41411e-07 1.49735e-06 1.30834e-06 -0.000521153 0.000304326 
28 4922 0.000118888 3.05367e-07 3.57246e-05 1.47411e-07 1.57747e-06 1.32528e-06 -0.000533325 0.000313443 
29 4910 0.000124589 3.24529e-07 3.80439e-05 1.44161e-07 1.58781e-06 1.39246e-06 -0.000551628 0.000305277 
30 4910 0.000127892 3.27959e-07 3.87517e-05 1.51642e-07 1.63518e-06 1.39743e-06 -0.000554123 0.000318196 
31 4886 0.00013264 3.2812e-07 3.82443e-05 1.7092e-07 1.6534e-06 1.41196e-06 -0.000554536 0.00034466 
32 4886 0.00014093 3.59199e-07 3.92018e-05 1.54884e-07 1.73673e-06 1.44367e-06 -0.000581203 0.000318933 
33 4886 0.00013142 3.38187e-07 4.07247e-05 1.6153e-07 1.65864e-06 1.47531e-06 -0.000563253 0.000328763 
34 4885 0.000134043 3.3877e-07 3.98544e-05 1.64353e-07 1.67613e-06 1.4561e-06 -0.000563747 0.000333397 
35 4885 0.000135336 3.4776e-07 3.94287e-05 1.59501e-07 1.71061e-06 1.45061e-06 -0.000571085 0.000325779 
36 4885 0.000134346 3.46407e-07 3.9427e-05 1.5921e-07 1.69664e-06 1.43507e-06 -0.00057007 0.000327072 
37 4885 0.000131547 3.3678e-07 4.0701e-05 1.62215e-07 1.64888e-06 1.45543e-06 -0.000562238 0.000331919 
38 4885 0.000132678 3.43197e-07 4.02157e-05 1.5478e-07 1.65691e-06 1.43871e-06 -0.000567895 0.000321419 
39 4885 0.000131631 3.34584e-07 3.9389e-05 1.58191e-07 1.68126e-06 1.44932e-06 -0.000559562 0.000323826 
40 4885 0.000133043 3.39078e-07 3.97453e-05 1.65027e-07 1.64324e-06 1.46564e-06 -0.000564608 0.000333138 
41 4885 0.000132146 3.37542e-07 4.09533e-05 1.5963e-07 1.67828e-06 1.46316e-06 -0.000562341 0.000327651 
42 4885 0.000131416 3.33821e-07 4.06015e-05 1.6724e-07 1.67389e-06 1.4736e-06 -0.000559017 0.000337278 
43 4885 0.000130166 3.32195e-07 4.04734e-05 1.65419e-07 1.66776e-06 1.46614e-06 -0.000557518 0.000335125 
44 4885 0.000133155 3.39358e-07 4.00881e-05 1.60252e-07 1.66609e-06 1.45987e-06 -0.000564368 0.000327244 
45 4885 0.000129492 3.32119e-07 4.04677e-05 1.64393e-07 1.64132e-06 1.49028e-06 -0.000557956 0.000330925 
46 4885 0.00013281 3.39968e-07 3.95551e-05 1.64184e-07 1.71182e-06 1.46756e-06 -0.00056383 0.000331262 
47 4885 0.000132051 3.40308e-07 3.99837e-05 1.57536e-07 1.67662e-06 1.45398e-06 -0.000564819 0.000323518 
48 4885 0.000130692 3.37861e-07 3.9755e-05 1.59582e-07 1.66327e-06 1.48429e-06 -0.000562755 0.000322746 
49 4885 0.000131971 3.3324e-07 4.0179e-05 1.67365e-07 1.681e-06 1.45339e-06 -0.000558416 0.000338809 
50 4885 0.000131784 3.38597e-07 4.12411e-05 1.60431e-07 1.6831e-06 1.4243e-06 -0.000563117 0.000333529 
51 4885 0.000133074 3.4113e-07 3.94737e-05 1.52954e-07 1.71274e-06 1.44624e-06 -0.000564877 0.000316174 
52 4885 0.000128574 3.25031e-07 4.04403e-05 1.63307e-07 1.65297e-06 1.48952e-06 -0.000551163 0.000329308 
53 4885 0.000130641 3.30188e-07 4.05781e-05 1.65033e-07 1.69524e-06 1.46133e-06 -0.000555149 0.000335271 
54 4885 0.000134598 3.44966e-07 4.11191e-05 1.57871e-07 1.6853e-06 1.44252e-06 -0.00056909 0.000327513 
55 4885 0.000134123 3.43931e-07 3.8526e-05 1.5367e-07 1.73469e-06 1.44186e-06 -0.000567006 0.000315766 
56 4885 0.00013075 3.32432e-07 4.06517e-05 1.64105e-07 1.66312e-06 1.4722e-06 -0.000557923 0.00033285 
57 4885 0.000129772 3.31357e-07 4.1163e-05 1.64588e-07 1.67388e-06 1.47337e-06 -0.000556566 0.000334441 
58 4885 0.000132857 3.40783e-07 4.00881e-05 1.56375e-07 1.69622e-06 1.46472e-06 -0.000564913 0.000320714 
59 4885 0.000132302 3.37041e-07 3.96807e-05 1.62845e-07 1.71965e-06 1.46958e-06 -0.000560972 0.00032927 
60 4885 0.000131821 3.34483e-07 3.97182e-05 1.62428e-07 1.67556e-06 1.49635e-06 -0.00055963 0.00032566 
61 4885 0.000131982 3.33145e-07 3.98581e-05 1.61232e-07 1.67873e-06 1.46692e-06 -0.000558384 0.000327482 
62 4885 0.000130408 3.3455e-07 4.10561e-05 1.62404e-07 1.68482e-06 1.4631e-06 -0.00055927 0.000332061 
63 4885 0.000130548 3.37116e-07 4.05846e-05 1.6396e-07 1.66212e-06 1.48015e-06 -0.000562098 0.000331628 
64 4885 0.000131742 3.34809e-07 4.10089e-05 1.65601e-07 1.67227e-06 1.48364e-06 -0.000559984 0.000334552 
65 4885 0.000134476 3.40924e-07 4.06591e-05 1.64909e-07 1.7035e-06 1.46511e-06 -0.000565106 0.000334837 
66 4885 0.000134349 3.48051e-07 4.06884e-05 1.63522e-07 1.69341e-06 1.47772e-06 -0.000571582 0.000331443 
67 4885 0.000130265 3.40803e-07 4.1137e-05 1.66116e-07 1.6721e-06 1.49766e-06 -0.000565102 0.000334053 
68 4885 0.000130946 3.38294e-07 3.93443e-05 1.5848e-07 1.73029e-06 1.4415e-06 -0.000561632 0.000325062 
69 4885 0.000130735 3.3237e-07 4.10401e-05 1.62812e-07 1.70753e-06 1.47273e-06 -0.000556837 0.000331606 
70 4885 0.00013045 3.36535e-07 4.10437e-05 1.60905e-07 1.68179e-06 1.47516e-06 -0.000561118 0.00032846 
71 4885 0.000129029 3.29266e-07 4.01673e-05 1.63357e-07 1.67865e-06 1.4842e-06 -0.000554461 0.000329416 
72 4885 0.000134062 3.42557e-07 4.01665e-05 1.57991e-07 1.71473e-06 1.45848e-06 -0.000566237 0.000324087 
73 4885 0.0001313 3.3801e-07 4.09907e-05 1.6662e-07 1.67895e-06 1.4989e-06 -0.00056262 0.00033438 
74 4885 0.000129561 3.33412e-07 4.09915e-05 1.61692e-07 1.69266e-06 1.47127e-06 -0.000557941 0.000329977 
75 4885 0.000129137 3.31083e-07 4.09141e-05 1.62129e-07 1.69469e-06 1.46764e-06 -0.000555737 0.000330882 
76 4885 0.000131919 3.36391e-07 4.04322e-05 1.65193e-07 1.68481e-06 1.5162e-06 -0.000561136 0.000329144 
77 4885 0.000133109 3.37024e-07 4.12863e-05 1.66972e-07 1.68347e-06 1.48937e-06 -0.000561901 0.000336518 
78 4885 0.00013356 3.45174e-07 4.09594e-05 1.65707e-07 1.70953e-06 1.48975e-06 -0.000568588 0.000333951 
79 4885 0.000131646 3.36526e-07 4.09847e-05 1.69466e-07 1.68265e-06 1.49143e-06 -0.000561265 0.0003394 
80 4885 0.000131866 3.39962e-07 4.095e-05 1.61904e-07 1.7222e-06 1.46043e-06 -0.000563445 0.00033139 
81 4885 0.000129322 3.34098e-07 4.18386e-05 1.65912e-07 1.66261e-06 1.50367e-06 -0.000559216 0.000334471 
82 4885 0.000131712 3.37374e-07 4.03619e-05 1.66081e-07 1.7141e-06 1.50154e-06 -0.000561308 0.000331995 
83 4885 0.000130257 3.35285e-07 4.18078e-05 1.71115e-07 1.70421e-06 1.47954e-06 -0.000559453 0.000344609 
84 4885 0.000128961 3.31453e-07 4.16876e-05 1.68229e-07 1.68979e-06 1.48232e-06 -0.000556158 0.000339884 
85 4885 0.000130772 3.35115e-07 4.20516e-05 1.65008e-07 1.71863e-06 1.49839e-06 -0.000559042 0.000334092 
86 4885 0.000130841 3.32686e-07 4.02155e-05 1.61308e-07 1.70589e-06 1.47578e-06 -0.000557176 0.00032734 
87 4885 0.000130265 3.33557e-07 4.09057e-05 1.63452e-07 1.69614e-06 1.47952e-06 -0.000558097 0.000331571 
88 4885 0.000131042 3.38139e-07 4.10384e-05 1.57286e-07 1.69026e-06 1.50136e-06 -0.000562438 0.000319938 
89 4885 0.000128234 3.26105e-07 4.23274e-05 1.68888e-07 1.64127e-06 1.52084e-06 -0.000552357 0.000337999 
90 4885 0.000132329 3.45573e-07 4.06508e-05 1.70133e-07 1.70883e-06 1.47378e-06 -0.000568776 0.000341616 
91 4885 0.000130811 3.40126e-07 4.06452e-05 1.65583e-07 1.73721e-06 1.46549e-06 -0.000563077 0.000335774 
92 4885 0.000131669 3.38637e-07 4.08607e-05 1.62985e-07 1.71972e-06 1.48457e-06 -0.000562295 0.000330223 
93 4885 0.000130934 3.35951e-07 4.10026e-05 1.70554e-07 1.71607e-06 1.47824e-06 -0.000559875 0.000342433 
94 4885 0.00012965 3.31504e-07 4.11826e-05 1.68165e-07 1.7107e-06 1.49407e-06 -0.000555817 0.000337581 
95 4885 0.000129799 3.35489e-07 4.16994e-05 1.63158e-07 1.68527e-06 1.48227e-06 -0.000560008 0.000332368 
96 4885 0.000128228 3.27716e-07 4.03909e-05 1.60798e-07 1.7036e-06 1.49259e-06 -0.000552343 0.000325026 
97 4885 0.000128495 3.28925e-07 4.10568e-05 1.67592e-07 1.70149e-06 1.48768e-06 -0.000553529 0.000337174 
98 4885 0.000129246 3.30948e-07 4.14522e-05 1.69228e-07 1.69346e-06 1.50211e-06 -0.000555661 0.000338815 
99 4885 0.000132259 3.41367e-07 4.15603e-05 1.66739e-07 1.71511e-06 1.49646e-06 -0.000564912 0.00033594 
100 4885 0.000130247 3.33699e-07 4.18283e-05 1.69101e-07 1.70668e-06 1.49871e-06 -0.000557975 0.000339708 
101 4885 0.000129028 3.2921e-07 4.16436e-05 1.63902e-07 1.71183e-06 1.48637e-06 -0.000553623 0.000332942 
102 4885 0.00013337 3.41931e-07 4.07442e-05 1.64177e-07 1.69809e-06 1.5067e-06 -0.00056596 0.000329333 
103 4885 0.00013064 3.3342e-07 4.04889e-05 1.63667e-07 1.6738e-06 1.48775e-06 -0.000558547 0.000330152 
104 4885 0.000134291 3.40973e-07 4.15552e-05 1.64034e-07 1.70568e-06 1.48696e-06 -0.000565074 0.000332906 
105 4885 0.000132641 3.42163e-07 4.14022e-05 1.65002e-07 1.70389e-06 1.50962e-06 -0.000565928 0.000331599 
106 4885 0.000130542 3.39242e-07 4.01085e-05 1.65e-07 1.72324e-06 1.47532e-06 -0.000562578 0.000332765 
107 4885 0.000129016 3.32654e-07 4.20194e-05 1.67414e-07 1.68732e-06 1.49393e-06 -0.000557303 0.000338083 
108 4885 0.000128472 3.27296e-07 4.20815e-05 1.67803e-07 1.7005e-06 1.51864e-06 -0.000552076 0.000336152 
109 4885 0.000130147 3.40213e-07 4.04886e-05 1.64153e-07 1.72602e-06 1.51141e-06 -0.000563313 0.000328227 
110 4885 0.000132097 3.40864e-07 4.14166e-05 1.68061e-07 1.71112e-06 1.50122e-06 -0.000564534 0.000337114 
111 4885 0.000130877 3.34936e-07 4.23087e-05 1.69212e-07 1.71357e-06 1.50544e-06 -0.000559017 0.000340066 
112 4885 0.000129257 3.33754e-07 4.14145e-05 1.63199e-07 1.72591e-06 1.49308e-06 -0.000557413 0.000330712 
