#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86514e-05 1.06702e-07 1.36441e-05 1.18092e-07 1.01621e-06 1.01773e-06 -0.000265817 0.000205373 
2 5000 2.89273e-05 1.09078e-07 1.36942e-05 1.18012e-07 1.01622e-06 1.01775e-06 -0.000270885 0.000205849 
3 5000 2.85284e-05 1.10029e-07 1.37173e-05 1.18241e-07 1.01616e-06 1.01776e-06 -0.000271725 0.000206707 
4 5000 2.80323e-05 1.0853e-07 1.36962e-05 1.18345e-07 1.0162e-06 1.0177e-06 -0.000267752 0.000206701 
5 5000 2.80544e-05 1.06458e-07 1.36986e-05 1.1793e-07 1.01618e-06 1.01778e-06 -0.000263913 0.000205698 
6 5000 2.85777e-05 1.06012e-07 1.37799e-05 1.17473e-07 1.01614e-06 1.01769e-06 -0.000264351 0.000205701 
7 5000 2.91148e-05 1.07508e-07 1.3834e-05 1.17952e-07 1.01632e-06 1.01771e-06 -0.000268385 0.000207566 
8 5000 2.92518e-05 1.09433e-07 1.37628e-05 1.1849e-07 1.01616e-06 1.01782e-06 -0.000272275 0.00020789 
9 5000 2.89996e-05 1.10346e-07 1.37328e-05 1.17498e-07 1.01622e-06 1.01768e-06 -0.000273378 0.000205138 
10 5000 2.86508e-05 1.09916e-07 1.39155e-05 1.16729e-07 1.01631e-06 1.01753e-06 -0.000271782 0.000205729 
11 5000 2.84386e-05 1.08826e-07 1.39505e-05 1.18364e-07 1.01601e-06 1.01798e-06 -0.00026931 0.000209954 
12 5000 2.84394e-05 1.08007e-07 1.3731e-05 1.18351e-07 1.01627e-06 1.01753e-06 -0.000267751 0.00020724 
13 5000 2.85507e-05 1.07523e-07 1.39035e-05 1.16009e-07 1.01622e-06 1.01761e-06 -0.000267119 0.000203789 
14 5000 2.8662e-05 1.07293e-07 1.41055e-05 1.17713e-07 1.01603e-06 1.01791e-06 -0.000266976 0.000210375 
15 5000 2.87942e-05 1.07317e-07 1.37771e-05 1.18528e-07 1.01662e-06 1.01727e-06 -0.000267254 0.000208362 
16 5000 2.89186e-05 1.0745e-07 1.39868e-05 1.15612e-07 1.01613e-06 1.01783e-06 -0.000267854 0.000203822 
17 5000 2.90552e-05 1.07828e-07 1.41217e-05 1.17987e-07 1.0164e-06 1.01761e-06 -0.000268835 0.000211324 
18 5000 2.90943e-05 1.0844e-07 1.38348e-05 1.17476e-07 1.01656e-06 1.0175e-06 -0.000270039 0.000206502 
19 5000 2.90283e-05 1.08955e-07 1.41435e-05 1.16293e-07 1.01587e-06 1.01841e-06 -0.00027093 0.000207274 
20 5000 2.89105e-05 1.09205e-07 1.40061e-05 1.17622e-07 1.01672e-06 1.01711e-06 -0.000271015 0.000209188 
21 5000 2.87331e-05 1.08933e-07 1.41193e-05 1.16673e-07 1.01599e-06 1.01815e-06 -0.000270201 0.000207977 
22 5000 2.86628e-05 1.08375e-07 1.40435e-05 1.17375e-07 1.01641e-06 1.01766e-06 -0.000268946 0.000208879 
23 5000 2.87232e-05 1.07689e-07 1.41805e-05 1.16148e-07 1.01689e-06 1.01755e-06 -0.000267747 0.000207681 
24 5000 2.88622e-05 1.06727e-07 1.41091e-05 1.17455e-07 1.01625e-06 1.01814e-06 -0.000266353 0.000209721 
25 5000 2.90023e-05 1.0596e-07 1.41928e-05 1.15879e-07 1.01678e-06 1.0176e-06 -0.000265167 0.000207169 
26 5000 2.90331e-05 1.05391e-07 1.42552e-05 1.17224e-07 1.01594e-06 1.01814e-06 -0.000264274 0.000210965 
27 5000 2.89608e-05 1.05642e-07 1.4063e-05 1.16747e-07 1.01612e-06 1.01762e-06 -0.000264556 0.00020763 
28 5000 2.90096e-05 1.06941e-07 1.43932e-05 1.14859e-07 1.01581e-06 1.01804e-06 -0.000267153 0.000207008 
29 5000 2.92747e-05 1.0853e-07 1.42545e-05 1.1841e-07 1.01667e-06 1.01781e-06 -0.000270596 0.000213858 
30 5000 2.96071e-05 1.09605e-07 1.41509e-05 1.15517e-07 1.01727e-06 1.01798e-06 -0.000273227 0.000205636 
31 5000 2.97276e-05 1.09569e-07 1.4393e-05 1.16062e-07 1.01638e-06 1.0184e-06 -0.00027353 0.000209769 
32 5000 2.98278e-05 1.09744e-07 1.43402e-05 1.16372e-07 1.01804e-06 1.01677e-06 -0.000273857 0.000210427 
33 5000 2.983e-05 1.09049e-07 1.41782e-05 1.17626e-07 1.01663e-06 1.01889e-06 -0.000272767 0.000210724 
34 5000 2.97716e-05 1.08141e-07 1.42498e-05 1.14335e-07 1.01757e-06 1.01745e-06 -0.000270852 0.000204174 
35 5000 2.95419e-05 1.07406e-07 1.45719e-05 1.1713e-07 1.01715e-06 1.0176e-06 -0.000269045 0.000214635 
36 5000 2.94968e-05 1.07634e-07 1.39182e-05 1.18015e-07 1.01654e-06 1.01777e-06 -0.000269445 0.000208782 
37 5000 2.9723e-05 1.08473e-07 1.45292e-05 1.12647e-07 1.01716e-06 1.0173e-06 -0.000271412 0.000203516 
38 5000 2.99286e-05 1.08669e-07 1.43853e-05 1.19963e-07 1.01706e-06 1.01748e-06 -0.000272224 0.00021908 
39 5000 2.98588e-05 1.09295e-07 1.38944e-05 1.15085e-07 1.01677e-06 1.0175e-06 -0.000273261 0.000201426 
40 5000 2.99005e-05 1.10655e-07 1.47626e-05 1.1468e-07 1.01659e-06 1.01763e-06 -0.000275847 0.000211025 
41 5000 2.99494e-05 1.11812e-07 1.40246e-05 1.20329e-07 1.01684e-06 1.01721e-06 -0.000278008 0.000215754 
42 5000 3.00043e-05 1.12391e-07 1.42379e-05 1.12817e-07 1.01686e-06 1.01751e-06 -0.000279158 0.000200252 
43 5000 2.98691e-05 1.11792e-07 1.45447e-05 1.1832e-07 1.01724e-06 1.01758e-06 -0.000277756 0.000217088 
44 5000 2.96521e-05 1.11486e-07 1.40093e-05 1.16483e-07 1.0169e-06 1.01789e-06 -0.000276787 0.000206215 
45 5000 2.97174e-05 1.11145e-07 1.45242e-05 1.15469e-07 1.01782e-06 1.01746e-06 -0.000276197 0.000210221 
46 5000 2.97656e-05 1.09898e-07 1.41156e-05 1.17775e-07 1.01713e-06 1.01842e-06 -0.000274119 0.000210472 
47 5000 2.97649e-05 1.08887e-07 1.44326e-05 1.15116e-07 1.01786e-06 1.01795e-06 -0.000272177 0.000208133 
48 5000 2.97599e-05 1.08558e-07 1.42011e-05 1.17103e-07 1.01751e-06 1.01737e-06 -0.000271605 0.000210282 
49 5000 2.99154e-05 1.09008e-07 1.43934e-05 1.16085e-07 1.01664e-06 1.01882e-06 -0.00027287 0.000209687 
50 5000 3.01476e-05 1.09851e-07 1.41531e-05 1.17089e-07 1.01755e-06 1.01768e-06 -0.000274786 0.000209553 
51 5000 3.0271e-05 1.10712e-07 1.43752e-05 1.14607e-07 1.01684e-06 1.01779e-06 -0.000276686 0.000206265 
52 5000 3.03869e-05 1.11337e-07 1.43731e-05 1.19014e-07 1.01677e-06 1.01809e-06 -0.000278057 0.000216561 
53 5000 3.03466e-05 1.11311e-07 1.39818e-05 1.14867e-07 1.01754e-06 1.01726e-06 -0.000277835 0.000202126 
54 5000 3.0091e-05 1.10092e-07 1.46603e-05 1.15843e-07 1.01744e-06 1.01763e-06 -0.000275119 0.000212618 
55 5000 2.96114e-05 1.08381e-07 1.40187e-05 1.18636e-07 1.01747e-06 1.01757e-06 -0.000270961 0.000211599 
56 5000 2.91674e-05 1.07058e-07 1.44212e-05 1.13476e-07 1.01749e-06 1.01756e-06 -0.000267513 0.000204146 
57 5000 2.88963e-05 1.06237e-07 1.42773e-05 1.18665e-07 1.01673e-06 1.01769e-06 -0.000265449 0.000214764 
58 5000 2.89008e-05 1.06337e-07 1.43109e-05 1.14363e-07 1.01648e-06 1.01798e-06 -0.00026568 0.000204817 
59 5000 2.92567e-05 1.07363e-07 1.42831e-05 1.18205e-07 1.017e-06 1.018e-06 -0.000268349 0.000213656 
60 5000 2.97485e-05 1.08495e-07 1.42679e-05 1.14414e-07 1.01709e-06 1.01789e-06 -0.000271516 0.00020444 
61 5000 3.01969e-05 1.09272e-07 1.4409e-05 1.18107e-07 1.01712e-06 1.0176e-06 -0.000273884 0.000215039 
62 5000 3.0366e-05 1.09874e-07 1.40303e-05 1.15609e-07 1.01721e-06 1.0174e-06 -0.000275317 0.00020453 
63 5000 3.03136e-05 1.10374e-07 1.45191e-05 1.15871e-07 1.01674e-06 1.01802e-06 -0.000276175 0.00021093 
64 5000 3.02041e-05 1.11066e-07 1.42077e-05 1.17379e-07 1.01688e-06 1.01749e-06 -0.000277184 0.000210976 
65 5000 3.02516e-05 1.11682e-07 1.41693e-05 1.16724e-07 1.01723e-06 1.01783e-06 -0.000278347 0.00020883 
66 5000 3.0245e-05 1.11406e-07 1.43739e-05 1.14452e-07 1.01706e-06 1.01781e-06 -0.000277858 0.000205868 
67 5000 3.02869e-05 1.10945e-07 1.43808e-05 1.18748e-07 1.01758e-06 1.01717e-06 -0.000277049 0.000216338 
68 5000 3.02317e-05 1.10396e-07 1.4012e-05 1.15625e-07 1.01725e-06 1.01797e-06 -0.000275984 0.000204133 
69 5000 3.02793e-05 1.10087e-07 1.45007e-05 1.15308e-07 1.01717e-06 1.01781e-06 -0.00027553 0.000209446 
70 5000 3.02624e-05 1.09367e-07 1.43272e-05 1.18038e-07 1.01727e-06 1.01774e-06 -0.000274174 0.000213872 
71 5000 3.01215e-05 1.08709e-07 1.39859e-05 1.15893e-07 1.01731e-06 1.01783e-06 -0.000272673 0.000204501 
72 5000 2.9923e-05 1.07988e-07 1.46579e-05 1.14617e-07 1.01729e-06 1.01748e-06 -0.00027093 0.000209733 
73 5000 2.96518e-05 1.07806e-07 1.41156e-05 1.19658e-07 1.01673e-06 1.01837e-06 -0.00027008 0.000214914 
74 5000 2.97329e-05 1.08789e-07 1.41302e-05 1.13499e-07 1.01767e-06 1.01727e-06 -0.000271952 0.000200654 
75 5000 2.9983e-05 1.09163e-07 1.47321e-05 1.16951e-07 1.01727e-06 1.01769e-06 -0.000273219 0.000215984 
76 5000 3.01387e-05 1.0899e-07 1.38801e-05 1.18354e-07 1.01694e-06 1.01825e-06 -0.00027327 0.000208938 
77 5000 3.0076e-05 1.0845e-07 1.44376e-05 1.13989e-07 1.01799e-06 1.01769e-06 -0.000272019 0.000205555 
78 5000 2.97393e-05 1.08218e-07 1.44006e-05 1.1723e-07 1.01652e-06 1.01823e-06 -0.000271058 0.000212683 
79 5000 2.95164e-05 1.08718e-07 1.42045e-05 1.17269e-07 1.0172e-06 1.01832e-06 -0.000271409 0.000210394 
80 5000 2.9469e-05 1.09489e-07 1.42384e-05 1.15509e-07 1.01766e-06 1.01784e-06 -0.000272664 0.000206755 
81 5000 2.94735e-05 1.0975e-07 1.44409e-05 1.16058e-07 1.01666e-06 1.01842e-06 -0.00027328 0.000210323 
82 5000 2.96312e-05 1.10354e-07 1.42674e-05 1.1749e-07 1.01742e-06 1.01813e-06 -0.000274626 0.000211746 
83 5000 2.99452e-05 1.1074e-07 1.41686e-05 1.16445e-07 1.0179e-06 1.0179e-06 -0.000275934 0.000208128 
84 5000 3.02274e-05 1.10694e-07 1.43841e-05 1.14488e-07 1.01682e-06 1.01805e-06 -0.000276566 0.000205997 
85 5000 3.04852e-05 1.10617e-07 1.44218e-05 1.19177e-07 1.01791e-06 1.01722e-06 -0.000276818 0.000217782 
86 5000 3.06435e-05 1.10656e-07 1.38266e-05 1.14827e-07 1.01714e-06 1.01735e-06 -0.000277298 0.000199927 
87 5000 3.08908e-05 1.10489e-07 1.4822e-05 1.15194e-07 1.01651e-06 1.01756e-06 -0.000277559 0.000212921 
88 5000 3.08351e-05 1.09861e-07 1.39598e-05 1.19496e-07 1.01768e-06 1.01671e-06 -0.000276178 0.000213186 
89 5000 3.05982e-05 1.09389e-07 1.41715e-05 1.13967e-07 1.01662e-06 1.0185e-06 -0.000274978 0.00020191 
90 5000 3.03024e-05 1.09385e-07 1.46354e-05 1.15809e-07 1.01708e-06 1.01771e-06 -0.000274313 0.000212225 
91 5000 2.99695e-05 1.09518e-07 1.40989e-05 1.19497e-07 1.01793e-06 1.01705e-06 -0.000273759 0.000214781 
92 5000 2.96098e-05 1.09867e-07 1.41133e-05 1.13736e-07 1.01651e-06 1.01846e-06 -0.000273807 0.000200602 
93 5000 2.95874e-05 1.1068e-07 1.46674e-05 1.1671e-07 1.01709e-06 1.0177e-06 -0.000275167 0.000214704 
94 5000 2.97564e-05 1.10402e-07 1.40217e-05 1.18239e-07 1.01827e-06 1.01695e-06 -0.000274876 0.00021091 
95 5000 2.98619e-05 1.09053e-07 1.43366e-05 1.14519e-07 1.01696e-06 1.01936e-06 -0.000272801 0.000205038 
96 5000 2.99559e-05 1.07302e-07 1.43568e-05 1.17739e-07 1.01804e-06 1.0176e-06 -0.000269638 0.000213571 
97 5000 2.99121e-05 1.06085e-07 1.41882e-05 1.15011e-07 1.017e-06 1.01803e-06 -0.000267409 0.000204855 
98 5000 2.9926e-05 1.05639e-07 1.44812e-05 1.17983e-07 1.01638e-06 1.01839e-06 -0.000266684 0.000215324 
99 5000 2.98644e-05 1.0636e-07 1.39218e-05 1.15376e-07 1.01686e-06 1.01728e-06 -0.000267838 0.00020259 
100 5000 2.98784e-05 1.07812e-07 1.47529e-05 1.15218e-07 1.01635e-06 1.01789e-06 -0.000270629 0.000212104 
101 5000 2.98384e-05 1.09392e-07 1.39432e-05 1.19444e-07 1.01743e-06 1.01699e-06 -0.000273311 0.000212761 
102 5000 2.97518e-05 1.10587e-07 1.43532e-05 1.13017e-07 1.01618e-06 1.01837e-06 -0.000275462 0.000201898 
103 5000 2.97236e-05 1.11033e-07 1.44751e-05 1.18098e-07 1.01796e-06 1.01639e-06 -0.000275989 0.000216175 
104 5000 2.96253e-05 1.10614e-07 1.41178e-05 1.16807e-07 1.01754e-06 1.01816e-06 -0.000275071 0.000208272 
105 5000 2.954e-05 1.09634e-07 1.41862e-05 1.15258e-07 1.01708e-06 1.01812e-06 -0.000273159 0.000205401 
106 5000 2.96084e-05 1.08884e-07 1.47054e-05 1.16102e-07 1.01851e-06 1.01666e-06 -0.000271749 0.000214045 
107 5000 2.95331e-05 1.0812e-07 1.3797e-05 1.18642e-07 1.01698e-06 1.01722e-06 -0.00027037 0.000208915 
108 5000 2.96945e-05 1.08553e-07 1.4603e-05 1.1339e-07 1.01698e-06 1.01783e-06 -0.000271521 0.000206025 
109 5000 2.98748e-05 1.09004e-07 1.41741e-05 1.18192e-07 1.01796e-06 1.01654e-06 -0.000272612 0.000212809 
110 5000 3.00093e-05 1.08986e-07 1.4379e-05 1.15706e-07 1.01728e-06 1.01817e-06 -0.000272949 0.00020883 
111 5000 2.98789e-05 1.08271e-07 1.41526e-05 1.16855e-07 1.0174e-06 1.01745e-06 -0.000271344 0.000209067 
112 5000 2.9591e-05 1.07981e-07 1.43985e-05 1.15066e-07 1.01776e-06 1.01735e-06 -0.00027014 0.000207805 
113 5000 2.94748e-05 1.08124e-07 1.43013e-05 1.17797e-07 1.01641e-06 1.01868e-06 -0.000270322 0.000212688 
114 5000 2.96865e-05 1.0817e-07 1.42246e-05 1.15308e-07 1.0186e-06 1.01667e-06 -0.000270591 0.000206506 
115 5000 2.95724e-05 1.06536e-07 1.42591e-05 1.17297e-07 1.01616e-06 1.01864e-06 -0.000267617 0.000211014 
116 5000 2.93433e-05 1.06195e-07 1.44387e-05 1.14319e-07 1.01762e-06 1.01677e-06 -0.000266279 0.000206684 
117 5000 2.91669e-05 1.06834e-07 1.41107e-05 1.19197e-07 1.01634e-06 1.01741e-06 -0.000267243 0.000214103 
118 5000 2.94521e-05 1.08968e-07 1.43883e-05 1.13306e-07 1.01617e-06 1.018e-06 -0.00027186 0.000203175 
119 5000 3.00856e-05 1.10619e-07 1.43162e-05 1.185e-07 1.01823e-06 1.01593e-06 -0.000275967 0.000215422 
120 5000 3.04866e-05 1.10535e-07 1.41226e-05 1.157e-07 1.01603e-06 1.01865e-06 -0.0002769 0.000205491 
121 5000 3.06837e-05 1.102e-07 1.44774e-05 1.15529e-07 1.01764e-06 1.01684e-06 -0.000276495 0.000210023 
122 5000 3.05025e-05 1.09267e-07 1.41194e-05 1.18127e-07 1.01675e-06 1.01771e-06 -0.000274544 0.000211595 
