#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86625e-05 1.06562e-07 1.36595e-05 1.15014e-07 1.01621e-06 1.01773e-06 -0.000265582 0.000197953 
2 5000 2.90011e-05 1.08972e-07 1.40862e-05 1.13355e-07 1.01622e-06 1.01774e-06 -0.000270857 0.000199556 
3 5000 2.86521e-05 1.10209e-07 1.42867e-05 1.16063e-07 1.01615e-06 1.01778e-06 -0.000272344 0.000208703 
4 5000 2.81126e-05 1.08964e-07 1.39359e-05 1.18976e-07 1.01621e-06 1.01767e-06 -0.000268757 0.00021133 
5 5000 2.80192e-05 1.0677e-07 1.36289e-05 1.17027e-07 1.01615e-06 1.01778e-06 -0.00026442 0.000202537 
6 5000 2.84752e-05 1.05882e-07 1.39574e-05 1.13373e-07 1.01614e-06 1.01778e-06 -0.000263858 0.000197879 
7 5000 2.90666e-05 1.06989e-07 1.43489e-05 1.14891e-07 1.01631e-06 1.01766e-06 -0.000267307 0.000206677 
8 5000 2.934e-05 1.08933e-07 1.40534e-05 1.18588e-07 1.01614e-06 1.0178e-06 -0.000271552 0.000211837 
9 5000 2.92015e-05 1.10283e-07 1.37189e-05 1.16612e-07 1.01626e-06 1.01784e-06 -0.000273708 0.00020272 
10 5000 2.88738e-05 1.10365e-07 1.41154e-05 1.13402e-07 1.01633e-06 1.01776e-06 -0.000273114 0.000200048 
11 5000 2.86038e-05 1.09522e-07 1.43244e-05 1.16215e-07 1.01603e-06 1.01808e-06 -0.000270982 0.000209422 
12 5000 2.85252e-05 1.08681e-07 1.39371e-05 1.17416e-07 1.01633e-06 1.01762e-06 -0.000269202 0.00020764 
13 5000 2.85683e-05 1.08054e-07 1.40565e-05 1.1462e-07 1.01609e-06 1.0182e-06 -0.000268169 0.000202153 
14 5000 2.86524e-05 1.07768e-07 1.42476e-05 1.15803e-07 1.01612e-06 1.0182e-06 -0.00026783 0.000207456 
15 5000 2.87677e-05 1.07715e-07 1.40553e-05 1.1579e-07 1.01657e-06 1.0177e-06 -0.000267941 0.000205188 
16 5000 2.88782e-05 1.07695e-07 1.42969e-05 1.15008e-07 1.01609e-06 1.01855e-06 -0.000268222 0.000206018 
17 5000 2.90298e-05 1.07994e-07 1.41074e-05 1.1687e-07 1.01666e-06 1.0178e-06 -0.000269052 0.000208422 
18 5000 2.91509e-05 1.08611e-07 1.41392e-05 1.14196e-07 1.01628e-06 1.01796e-06 -0.00027052 0.000202254 
19 5000 2.92201e-05 1.0935e-07 1.43812e-05 1.1572e-07 1.01603e-06 1.01828e-06 -0.000272069 0.000208853 
20 5000 2.91961e-05 1.10045e-07 1.41358e-05 1.15749e-07 1.0167e-06 1.01742e-06 -0.000273205 0.000206206 
21 5000 2.90728e-05 1.10282e-07 1.4297e-05 1.15405e-07 1.01581e-06 1.01876e-06 -0.000273476 0.000206909 
22 5000 2.89714e-05 1.10144e-07 1.42407e-05 1.1495e-07 1.01662e-06 1.01781e-06 -0.000272893 0.000205438 
23 5000 2.88725e-05 1.09405e-07 1.44077e-05 1.15546e-07 1.0165e-06 1.01831e-06 -0.000271326 0.000208745 
24 5000 2.87674e-05 1.08282e-07 1.42306e-05 1.15299e-07 1.01639e-06 1.01828e-06 -0.000269021 0.000205999 
25 5000 2.86757e-05 1.0736e-07 1.44425e-05 1.14818e-07 1.01669e-06 1.0181e-06 -0.000267046 0.000207484 
26 5000 2.85579e-05 1.06818e-07 1.43171e-05 1.15772e-07 1.01571e-06 1.01859e-06 -0.000265881 0.000208097 
27 5000 2.86058e-05 1.07608e-07 1.43766e-05 1.13982e-07 1.01629e-06 1.01768e-06 -0.000267398 0.000204799 
28 5000 2.89292e-05 1.08804e-07 1.45847e-05 1.15698e-07 1.016e-06 1.01863e-06 -0.00027041 0.000211077 
29 5000 2.94364e-05 1.0993e-07 1.41978e-05 1.15273e-07 1.01746e-06 1.01753e-06 -0.000273426 0.000205785 
30 5000 2.97712e-05 1.0981e-07 1.46077e-05 1.13755e-07 1.01688e-06 1.01822e-06 -0.000274002 0.000206834 
31 5000 2.98381e-05 1.09563e-07 1.4469e-05 1.15443e-07 1.01716e-06 1.0182e-06 -0.000273658 0.000209262 
32 5000 2.98888e-05 1.09612e-07 1.44201e-05 1.15478e-07 1.01798e-06 1.01798e-06 -0.000273752 0.000208841 
33 5000 2.97282e-05 1.09003e-07 1.43728e-05 1.13985e-07 1.01652e-06 1.01858e-06 -0.000272478 0.000204449 
34 5000 2.95081e-05 1.08774e-07 1.4734e-05 1.14453e-07 1.01778e-06 1.01696e-06 -0.00027142 0.000210384 
35 5000 2.9286e-05 1.08955e-07 1.42139e-05 1.16982e-07 1.01648e-06 1.01825e-06 -0.00027143 0.000209848 
36 5000 2.94257e-05 1.09547e-07 1.45188e-05 1.11771e-07 1.01726e-06 1.01772e-06 -0.000272726 0.000201077 
