#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.87568e-05 1.06638e-07 1.35982e-05 1.18442e-07 1.01621e-06 1.01773e-06 -0.000265947 0.000205603 
2 5000 2.90125e-05 1.06393e-07 1.42624e-05 1.13675e-07 1.01661e-06 1.01815e-06 -0.000266027 0.000202465 
3 5000 2.91458e-05 1.09638e-07 1.47874e-05 1.1593e-07 1.01621e-06 1.01845e-06 -0.000272408 0.000213978 
4 5000 3.18315e-05 1.16872e-07 1.49353e-05 1.15744e-07 1.02044e-06 1.0195e-06 -0.000290102 0.000214832 
5 5000 3.38828e-05 1.18077e-07 1.55542e-05 1.15264e-07 1.02197e-06 1.01852e-06 -0.000295385 0.000220384 
6 5000 3.4693e-05 1.13051e-07 1.60219e-05 1.13902e-07 1.02002e-06 1.02347e-06 -0.000288203 0.000220282 
7 5000 3.59723e-05 1.2101e-07 1.66631e-05 1.14374e-07 1.02489e-06 1.0223e-06 -0.000303001 0.000227277 
8 5000 3.74092e-05 1.22366e-07 1.75859e-05 1.11274e-07 1.0275e-06 1.02733e-06 -0.000306829 0.000226407 
9 5000 3.831e-05 1.22435e-07 1.83575e-05 1.09481e-07 1.02932e-06 1.0343e-06 -0.000307863 0.000226289 
10 5000 4.32085e-05 1.32145e-07 1.87395e-05 1.12206e-07 1.03971e-06 1.03502e-06 -0.000327302 0.000234606 
11 5000 4.46942e-05 1.33406e-07 1.97744e-05 1.10132e-07 1.05382e-06 1.03718e-06 -0.000329482 0.000236075 
12 5000 4.54135e-05 1.3511e-07 2.05242e-05 1.12924e-07 1.05357e-06 1.04896e-06 -0.000332668 0.000243543 
13 5000 5.00675e-05 1.47029e-07 2.12119e-05 1.11745e-07 1.08806e-06 1.03715e-06 -0.00035126 0.000247051 
14 5000 5.42355e-05 1.54567e-07 2.2029e-05 1.14925e-07 1.0957e-06 1.0528e-06 -0.000363911 0.000254184 
15 5000 5.86244e-05 1.65947e-07 2.31347e-05 1.14871e-07 1.1146e-06 1.06791e-06 -0.000380468 0.000256078 
16 5000 6.19777e-05 1.71881e-07 2.3338e-05 1.15468e-07 1.14055e-06 1.06941e-06 -0.000388447 0.000257807 
17 5000 6.40022e-05 1.74618e-07 2.45665e-05 1.1698e-07 1.15719e-06 1.07227e-06 -0.00039204 0.000264911 
18 5000 6.95512e-05 1.86462e-07 2.52544e-05 1.17029e-07 1.20041e-06 1.07078e-06 -0.000407117 0.000267636 
19 5000 7.36095e-05 1.95983e-07 2.65379e-05 1.19769e-07 1.20574e-06 1.10328e-06 -0.000419801 0.000271848 
20 5000 7.85155e-05 2.09265e-07 2.68262e-05 1.19473e-07 1.24375e-06 1.09803e-06 -0.000435388 0.000273 
21 5000 8.33111e-05 2.15545e-07 2.85409e-05 1.28216e-07 1.27613e-06 1.12547e-06 -0.000442717 0.000289542 
22 5000 8.82172e-05 2.27757e-07 2.97731e-05 1.27834e-07 1.29647e-06 1.14074e-06 -0.00045684 0.000290047 
23 5000 9.25255e-05 2.38606e-07 3.11876e-05 1.30272e-07 1.31543e-06 1.15281e-06 -0.00046894 0.000296074 
24 5000 0.000100915 2.57333e-07 3.11106e-05 1.29944e-07 1.39217e-06 1.14453e-06 -0.000487983 0.000296375 
