#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.9374e-05 1.09403e-07 1.50424e-05 1.10826e-07 1.01621e-06 1.01773e-06 -0.000272482 0.000204864 
2 5000 2.96235e-05 1.09491e-07 1.57861e-05 1.27664e-07 1.01663e-06 1.01761e-06 -0.000273134 0.00024913 
3 5000 2.95033e-05 1.12555e-07 1.44135e-05 1.16885e-07 1.01598e-06 1.02048e-06 -0.000278511 0.000211269 
4 5000 3.20827e-05 1.19231e-07 1.56971e-05 1.2308e-07 1.01929e-06 1.02223e-06 -0.000294698 0.000237717 
5 5000 3.40757e-05 1.21044e-07 1.56772e-05 1.20253e-07 1.02198e-06 1.02184e-06 -0.000300656 0.000231624 
6 5000 3.48665e-05 1.16453e-07 1.64065e-05 1.19013e-07 1.01875e-06 1.02678e-06 -0.000294427 0.000233994 
7 5000 3.63999e-05 1.23623e-07 1.69457e-05 1.18374e-07 1.02482e-06 1.02613e-06 -0.000307846 0.000237144 
8 5000 3.82997e-05 1.27265e-07 1.77273e-05 1.18178e-07 1.02782e-06 1.02858e-06 -0.000315725 0.000241861 
9 5000 3.949e-05 1.28262e-07 1.82952e-05 1.15797e-07 1.03453e-06 1.03295e-06 -0.000318057 0.000239743 
10 5000 4.32697e-05 1.37427e-07 1.87707e-05 1.17914e-07 1.03441e-06 1.03892e-06 -0.000335706 0.000245789 
11 5000 4.55436e-05 1.38086e-07 1.98231e-05 1.20748e-07 1.05173e-06 1.04467e-06 -0.00033734 0.000256309 
12 5000 4.84144e-05 1.47595e-07 1.96649e-05 1.19764e-07 1.06801e-06 1.03312e-06 -0.000352185 0.000255906 
13 5000 5.20132e-05 1.54755e-07 2.02146e-05 1.15368e-07 1.09192e-06 1.03909e-06 -0.000363086 0.000248909 
14 5000 5.54893e-05 1.58935e-07 2.18644e-05 1.25817e-07 1.08062e-06 1.08278e-06 -0.000371336 0.000268691 
15 5000 6.01796e-05 1.6971e-07 2.22964e-05 1.20659e-07 1.15217e-06 1.06384e-06 -0.000384254 0.000264383 
16 4941 6.54753e-05 1.81051e-07 2.50039e-05 1.38976e-07 1.20845e-06 1.2041e-06 -0.000398431 0.000284588 
17 4941 6.7596e-05 1.86687e-07 2.5948e-05 1.43262e-07 1.22616e-06 1.21515e-06 -0.000405518 0.000293865 
18 4941 7.3467e-05 2.04027e-07 2.54352e-05 1.40468e-07 1.25371e-06 1.22146e-06 -0.000427355 0.000286025 
19 4941 7.85343e-05 2.15605e-07 2.65024e-05 1.44503e-07 1.30548e-06 1.24051e-06 -0.000440345 0.000294003 
20 4892 8.28e-05 2.28318e-07 2.77363e-05 1.50292e-07 1.36839e-06 1.3064e-06 -0.000453545 0.000297925 
21 4892 8.5806e-05 2.35309e-07 2.87879e-05 1.53397e-07 1.41604e-06 1.32439e-06 -0.000460369 0.000304086 
22 4874 9.09712e-05 2.49011e-07 3.14319e-05 1.6471e-07 1.49914e-06 1.38669e-06 -0.00047361 0.000321765 
23 4851 9.51896e-05 2.59895e-07 3.15608e-05 1.69936e-07 1.5737e-06 1.42139e-06 -0.000483609 0.000325455 
24 4814 0.000100347 2.77707e-07 3.33744e-05 1.77192e-07 1.62616e-06 1.50975e-06 -0.000501353 0.000329993 
25 4814 0.000101966 2.81084e-07 3.45686e-05 1.79704e-07 1.6747e-06 1.49035e-06 -0.000503566 0.000339781 
26 4739 0.000106297 2.85132e-07 3.46156e-05 1.87701e-07 1.75779e-06 1.59871e-06 -0.000506028 0.00033744 
27 4712 0.000108551 2.968e-07 3.64164e-05 1.98191e-07 1.7795e-06 1.62483e-06 -0.000517328 0.000354533 
28 4675 0.000109554 3.05614e-07 3.80693e-05 2.00277e-07 1.84295e-06 1.7548e-06 -0.000524034 0.000345529 
29 4674 0.000114317 3.15618e-07 3.8171e-05 2.12235e-07 1.88289e-06 1.73626e-06 -0.000533484 0.000365046 
30 4653 0.000120095 3.2778e-07 4.20544e-05 2.18547e-07 1.93149e-06 1.83558e-06 -0.000544717 0.00037206 
31 4653 0.000122455 3.31638e-07 4.06224e-05 2.20704e-07 2.00852e-06 1.82542e-06 -0.000546529 0.000372393 
32 4614 0.000119987 3.36458e-07 4.26214e-05 2.19278e-07 2.01688e-06 1.95634e-06 -0.000550051 0.000359836 
33 4614 0.000115971 3.17507e-07 4.21867e-05 2.29442e-07 2.00607e-06 1.96219e-06 -0.000531795 0.000371721 
34 4614 0.000116085 3.20673e-07 4.19501e-05 2.17954e-07 2.00994e-06 1.93195e-06 -0.00053467 0.00035914 
35 4614 0.000115299 3.20781e-07 4.10421e-05 2.27637e-07 1.97543e-06 1.98524e-06 -0.000535664 0.00036278 
36 4614 0.00011807 3.26993e-07 4.19712e-05 2.19128e-07 2.01989e-06 1.94388e-06 -0.000540775 0.000359302 
37 4614 0.000119621 3.23738e-07 4.24709e-05 2.32246e-07 2.0348e-06 1.95882e-06 -0.000537704 0.000376699 
38 4614 0.000113879 3.14562e-07 4.36354e-05 2.28674e-07 2.00476e-06 1.98282e-06 -0.000528459 0.000372254 
39 4614 0.000115094 3.22367e-07 4.29392e-05 2.25589e-07 2.02646e-06 1.966e-06 -0.000535432 0.000368204 
40 4614 0.000118814 3.2937e-07 4.17038e-05 2.18797e-07 2.08364e-06 1.96238e-06 -0.000541137 0.000355607 
41 4614 0.00011728 3.20509e-07 4.3471e-05 2.31863e-07 2.04122e-06 1.96679e-06 -0.000533837 0.000377992 
42 4614 0.000116915 3.26479e-07 4.33795e-05 2.25171e-07 2.05092e-06 1.96793e-06 -0.000538982 0.00036864 
43 4614 0.000114708 3.16092e-07 4.33435e-05 2.25371e-07 2.05086e-06 2.0102e-06 -0.000528606 0.000363512 
44 4614 0.000117409 3.22201e-07 4.27272e-05 2.31537e-07 2.05278e-06 2.01124e-06 -0.00053508 0.000369952 
45 4614 0.000116946 3.29379e-07 4.30417e-05 2.3331e-07 2.06893e-06 2.01928e-06 -0.000541088 0.000372258 
46 4614 0.000114168 3.17249e-07 4.34819e-05 2.26373e-07 2.05723e-06 2.02312e-06 -0.000529319 0.000363651 
47 4614 0.000116712 3.22321e-07 4.26862e-05 2.3174e-07 2.08892e-06 2.01089e-06 -0.000533792 0.000370149 
48 4614 0.000112693 3.17183e-07 4.43544e-05 2.32892e-07 2.06945e-06 2.01327e-06 -0.000528376 0.000376177 
49 4614 0.000114593 3.10254e-07 4.35767e-05 2.32142e-07 2.04926e-06 2.04052e-06 -0.000523075 0.000369585 
50 4614 0.000112968 3.15681e-07 4.2805e-05 2.32301e-07 2.02881e-06 2.05146e-06 -0.000528436 0.000366038 
51 4614 0.000114792 3.19677e-07 4.29418e-05 2.33107e-07 2.07254e-06 2.03595e-06 -0.000531279 0.000369566 
52 4614 0.00011557 3.19856e-07 4.33352e-05 2.30947e-07 2.09271e-06 2.03397e-06 -0.000531001 0.000368078 
53 4614 0.000114402 3.1768e-07 4.39864e-05 2.38084e-07 2.07457e-06 2.05498e-06 -0.000529206 0.000376933 
54 4614 0.000114054 3.16311e-07 4.5482e-05 2.32046e-07 2.08982e-06 2.04092e-06 -0.000527275 0.000374784 
55 4614 0.000115827 3.22884e-07 4.37355e-05 2.31509e-07 2.10117e-06 2.03946e-06 -0.000533636 0.000369331 
56 4614 0.000112909 3.10438e-07 4.44564e-05 2.27946e-07 2.09514e-06 2.07434e-06 -0.000521115 0.000362157 
57 4614 0.00011245 3.1243e-07 4.35741e-05 2.40815e-07 2.07613e-06 2.09201e-06 -0.000523545 0.000374669 
58 4614 0.000114802 3.21972e-07 4.42095e-05 2.40078e-07 2.11019e-06 2.06418e-06 -0.000532151 0.000379077 
59 4614 0.000112999 3.08836e-07 4.39956e-05 2.3537e-07 2.11985e-06 2.04738e-06 -0.000518718 0.00037429 
60 4614 0.000115821 3.24358e-07 4.36533e-05 2.33951e-07 2.1408e-06 2.06885e-06 -0.000533655 0.000368649 
61 4614 0.000117318 3.23479e-07 4.37793e-05 2.3983e-07 2.1366e-06 2.07444e-06 -0.000533448 0.000376211 
62 4614 0.00011704 3.33008e-07 4.52514e-05 2.40209e-07 2.13168e-06 2.10192e-06 -0.000542386 0.000377591 
63 4614 0.000116108 3.19097e-07 4.40937e-05 2.38097e-07 2.15235e-06 2.08631e-06 -0.000528392 0.00037334 
64 4614 0.000112642 3.18572e-07 4.45568e-05 2.29392e-07 2.13812e-06 2.09131e-06 -0.000527245 0.000362263 
65 4614 0.000112927 3.21441e-07 4.40551e-05 2.47008e-07 2.15831e-06 2.0964e-06 -0.00052933 0.00038373 
66 4614 0.000116739 3.19988e-07 4.49754e-05 2.35975e-07 2.15334e-06 2.08717e-06 -0.000529404 0.000372982 
67 4614 0.000118756 3.33276e-07 4.40475e-05 2.30129e-07 2.18427e-06 2.09119e-06 -0.000541388 0.00036173 
68 4614 0.00011355 3.24632e-07 4.49067e-05 2.34348e-07 2.17157e-06 2.12199e-06 -0.000532073 0.000366165 
69 4614 0.000114908 3.18906e-07 4.56595e-05 2.38851e-07 2.15983e-06 2.12829e-06 -0.000527551 0.000373692 
70 4614 0.000112306 3.22079e-07 4.42442e-05 2.35402e-07 2.1479e-06 2.14996e-06 -0.000530094 0.000361841 
71 4614 0.000114541 3.22743e-07 4.34189e-05 2.43009e-07 2.1949e-06 2.10679e-06 -0.000529795 0.000375211 
72 4614 0.00011594 3.24397e-07 4.49385e-05 2.3866e-07 2.18273e-06 2.1097e-06 -0.000532263 0.000373654 
73 4614 0.000113301 3.17007e-07 4.38316e-05 2.35853e-07 2.22588e-06 2.09757e-06 -0.00052276 0.000368067 
74 4614 0.0001192 3.35041e-07 4.49815e-05 2.38599e-07 2.2144e-06 2.11466e-06 -0.000542129 0.000373075 
75 4614 0.000115464 3.24792e-07 4.47053e-05 2.38882e-07 2.21814e-06 2.10835e-06 -0.000531206 0.00037343 
76 4614 0.000118803 3.34876e-07 4.50109e-05 2.42431e-07 2.21246e-06 2.11185e-06 -0.000541916 0.00037861 
77 4614 0.00011696 3.22912e-07 4.59507e-05 2.4747e-07 2.20241e-06 2.14963e-06 -0.000530509 0.000383284 
78 4614 0.000114662 3.27226e-07 4.61431e-05 2.4446e-07 2.19117e-06 2.14716e-06 -0.000534185 0.000380194 
79 4614 0.000115446 3.25681e-07 4.42645e-05 2.37187e-07 2.22232e-06 2.13188e-06 -0.000531885 0.000366757 
80 4614 0.000118673 3.33265e-07 4.42111e-05 2.45381e-07 2.25218e-06 2.13066e-06 -0.000539002 0.000377754 
81 4614 0.000118816 3.41992e-07 4.38569e-05 2.38931e-07 2.23104e-06 2.14833e-06 -0.000547813 0.000365643 
82 4614 0.000114054 3.21385e-07 4.60774e-05 2.5056e-07 2.23102e-06 2.1386e-06 -0.000527014 0.000388973 
83 4614 0.000116297 3.30166e-07 4.48582e-05 2.45218e-07 2.24881e-06 2.14311e-06 -0.000535427 0.000377929 
84 4614 0.000115992 3.3077e-07 4.53115e-05 2.49059e-07 2.24796e-06 2.17296e-06 -0.000535914 0.000380595 
85 4614 0.000114832 3.24391e-07 4.422e-05 2.48567e-07 2.19767e-06 2.17527e-06 -0.000531349 0.000376247 
86 4614 0.000117985 3.35073e-07 4.43232e-05 2.4583e-07 2.27789e-06 2.16089e-06 -0.000539532 0.000374807 
87 4614 0.000117144 3.38534e-07 4.50534e-05 2.54348e-07 2.25137e-06 2.17232e-06 -0.000543383 0.00038679 
88 4614 0.000115537 3.30873e-07 4.54198e-05 2.50208e-07 2.25022e-06 2.1763e-06 -0.000535768 0.000382008 
89 4614 0.000114674 3.23141e-07 4.57597e-05 2.59257e-07 2.23199e-06 2.1892e-06 -0.000528865 0.000393095 
90 4614 0.00011819 3.36538e-07 4.61102e-05 2.44416e-07 2.26162e-06 2.15887e-06 -0.000541535 0.0003786 
91 4614 0.000114204 3.29389e-07 4.72801e-05 2.49597e-07 2.23753e-06 2.20094e-06 -0.000534369 0.000383589 
92 4613 0.000117468 3.37373e-07 4.58042e-05 2.4526e-07 2.26668e-06 2.17361e-06 -0.00054188 0.000376979 
93 4613 0.000120098 3.33926e-07 4.6198e-05 2.44258e-07 2.2776e-06 2.17647e-06 -0.000539196 0.000376457 
94 4613 0.000114798 3.31013e-07 4.56938e-05 2.49425e-07 2.22273e-06 2.2248e-06 -0.000536634 0.000375634 
95 4613 0.000117157 3.35282e-07 4.61674e-05 2.56106e-07 2.25245e-06 2.22793e-06 -0.000540349 0.000385476 
96 4613 0.000115123 3.34982e-07 4.5127e-05 2.5044e-07 2.2732e-06 2.18128e-06 -0.000538605 0.000380795 
97 4613 0.000115252 3.28766e-07 4.60062e-05 2.48085e-07 2.26339e-06 2.18805e-06 -0.000533213 0.000379502 
98 4613 0.000113473 3.3069e-07 4.59338e-05 2.51902e-07 2.24699e-06 2.19725e-06 -0.000534973 0.00038314 
99 4613 0.000116982 3.3126e-07 4.50335e-05 2.45606e-07 2.28108e-06 2.18351e-06 -0.000535519 0.000373812 
100 4613 0.000119307 3.4373e-07 4.60012e-05 2.44249e-07 2.30105e-06 2.17334e-06 -0.00054713 0.000376256 
101 4613 0.000116463 3.3215e-07 4.58486e-05 2.48034e-07 2.27519e-06 2.21456e-06 -0.000536379 0.000375589 
102 4613 0.000116691 3.31861e-07 4.59602e-05 2.57149e-07 2.26903e-06 2.21127e-06 -0.000536415 0.000388277 
103 4613 0.000118272 3.39747e-07 4.63496e-05 2.50281e-07 2.29938e-06 2.21064e-06 -0.000543179 0.000380586 
104 4613 0.000115532 3.32899e-07 4.52616e-05 2.53791e-07 2.25365e-06 2.22296e-06 -0.000537529 0.000380281 
105 4613 0.00011554 3.26198e-07 4.60106e-05 2.50888e-07 2.27432e-06 2.22233e-06 -0.0005305 0.000378878 
106 4613 0.000115846 3.38306e-07 4.6882e-05 2.56213e-07 2.28207e-06 2.23396e-06 -0.000541619 0.000386993 
107 4613 0.000115039 3.3343e-07 4.65327e-05 2.5411e-07 2.30106e-06 2.20509e-06 -0.0005361 0.000386802 
108 4613 0.000114997 3.34e-07 4.71831e-05 2.5462e-07 2.2764e-06 2.22662e-06 -0.00053753 0.000386709 
109 4613 0.000112585 3.31683e-07 4.55664e-05 2.37939e-07 2.30324e-06 2.19769e-06 -0.000533445 0.000363239 
110 4613 0.000121592 3.44815e-07 4.57074e-05 2.54043e-07 2.33219e-06 2.19955e-06 -0.000547798 0.000384962 
111 4613 0.000117657 3.33996e-07 4.65887e-05 2.58787e-07 2.29215e-06 2.22492e-06 -0.000537905 0.000390554 
112 4613 0.000117768 3.39667e-07 4.57234e-05 2.49458e-07 2.32855e-06 2.21657e-06 -0.000541873 0.000376834 
113 4556 0.000114602 3.38796e-07 4.68065e-05 2.60473e-07 2.38651e-06 2.31162e-06 -0.000537679 0.000382504 
114 4556 0.000117323 3.35773e-07 4.65913e-05 2.64344e-07 2.36919e-06 2.33405e-06 -0.000536591 0.000383949 
115 4556 0.000117759 3.43554e-07 4.62254e-05 2.60225e-07 2.38428e-06 2.34891e-06 -0.000543396 0.000375323 
116 4556 0.000116992 3.37625e-07 4.75565e-05 2.7546e-07 2.3718e-06 2.36512e-06 -0.00053809 0.000397285 
117 4556 0.000114146 3.39507e-07 4.81848e-05 2.65977e-07 2.39159e-06 2.33253e-06 -0.000537958 0.000391233 
118 4556 0.000116505 3.35432e-07 4.72997e-05 2.69763e-07 2.40509e-06 2.34283e-06 -0.000534586 0.00039207 
119 4556 0.000117275 3.41102e-07 4.71498e-05 2.72097e-07 2.39061e-06 2.3417e-06 -0.000540713 0.00039471 
120 4556 0.000116868 3.33816e-07 4.75986e-05 2.6658e-07 2.39279e-06 2.34162e-06 -0.00053369 0.00038908 
121 4556 0.000119726 3.45839e-07 4.68931e-05 2.67824e-07 2.37929e-06 2.37292e-06 -0.000546403 0.000384381 
122 4556 0.000115209 3.36401e-07 4.78997e-05 2.71835e-07 2.36912e-06 2.38693e-06 -0.000536361 0.000391011 
123 4556 0.000116715 3.39314e-07 4.85007e-05 2.72604e-07 2.39834e-06 2.36413e-06 -0.000538546 0.000396695 
124 4556 0.00011789 3.46541e-07 4.75036e-05 2.69868e-07 2.39262e-06 2.37621e-06 -0.000545878 0.000388595 
125 4556 0.000114965 3.33502e-07 4.68459e-05 2.70997e-07 2.42174e-06 2.34148e-06 -0.000531496 0.000392382 
126 4556 0.000117014 3.37916e-07 4.81373e-05 2.73238e-07 2.39473e-06 2.37945e-06 -0.0005375 0.000394488 
127 4556 0.000116741 3.42832e-07 4.82264e-05 2.67364e-07 2.38647e-06 2.37948e-06 -0.00054226 0.000387247 
128 4556 0.00011693 3.40429e-07 4.73876e-05 2.71878e-07 2.41194e-06 2.37791e-06 -0.000539145 0.000390583 
129 4556 0.00011947 3.50094e-07 4.75643e-05 2.63501e-07 2.41525e-06 2.35407e-06 -0.000548878 0.000383396 
130 4556 0.000114909 3.388e-07 4.69674e-05 2.6702e-07 2.39598e-06 2.37765e-06 -0.000537439 0.000382957 
131 4555 0.000120338 3.51675e-07 4.68016e-05 2.73551e-07 2.45661e-06 2.34622e-06 -0.000549113 0.000394883 
132 4555 0.000116767 3.43884e-07 4.85024e-05 2.64849e-07 2.41434e-06 2.35763e-06 -0.000542185 0.000387618 
133 4555 0.000118532 3.47184e-07 4.79351e-05 2.56747e-07 2.44108e-06 2.34047e-06 -0.000544896 0.000377454 
134 4555 0.000118165 3.49355e-07 4.74672e-05 2.78388e-07 2.40834e-06 2.39121e-06 -0.000547969 0.000397402 
135 4555 0.000117128 3.45252e-07 4.74733e-05 2.73253e-07 2.44858e-06 2.35396e-06 -0.000542277 0.000395641 
136 4555 0.000117213 3.47137e-07 4.69506e-05 2.63536e-07 2.43047e-06 2.35948e-06 -0.000544738 0.000380738 
137 4555 0.000117612 3.39398e-07 4.66321e-05 2.68011e-07 2.4436e-06 2.36269e-06 -0.000537241 0.0003851 
138 4555 0.000115765 3.4199e-07 4.74781e-05 2.70832e-07 2.42744e-06 2.39422e-06 -0.000539528 0.000387423 
139 4555 0.000118289 3.42453e-07 4.84493e-05 2.75833e-07 2.4439e-06 2.35571e-06 -0.000540335 0.000401613 
140 4555 0.000118697 3.49356e-07 4.80002e-05 2.6416e-07 2.45762e-06 2.37118e-06 -0.000546324 0.000383438 
141 4555 0.00011558 3.42959e-07 4.78576e-05 2.70929e-07 2.43044e-06 2.39594e-06 -0.000540233 0.00038856 
142 4555 0.000121913 3.55901e-07 4.66332e-05 2.69697e-07 2.48817e-06 2.36362e-06 -0.000552375 0.000387164 
143 4555 0.000115751 3.44776e-07 4.74947e-05 2.69917e-07 2.4326e-06 2.40164e-06 -0.000541898 0.000385324 
144 4555 0.000118502 3.54679e-07 4.91264e-05 2.72039e-07 2.47051e-06 2.3605e-06 -0.000550613 0.000398269 
145 4555 0.000118561 3.50704e-07 4.66946e-05 2.71466e-07 2.42944e-06 2.39123e-06 -0.000548563 0.000386021 
