#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.87544e-05 1.06704e-07 1.37443e-05 1.15829e-07 1.01621e-06 1.01773e-06 -0.000266064 0.000201169 
2 5000 2.92248e-05 1.08315e-07 1.4183e-05 1.14882e-07 1.0163e-06 1.01779e-06 -0.000270136 0.000204559 
3 5000 2.93642e-05 1.09225e-07 1.42356e-05 1.18034e-07 1.01597e-06 1.01805e-06 -0.000272165 0.000212672 
4 5000 2.94176e-05 1.09364e-07 1.39825e-05 1.16314e-07 1.01629e-06 1.01787e-06 -0.000272495 0.000205468 
5 5000 2.95381e-05 1.0909e-07 1.45658e-05 1.14931e-07 1.0167e-06 1.01791e-06 -0.000272205 0.000209273 
6 5000 2.95868e-05 1.0863e-07 1.43476e-05 1.15948e-07 1.01566e-06 1.01807e-06 -0.000271595 0.000209065 
7 5000 2.97088e-05 1.09434e-07 1.4672e-05 1.16281e-07 1.0168e-06 1.01771e-06 -0.000273191 0.000213751 
8 5000 3.04133e-05 1.11838e-07 1.48356e-05 1.14092e-07 1.01679e-06 1.01832e-06 -0.000279007 0.000210226 
9 5000 3.10475e-05 1.11293e-07 1.49355e-05 1.14782e-07 1.01675e-06 1.01916e-06 -0.000279279 0.000212692 
10 5000 3.13631e-05 1.10942e-07 1.49721e-05 1.13929e-07 1.01878e-06 1.01726e-06 -0.000279013 0.00021169 
11 5000 3.05416e-05 1.10979e-07 1.5136e-05 1.15539e-07 1.01535e-06 1.01976e-06 -0.000277892 0.000216413 
12 5000 3.25502e-05 1.14611e-07 1.54985e-05 1.13899e-07 1.02005e-06 1.01633e-06 -0.00028748 0.000217373 
13 5000 3.25312e-05 1.13059e-07 1.53242e-05 1.14454e-07 1.01491e-06 1.0218e-06 -0.0002853 0.000215225 
14 5000 3.23598e-05 1.12484e-07 1.57401e-05 1.1247e-07 1.0206e-06 1.01563e-06 -0.000283364 0.000216646 
15 5000 3.31967e-05 1.15423e-07 1.53956e-05 1.12386e-07 1.01853e-06 1.01898e-06 -0.000290126 0.000211997 
16 5000 3.33305e-05 1.14794e-07 1.56193e-05 1.17389e-07 1.01832e-06 1.01944e-06 -0.000289278 0.000225505 
17 5000 3.51411e-05 1.14968e-07 1.62244e-05 1.13957e-07 1.01902e-06 1.01888e-06 -0.000292264 0.000223546 
18 5000 3.48569e-05 1.153e-07 1.6238e-05 1.12111e-07 1.01794e-06 1.02075e-06 -0.000292528 0.000218964 
19 5000 3.37611e-05 1.1452e-07 1.63894e-05 1.12636e-07 1.01809e-06 1.02129e-06 -0.000289515 0.000221349 
20 5000 3.5848e-05 1.17473e-07 1.63434e-05 1.12405e-07 1.02333e-06 1.02017e-06 -0.000297087 0.000220738 
21 5000 3.65939e-05 1.20297e-07 1.66832e-05 1.13366e-07 1.01805e-06 1.02199e-06 -0.000303273 0.0002253 
22 5000 3.65698e-05 1.1753e-07 1.67287e-05 1.09793e-07 1.0257e-06 1.02061e-06 -0.000297929 0.000218004 
23 5000 3.6785e-05 1.19702e-07 1.70812e-05 1.10033e-07 1.02246e-06 1.02372e-06 -0.000302129 0.000220634 
