#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.8909e-05 1.07775e-07 1.36294e-05 1.1778e-07 1.01621e-06 1.01773e-06 -0.000268427 0.000204413 
2 5000 2.91012e-05 1.1116e-07 1.37163e-05 1.17417e-07 1.01622e-06 1.01774e-06 -0.000275089 0.000204696 
3 5000 2.84188e-05 1.11914e-07 1.3771e-05 1.17841e-07 1.01615e-06 1.01778e-06 -0.000274919 0.000206445 
4 5000 2.77741e-05 1.09433e-07 1.37232e-05 1.18301e-07 1.01621e-06 1.01767e-06 -0.000268797 0.000206964 
5 5000 2.79068e-05 1.06731e-07 1.36895e-05 1.17816e-07 1.01615e-06 1.01778e-06 -0.000264066 0.000205297 
6 5000 2.86546e-05 1.06587e-07 1.37868e-05 1.1708e-07 1.01613e-06 1.01776e-06 -0.00026562 0.000204812 
7 5000 2.93108e-05 1.08907e-07 1.38626e-05 1.1763e-07 1.01633e-06 1.01766e-06 -0.000271416 0.000207179 
8 5000 2.93917e-05 1.11441e-07 1.37744e-05 1.18307e-07 1.01619e-06 1.01779e-06 -0.000276237 0.000207613 
9 5000 2.89967e-05 1.12393e-07 1.37546e-05 1.17191e-07 1.01638e-06 1.01776e-06 -0.000277069 0.000204653 
10 5000 2.85429e-05 1.11612e-07 1.39471e-05 1.1669e-07 1.01648e-06 1.01762e-06 -0.000274615 0.000206013 
11 5000 2.83397e-05 1.10227e-07 1.39132e-05 1.18375e-07 1.01623e-06 1.01794e-06 -0.000271637 0.000209521 
12 5000 2.84288e-05 1.09453e-07 1.37467e-05 1.17504e-07 1.01654e-06 1.01743e-06 -0.000270379 0.00020543 
13 5000 2.86071e-05 1.09294e-07 1.40076e-05 1.16006e-07 1.01628e-06 1.01788e-06 -0.000270536 0.000205037 
14 5000 2.87255e-05 1.09526e-07 1.40142e-05 1.18372e-07 1.01628e-06 1.01781e-06 -0.00027124 0.000210837 
15 5000 2.88106e-05 1.09836e-07 1.37726e-05 1.17209e-07 1.01666e-06 1.01738e-06 -0.000271957 0.000205074 
16 5000 2.88799e-05 1.09953e-07 1.41437e-05 1.15869e-07 1.01613e-06 1.01822e-06 -0.000272399 0.000206314 
17 5000 2.90115e-05 1.10296e-07 1.39703e-05 1.18598e-07 1.01667e-06 1.01738e-06 -0.000273255 0.000210969 
18 5000 2.91384e-05 1.10974e-07 1.39158e-05 1.16056e-07 1.01618e-06 1.01769e-06 -0.000274838 0.000204035 
19 5000 2.92383e-05 1.11822e-07 1.41742e-05 1.17044e-07 1.0159e-06 1.01803e-06 -0.000276629 0.000209584 
20 5000 2.92556e-05 1.12593e-07 1.39715e-05 1.17109e-07 1.01646e-06 1.01711e-06 -0.000277988 0.000207521 
21 5000 2.91859e-05 1.12848e-07 1.41325e-05 1.1697e-07 1.01557e-06 1.01848e-06 -0.000278406 0.000208739 
22 5000 2.91687e-05 1.12737e-07 1.40411e-05 1.16642e-07 1.01664e-06 1.01747e-06 -0.000278033 0.000207153 
23 5000 2.91795e-05 1.12001e-07 1.42138e-05 1.16896e-07 1.01663e-06 1.01807e-06 -0.000276731 0.000209707 
24 5000 2.92072e-05 1.1089e-07 1.40681e-05 1.16707e-07 1.01682e-06 1.01788e-06 -0.000274755 0.000207508 
25 5000 2.92267e-05 1.09927e-07 1.42642e-05 1.16397e-07 1.01723e-06 1.01778e-06 -0.000272987 0.000209229 
26 5000 2.91792e-05 1.09307e-07 1.41189e-05 1.17357e-07 1.01621e-06 1.01824e-06 -0.000271876 0.000209576 
27 5000 2.9228e-05 1.09993e-07 1.41923e-05 1.15285e-07 1.01646e-06 1.01737e-06 -0.000273211 0.000205804 
28 5000 2.95293e-05 1.11328e-07 1.44229e-05 1.17125e-07 1.0158e-06 1.0182e-06 -0.000276379 0.000212708 
