#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.63196e-05 1.04996e-07 1.3743e-05 9.22535e-08 1.01621e-06 1.01773e-06 -0.000256438 0.000129945 
2 4801 2.65778e-05 1.06759e-07 2.32821e-05 9.75597e-08 1.03707e-06 1.12655e-06 -0.000257472 0.000207482 
3 4654 2.88637e-05 1.08547e-07 2.25344e-05 4.75786e-07 1.06337e-06 2.32824e-06 -0.000263385 0.00048501 
4 4460 2.88577e-05 1.09082e-07 2.17544e-05 1.38524e-07 1.07984e-06 1.58802e-06 -0.00026206 0.000150341 
5 4432 3.20436e-05 1.1837e-07 3.0002e-05 1.28201e-07 1.0936e-06 1.5082e-06 -0.000284688 0.000228875 
6 3989 3.15935e-05 1.22703e-07 3.71873e-05 2.03703e-07 1.16877e-06 2.11901e-06 -0.000281896 0.000288023 
7 3765 3.82179e-05 1.36258e-07 3.49635e-05 2.64789e-07 1.23099e-06 2.35431e-06 -0.000310818 0.000325972 
8 3720 3.90716e-05 1.25972e-07 3.92436e-05 2.00007e-07 1.24796e-06 2.38196e-06 -0.000293449 0.000235435 
9 3611 4.00042e-05 1.33134e-07 4.51168e-05 2.22098e-07 1.27209e-06 2.40987e-06 -0.000304439 0.000305577 
10 3596 3.95415e-05 1.31803e-07 3.97339e-05 2.44108e-07 1.29674e-06 2.45797e-06 -0.000298792 0.000303408 
11 3434 4.54568e-05 1.45052e-07 4.32867e-05 2.70279e-07 1.35849e-06 2.69725e-06 -0.000323192 0.000319702 
12 3433 4.07096e-05 1.40838e-07 4.66384e-05 2.45068e-07 1.35609e-06 2.67821e-06 -0.000309298 0.000302112 
13 3161 4.2471e-05 1.29993e-07 5.24329e-05 1.17739e-06 1.44636e-06 6.77366e-06 -0.000284142 0.000549833 
14 3058 4.98851e-05 1.66329e-07 5.36683e-05 2.05723e-06 1.64337e-06 9.35357e-06 -0.00033495 0.000653486 
15 2941 4.78888e-05 1.48077e-07 6.01357e-05 1.4214e-06 1.56464e-06 8.10421e-06 -0.000311379 0.000573791 
16 2897 5.27386e-05 1.61807e-07 5.40854e-05 8.42281e-07 1.6445e-06 5.74103e-06 -0.000332458 0.000482582 
17 2775 5.19197e-05 1.71981e-07 5.86207e-05 3.30343e-07 1.67148e-06 3.40981e-06 -0.000343758 0.000363323 
18 2755 5.19009e-05 1.7561e-07 6.07749e-05 3.43197e-07 1.69876e-06 3.35042e-06 -0.000346422 0.000398112 
19 2564 5.20775e-05 1.57871e-07 6.42936e-05 6.37082e-07 1.78668e-06 5.23595e-06 -0.000310763 0.000458996 
20 2545 6.19876e-05 1.94125e-07 6.73622e-05 4.5042e-07 1.87478e-06 4.40302e-06 -0.000370707 0.000403267 
21 2462 5.83037e-05 1.9137e-07 6.91731e-05 3.64049e-07 1.88065e-06 3.86055e-06 -0.000361535 0.000385477 
22 2409 5.94778e-05 1.84049e-07 7.0576e-05 1.07093e-06 1.94428e-06 7.50114e-06 -0.00034712 0.000523135 
23 2378 6.58887e-05 2.08851e-07 7.1647e-05 1.20679e-06 1.96982e-06 8.2754e-06 -0.000387248 0.000500962 
24 2311 6.03848e-05 1.93625e-07 7.7636e-05 1.65913e-06 2.05318e-06 9.94719e-06 -0.000351872 0.000620195 
