#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86841e-05 1.06372e-07 1.35436e-05 1.18209e-07 1.01621e-06 1.01773e-06 -0.000265274 0.000204284 
2 5000 2.90796e-05 1.0886e-07 1.35787e-05 1.17311e-07 1.01622e-06 1.01775e-06 -0.000270827 0.000202557 
3 5000 2.87425e-05 1.10295e-07 1.36991e-05 1.16946e-07 1.01615e-06 1.01778e-06 -0.00027271 0.000203296 
4 5000 2.81651e-05 1.09103e-07 1.37416e-05 1.17588e-07 1.01621e-06 1.01768e-06 -0.000269141 0.000205476 
5 5000 2.8037e-05 1.06774e-07 1.36747e-05 1.17997e-07 1.01616e-06 1.01778e-06 -0.000264471 0.000205536 
6 5000 2.84967e-05 1.05748e-07 1.3669e-05 1.17303e-07 1.01613e-06 1.01776e-06 -0.000263657 0.000203773 
7 5000 2.91199e-05 1.06879e-07 1.37623e-05 1.16908e-07 1.01631e-06 1.01769e-06 -0.000267225 0.000204089 
8 5000 2.94184e-05 1.08962e-07 1.37832e-05 1.17429e-07 1.01613e-06 1.01782e-06 -0.00027178 0.000205591 
9 5000 2.92707e-05 1.10396e-07 1.37466e-05 1.17217e-07 1.01624e-06 1.01778e-06 -0.000274068 0.0002046 
10 5000 2.89041e-05 1.10442e-07 1.38396e-05 1.16741e-07 1.01633e-06 1.01762e-06 -0.000273324 0.000204734 
11 5000 2.86003e-05 1.09511e-07 1.38414e-05 1.1763e-07 1.01602e-06 1.01801e-06 -0.000270956 0.000206779 
12 5000 2.85179e-05 1.08562e-07 1.37452e-05 1.16947e-07 1.01632e-06 1.01748e-06 -0.000268965 0.00020403 
13 5000 2.85778e-05 1.07834e-07 1.39625e-05 1.15872e-07 1.01612e-06 1.01785e-06 -0.000267778 0.000204135 
14 5000 2.86804e-05 1.07514e-07 1.39529e-05 1.17997e-07 1.0161e-06 1.01787e-06 -0.000267424 0.000209147 
15 5000 2.88188e-05 1.07526e-07 1.37213e-05 1.16777e-07 1.01659e-06 1.01737e-06 -0.000267704 0.00020333 
16 5000 2.89463e-05 1.07592e-07 1.4104e-05 1.15239e-07 1.01611e-06 1.01815e-06 -0.000268185 0.000204305 
17 5000 2.90919e-05 1.07934e-07 1.39563e-05 1.1824e-07 1.01663e-06 1.0174e-06 -0.000269086 0.000209935 
18 5000 2.91852e-05 1.0858e-07 1.38379e-05 1.1583e-07 1.01635e-06 1.0176e-06 -0.000270529 0.000202482 
19 5000 2.9218e-05 1.09287e-07 1.41387e-05 1.16284e-07 1.01601e-06 1.01817e-06 -0.00027195 0.000207275 
20 5000 2.91636e-05 1.09871e-07 1.39469e-05 1.16701e-07 1.01672e-06 1.01707e-06 -0.000272811 0.000206232 
21 5000 2.90171e-05 1.09974e-07 1.40932e-05 1.16505e-07 1.01582e-06 1.01846e-06 -0.000272787 0.000207134 
22 5000 2.8913e-05 1.09726e-07 1.39927e-05 1.16228e-07 1.01661e-06 1.01756e-06 -0.000271995 0.000205499 
23 5000 2.88475e-05 1.08963e-07 1.41883e-05 1.16163e-07 1.01661e-06 1.01794e-06 -0.000270437 0.000207679 
24 5000 2.87938e-05 1.07784e-07 1.40355e-05 1.16332e-07 1.01637e-06 1.01791e-06 -0.000268158 0.000206179 
25 5000 2.87492e-05 1.06829e-07 1.42312e-05 1.15755e-07 1.01676e-06 1.01773e-06 -0.000266213 0.000207298 
26 5000 2.86608e-05 1.06219e-07 1.40985e-05 1.16867e-07 1.01568e-06 1.01819e-06 -0.000265002 0.000208169 
27 5000 2.86804e-05 1.06916e-07 1.41444e-05 1.1477e-07 1.01627e-06 1.01719e-06 -0.00026628 0.000204007 
28 5000 2.89572e-05 1.08227e-07 1.44174e-05 1.16246e-07 1.01587e-06 1.01817e-06 -0.000269422 0.000210575 
29 5000 2.94323e-05 1.09578e-07 1.39929e-05 1.16771e-07 1.0173e-06 1.01721e-06 -0.000272793 0.000206942 
