0 0
-0.171224 -0.161131
-0.331087 -0.314084
-0.477067 -0.452477
-0.613455 -0.583935
-0.737381 -0.704101
-0.846403 -0.813484
-0.945668 -0.913322
-1.03145 -1.00009
-1.099 -1.08027
-1.16083 -1.14654
-1.20629 -1.20484
-1.23585 -1.25458
-1.2653 -1.29077
-1.27393 -1.32822
-1.28412 -1.35346
-1.28789 -1.38159
-1.29139 -1.3981
-1.29051 -1.41918
-1.28297 -1.42311
-1.28258 -1.41101
-1.28431 -1.42825
-1.2804 -1.4448
-1.27899 -1.44946
-1.2697 -1.45387
-1.2701 -1.4504
-1.26773 -1.46178
-1.25131 -1.46255
-1.25706 -1.46804
-1.23743 -1.43992
-1.26166 -1.46218
-1.26126 -1.45747
-1.26342 -1.45657
-1.26629 -1.45661
-1.2664 -1.45832
-1.26814 -1.45195
-1.26909 -1.45027
-1.27084 -1.44685
-1.2688 -1.44669
-1.27114 -1.44576
-1.27153 -1.44487
-1.27366 -1.4388
-1.27273 -1.43835
-1.27502 -1.44044
-1.27688 -1.43593
-1.27867 -1.43397
-1.28076 -1.43702
-1.27762 -1.43707
-1.28182 -1.43446
-1.27994 -1.43317
-1.28191 -1.43386
-1.28663 -1.43008
-1.28152 -1.43352
-1.28262 -1.42882
-1.2814 -1.43197
-1.28509 -1.43265
-1.28421 -1.42871
-1.285 -1.43011
-1.28793 -1.42679
-1.28477 -1.43036
-1.28453 -1.42361
-1.28973 -1.42534
-1.28702 -1.42358
-1.28813 -1.42422
-1.28752 -1.42505
-1.28783 -1.42692
-1.28851 -1.41909
-1.29007 -1.42256
-1.29066 -1.42229
-1.29008 -1.41665
-1.29236 -1.41892
-1.29376 -1.41871
-1.29109 -1.41684
-1.29531 -1.41888
-1.29541 -1.41644
-1.2932 -1.41857
-1.29342 -1.41755
-1.28983 -1.41885
-1.29439 -1.41427
-1.29666 -1.4111
-1.29524 -1.40989
-1.29701 -1.41157
-1.29602 -1.41001
-1.29304 -1.41017
-1.29785 -1.41098
-1.29584 -1.40964
-1.29872 -1.40346
-1.29774 -1.40952
-1.2984 -1.40461
-1.30096 -1.40344
-1.30085 -1.4027
-1.30259 -1.40156
-1.30023 -1.40206
-1.29959 -1.40333
-1.30317 -1.40247
-1.29875 -1.4019
-1.30158 -1.40252
-1.30082 -1.40194
-1.30323 -1.39635
-1.30211 -1.39819
-1.30342 -1.39631
-1.30049 -1.40039
-1.30316 -1.39973
-1.30278 -1.39702
-1.30663 -1.39275
-1.30622 -1.3924
-1.30708 -1.39431
-1.30542 -1.39314
-1.30742 -1.39192
-1.3049 -1.39158
-1.30487 -1.38923
-1.30573 -1.39264
-1.30292 -1.39356
-1.30591 -1.3901
-1.30836 -1.38981
-1.30563 -1.38927
-1.30673 -1.39145
-1.30694 -1.38698
-1.306 -1.38791
-1.30808 -1.38693
-1.30762 -1.38612
-1.3102 -1.38647
-1.30842 -1.38409
-1.30612 -1.38555
-1.30771 -1.38772
-1.30924 -1.38456
-1.30813 -1.38889
-1.31048 -1.38424
-1.31006 -1.38602
-1.30948 -1.38583
-1.31019 -1.38615
-1.31036 -1.38327
-1.30797 -1.38777
-1.31065 -1.38251
-1.31002 -1.38354
-1.30907 -1.38099
-1.3112 -1.38188
-1.3103 -1.38291
-1.30838 -1.38347
-1.31063 -1.37707
-1.30939 -1.37894
-1.31059 -1.37909
-1.3071 -1.38051
-1.31077 -1.37756
-1.30956 -1.37709
-1.31094 -1.37484
-1.30934 -1.3755
-1.31298 -1.37401
-1.30756 -1.37544
-1.30895 -1.37764
-1.30712 -1.37431
-1.30984 -1.37596
-1.30602 -1.37477
-1.31256 -1.37435
-1.30878 -1.37668
-1.30866 -1.3755
-1.31051 -1.37375
-1.30897 -1.37262
-1.30572 -1.37646
-1.31104 -1.37523
-1.30734 -1.37378
-1.31219 -1.37354
-1.30922 -1.37136
-1.30845 -1.3728
-1.30955 -1.37457
-1.30666 -1.37002
-1.30919 -1.37526
-1.3094 -1.37453
-1.30865 -1.37082
-1.31242 -1.36871
-1.30977 -1.37413
-1.30926 -1.3701
-1.31179 -1.368
-1.30885 -1.37124
-1.3106 -1.36962
-1.31084 -1.36962
-1.31365 -1.36618
-1.31107 -1.36378
-1.31151 -1.36615
-1.3142 -1.36706
-1.31435 -1.36764
-1.31179 -1.36838
-1.31378 -1.36655
-1.31298 -1.36455
