#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.9082e-05 1.01505e-07 1.15156e-05 1.1202e-07 1.01621e-06 1.01773e-06 -0.000256897 0.000148578 
2 4851 3.14895e-05 1.06462e-07 1.5749e-05 8.68268e-08 1.03224e-06 1.0802e-06 -0.000269491 0.000112862 
3 4851 3.23719e-05 1.08393e-07 1.88746e-05 1.10367e-07 1.03151e-06 1.08166e-06 -0.000274817 0.000219955 
4 4851 3.20036e-05 1.08209e-07 1.34536e-05 1.26938e-07 1.03205e-06 1.0909e-06 -0.000273729 0.000196165 
5 4851 3.15024e-05 1.10282e-07 1.64905e-05 1.02279e-07 1.03236e-06 1.10844e-06 -0.000276497 0.000166653 
6 4851 3.23382e-05 1.1396e-07 1.67642e-05 1.14278e-07 1.03442e-06 1.10715e-06 -0.00028438 0.000202876 
7 4851 3.23543e-05 1.1365e-07 1.64509e-05 1.1376e-07 1.03532e-06 1.10851e-06 -0.00028376 0.000197648 
8 4851 3.3254e-05 1.17509e-07 1.68513e-05 1.13948e-07 1.03477e-06 1.11058e-06 -0.000292079 0.000201882 
9 4851 3.56448e-05 1.2185e-07 1.71912e-05 1.12254e-07 1.03569e-06 1.11083e-06 -0.000302913 0.000201187 
10 4851 3.54272e-05 1.16037e-07 1.76551e-05 1.11431e-07 1.03439e-06 1.11082e-06 -0.000292977 0.000203815 
11 4851 3.606e-05 1.22495e-07 1.74678e-05 1.14017e-07 1.03498e-06 1.11278e-06 -0.000304614 0.000207674 
12 4851 3.5721e-05 1.16472e-07 1.7576e-05 1.10476e-07 1.03505e-06 1.11157e-06 -0.000294076 0.00020044 
13 4851 3.6146e-05 1.21009e-07 1.77492e-05 1.15112e-07 1.0371e-06 1.11105e-06 -0.00030208 0.000213457 
14 4851 3.83492e-05 1.25063e-07 1.80824e-05 1.14531e-07 1.03725e-06 1.11455e-06 -0.000311462 0.000214088 
15 4851 3.88973e-05 1.26936e-07 1.83958e-05 1.13215e-07 1.04083e-06 1.11397e-06 -0.000314778 0.000213911 
16 4851 3.89435e-05 1.2586e-07 1.89095e-05 1.11731e-07 1.04419e-06 1.11446e-06 -0.000312829 0.00021459 
17 4851 3.92994e-05 1.24958e-07 1.97618e-05 1.09046e-07 1.03716e-06 1.12052e-06 -0.000312388 0.000213333 
18 4851 4.07294e-05 1.28745e-07 1.97723e-05 1.12333e-07 1.04691e-06 1.11877e-06 -0.000319117 0.000221428 
19 4851 4.2847e-05 1.35265e-07 1.98553e-05 1.11769e-07 1.04743e-06 1.12126e-06 -0.000331149 0.000220112 
20 4851 4.2727e-05 1.33691e-07 2.11605e-05 1.12899e-07 1.05185e-06 1.1247e-06 -0.000328324 0.000230478 
21 4851 4.40563e-05 1.32721e-07 2.08729e-05 1.13295e-07 1.04689e-06 1.13242e-06 -0.000328396 0.000227721 
22 4851 4.50878e-05 1.39995e-07 2.09586e-05 1.12451e-07 1.07005e-06 1.12135e-06 -0.000338525 0.00022903 
23 4851 4.62944e-05 1.40269e-07 2.17738e-05 1.09773e-07 1.06718e-06 1.13301e-06 -0.000340101 0.000225424 
24 4851 4.74433e-05 1.44158e-07 2.17893e-05 1.13179e-07 1.08321e-06 1.13437e-06 -0.000345581 0.000232643 
25 4851 5.01623e-05 1.5153e-07 2.24699e-05 1.12813e-07 1.10027e-06 1.12488e-06 -0.000356927 0.000237697 
26 4778 5.21446e-05 1.58207e-07 2.42876e-05 1.23898e-07 1.143e-06 1.23969e-06 -0.000364901 0.000246216 
27 4778 5.12066e-05 1.56831e-07 2.39563e-05 1.26796e-07 1.13092e-06 1.25395e-06 -0.000363116 0.000247305 
28 4778 5.45723e-05 1.60685e-07 2.52556e-05 1.23974e-07 1.14767e-06 1.25256e-06 -0.000369526 0.000248701 
29 4778 5.60928e-05 1.6483e-07 2.51272e-05 1.30173e-07 1.15611e-06 1.26404e-06 -0.000375502 0.00025804 
30 4778 5.87963e-05 1.74873e-07 2.52347e-05 1.23193e-07 1.17481e-06 1.26153e-06 -0.0003891 0.000245207 
31 4778 5.94987e-05 1.75446e-07 2.56708e-05 1.26467e-07 1.17115e-06 1.26525e-06 -0.000390376 0.000253192 
32 4778 5.96417e-05 1.73617e-07 2.5556e-05 1.30671e-07 1.17602e-06 1.2888e-06 -0.000387851 0.000256274 
33 4778 5.86627e-05 1.76101e-07 2.57678e-05 1.2492e-07 1.18482e-06 1.26253e-06 -0.000390091 0.000251118 
34 4778 5.9182e-05 1.73151e-07 2.60067e-05 1.30276e-07 1.19185e-06 1.26038e-06 -0.000386197 0.000263046 
35 4778 5.88725e-05 1.73245e-07 2.57045e-05 1.25943e-07 1.1855e-06 1.28621e-06 -0.000386488 0.000248159 
36 4778 5.90531e-05 1.76001e-07 2.65506e-05 1.26757e-07 1.18464e-06 1.27106e-06 -0.000390175 0.000256725 
