#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.8824e-05 1.06755e-07 1.3656e-05 1.18754e-07 1.01621e-06 1.01773e-06 -0.000266323 0.000207139 
2 5000 2.92184e-05 1.09766e-07 1.36278e-05 1.1918e-07 1.01622e-06 1.01774e-06 -0.000272805 0.000207782 
3 5000 2.87554e-05 1.11228e-07 1.35923e-05 1.18981e-07 1.01615e-06 1.01779e-06 -0.000274445 0.000206809 
4 5000 2.80814e-05 1.09599e-07 1.36274e-05 1.18294e-07 1.01621e-06 1.01767e-06 -0.000269859 0.00020566 
5 5000 2.79817e-05 1.06876e-07 1.37229e-05 1.18014e-07 1.01615e-06 1.01777e-06 -0.000264528 0.000206228 
6 5000 2.85499e-05 1.05868e-07 1.37732e-05 1.18512e-07 1.01613e-06 1.01776e-06 -0.000264013 0.0002081 
7 5000 2.92516e-05 1.07348e-07 1.37093e-05 1.19067e-07 1.01631e-06 1.01766e-06 -0.000268397 0.000208626 
8 5000 2.95422e-05 1.09769e-07 1.36556e-05 1.18482e-07 1.01615e-06 1.01778e-06 -0.000273528 0.000206455 
9 5000 2.93268e-05 1.11273e-07 1.37751e-05 1.1731e-07 1.01628e-06 1.01776e-06 -0.00027578 0.000205217 
10 5000 2.88938e-05 1.11128e-07 1.39279e-05 1.17989e-07 1.01637e-06 1.01759e-06 -0.000274546 0.000208907 
11 5000 2.85721e-05 1.09961e-07 1.37752e-05 1.19554e-07 1.01608e-06 1.01791e-06 -0.000271712 0.000210559 
12 5000 2.85225e-05 1.08921e-07 1.36695e-05 1.17671e-07 1.0164e-06 1.0174e-06 -0.000269632 0.000204811 
13 5000 2.86264e-05 1.08253e-07 1.4012e-05 1.16512e-07 1.01617e-06 1.01783e-06 -0.000268666 0.000206344 
14 5000 2.87493e-05 1.08081e-07 1.39512e-05 1.19495e-07 1.01622e-06 1.01775e-06 -0.000268627 0.00021272 
15 5000 2.88766e-05 1.08205e-07 1.36819e-05 1.17863e-07 1.01668e-06 1.01733e-06 -0.000269091 0.000205471 
16 5000 2.89761e-05 1.0827e-07 1.40991e-05 1.16332e-07 1.0162e-06 1.01822e-06 -0.000269503 0.000206875 
17 5000 2.91001e-05 1.08549e-07 1.39282e-05 1.1928e-07 1.01678e-06 1.01737e-06 -0.000270225 0.000212053 
18 5000 2.91964e-05 1.0911e-07 1.3864e-05 1.16774e-07 1.01639e-06 1.01768e-06 -0.000271527 0.000205115 
19 5000 2.9255e-05 1.09793e-07 1.41065e-05 1.17727e-07 1.01614e-06 1.01809e-06 -0.000272944 0.000210355 
20 5000 2.92311e-05 1.10446e-07 1.39233e-05 1.17577e-07 1.01682e-06 1.01709e-06 -0.000274 0.000208036 
21 5000 2.91082e-05 1.10646e-07 1.4094e-05 1.17622e-07 1.01588e-06 1.01846e-06 -0.000274211 0.000209823 
22 5000 2.90108e-05 1.10517e-07 1.39853e-05 1.17298e-07 1.01675e-06 1.0175e-06 -0.000273647 0.000208015 
23 5000 2.89206e-05 1.09791e-07 1.41619e-05 1.17442e-07 1.01657e-06 1.01804e-06 -0.000272136 0.000210379 
24 5000 2.88287e-05 1.08667e-07 1.40326e-05 1.17244e-07 1.01648e-06 1.01796e-06 -0.000269864 0.000208325 
25 5000 2.87474e-05 1.07751e-07 1.42204e-05 1.1703e-07 1.01683e-06 1.01777e-06 -0.000267926 0.000210209 
26 5000 2.86409e-05 1.07217e-07 1.40771e-05 1.17918e-07 1.01576e-06 1.01835e-06 -0.000266819 0.000210356 
27 5000 2.86973e-05 1.08029e-07 1.41548e-05 1.15796e-07 1.01646e-06 1.01739e-06 -0.000268377 0.000206566 
28 5000 2.9018e-05 1.09271e-07 1.43918e-05 1.17794e-07 1.01607e-06 1.01842e-06 -0.000271466 0.000213838 
29 5000 2.95245e-05 1.10481e-07 1.39662e-05 1.17481e-07 1.01756e-06 1.01722e-06 -0.000274611 0.000208307 
30 5000 2.98577e-05 1.10446e-07 1.4381e-05 1.15586e-07 1.01692e-06 1.01803e-06 -0.000275337 0.000208615 
31 5000 2.9935e-05 1.10261e-07 1.42876e-05 1.17387e-07 1.01722e-06 1.01788e-06 -0.000275128 0.000211826 
32 5000 2.99893e-05 1.10313e-07 1.41871e-05 1.17712e-07 1.01812e-06 1.01772e-06 -0.000275225 0.000211437 
33 5000 2.98346e-05 1.09615e-07 1.41648e-05 1.15785e-07 1.01662e-06 1.01847e-06 -0.000273814 0.000206291 
34 5000 2.95991e-05 1.0923e-07 1.45159e-05 1.16482e-07 1.018e-06 1.01668e-06 -0.00027243 0.000212779 
35 5000 2.93444e-05 1.0929e-07 1.40193e-05 1.191e-07 1.01653e-06 1.01822e-06 -0.00027217 0.000212477 
36 5000 2.94717e-05 1.09891e-07 1.42742e-05 1.13636e-07 1.01737e-06 1.01745e-06 -0.000273443 0.000202766 
37 5000 2.96859e-05 1.09674e-07 1.45272e-05 1.19307e-07 1.01754e-06 1.01734e-06 -0.000273488 0.000219233 
38 5000 2.9768e-05 1.09278e-07 1.38e-05 1.16839e-07 1.01742e-06 1.01739e-06 -0.000272956 0.000204532 
39 5000 2.9963e-05 1.09834e-07 1.46575e-05 1.14385e-07 1.01704e-06 1.01758e-06 -0.000274431 0.000209143 
40 5000 3.02839e-05 1.10465e-07 1.40993e-05 1.20763e-07 1.01704e-06 1.0173e-06 -0.000276241 0.000217627 
41 5000 3.06299e-05 1.1144e-07 1.40386e-05 1.13837e-07 1.01699e-06 1.0173e-06 -0.0002787 0.000200296 
42 5000 3.07624e-05 1.11289e-07 1.46232e-05 1.18047e-07 1.0167e-06 1.01734e-06 -0.000278723 0.000217419 
43 5000 3.06046e-05 1.11646e-07 1.3861e-05 1.1778e-07 1.01636e-06 1.01751e-06 -0.000279094 0.000207574 
44 5000 3.06293e-05 1.12235e-07 1.44949e-05 1.15196e-07 1.01699e-06 1.01746e-06 -0.000280122 0.000209227 
