#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.88265e-05 1.06829e-07 1.37979e-05 1.16162e-07 1.01621e-06 1.01773e-06 -0.000266469 0.000202716 
2 5000 2.90948e-05 1.06598e-07 1.46224e-05 1.146e-07 1.01661e-06 1.01798e-06 -0.000266601 0.000209117 
3 5000 2.92097e-05 1.09948e-07 1.46998e-05 1.15881e-07 1.01626e-06 1.01836e-06 -0.000273114 0.000212913 
4 5000 3.19551e-05 1.17163e-07 1.50979e-05 1.16028e-07 1.02049e-06 1.01936e-06 -0.000290816 0.000217267 
5 5000 3.40306e-05 1.18335e-07 1.55802e-05 1.15414e-07 1.02217e-06 1.01844e-06 -0.000296027 0.000221 
6 5000 3.48328e-05 1.13197e-07 1.6097e-05 1.13797e-07 1.01994e-06 1.02309e-06 -0.000288673 0.000220843 
7 5000 3.6084e-05 1.20844e-07 1.67138e-05 1.14059e-07 1.02489e-06 1.02228e-06 -0.000302876 0.000227007 
8 5000 3.7596e-05 1.22367e-07 1.75965e-05 1.11308e-07 1.02783e-06 1.02676e-06 -0.000307029 0.000226706 
9 5000 3.83673e-05 1.22176e-07 1.84869e-05 1.09013e-07 1.02963e-06 1.03381e-06 -0.000307482 0.000226277 
10 5000 4.30365e-05 1.30988e-07 1.87929e-05 1.11832e-07 1.03724e-06 1.0356e-06 -0.00032556 0.000234016 
11 5000 4.43031e-05 1.32633e-07 1.99121e-05 1.09519e-07 1.05019e-06 1.03692e-06 -0.000328236 0.000235631 
12 5000 4.55413e-05 1.34923e-07 2.07773e-05 1.14238e-07 1.05173e-06 1.04961e-06 -0.000332618 0.000247415 
13 5000 4.88529e-05 1.44407e-07 2.10909e-05 1.09906e-07 1.0834e-06 1.04037e-06 -0.00034696 0.000242048 
14 5000 5.44453e-05 1.55567e-07 2.19909e-05 1.14713e-07 1.09837e-06 1.05949e-06 -0.000365251 0.000252325 
15 5000 5.8201e-05 1.68116e-07 2.3496e-05 1.1372e-07 1.1177e-06 1.06903e-06 -0.00038295 0.000255111 
16 5000 6.19707e-05 1.72806e-07 2.32482e-05 1.1183e-07 1.1435e-06 1.05494e-06 -0.000389494 0.000252903 
17 5000 6.40446e-05 1.7588e-07 2.47808e-05 1.18845e-07 1.15323e-06 1.07961e-06 -0.000393846 0.000267974 
18 5000 7.05119e-05 1.87571e-07 2.619e-05 1.16637e-07 1.20135e-06 1.08418e-06 -0.000408782 0.000267871 
19 5000 7.45791e-05 2.03154e-07 2.60036e-05 1.19625e-07 1.23356e-06 1.08468e-06 -0.000427493 0.000272728 
20 5000 7.83318e-05 2.1007e-07 2.77743e-05 1.24671e-07 1.25019e-06 1.11098e-06 -0.000436023 0.000283252 
21 5000 8.27613e-05 2.15821e-07 2.87983e-05 1.27541e-07 1.26235e-06 1.11787e-06 -0.000443359 0.000290083 
22 5000 9.09751e-05 2.30183e-07 3.04079e-05 1.28474e-07 1.32697e-06 1.12392e-06 -0.00045916 0.000294844 
23 5000 9.32649e-05 2.40946e-07 3.12553e-05 1.29899e-07 1.34277e-06 1.14054e-06 -0.000470759 0.000297119 
24 4988 0.000100663 2.56272e-07 3.33232e-05 1.41317e-07 1.40714e-06 1.21785e-06 -0.000486417 0.000311141 
25 4988 0.000106512 2.70642e-07 3.335e-05 1.36834e-07 1.44474e-06 1.20497e-06 -0.000501044 0.000305446 
26 4969 0.000109895 2.75992e-07 3.56619e-05 1.4297e-07 1.48762e-06 1.25059e-06 -0.00050582 0.000314825 
27 4953 0.000116858 3.0549e-07 3.54242e-05 1.46468e-07 1.55219e-06 1.30959e-06 -0.000533735 0.000313136 
28 4953 0.000119895 3.09221e-07 3.55932e-05 1.4352e-07 1.56782e-06 1.28291e-06 -0.000537326 0.000311896 
29 4929 0.000122232 3.19116e-07 3.68829e-05 1.36246e-07 1.55714e-06 1.38482e-06 -0.000547064 0.00029026 
30 4929 0.000129113 3.25583e-07 3.93577e-05 1.62913e-07 1.62436e-06 1.38527e-06 -0.000552401 0.00033787 
31 4892 0.000136269 3.42867e-07 4.07945e-05 1.67184e-07 1.72022e-06 1.48417e-06 -0.000566702 0.000336433 
32 4892 0.000132516 3.3794e-07 4.06261e-05 1.63803e-07 1.70256e-06 1.49511e-06 -0.000562198 0.000329818 
33 4892 0.000134196 3.48149e-07 3.8871e-05 1.58261e-07 1.7173e-06 1.45196e-06 -0.000571116 0.00032253 
34 4892 0.000133115 3.41159e-07 3.94007e-05 1.62753e-07 1.71664e-06 1.4687e-06 -0.00056482 0.000328642 
35 4892 0.000131373 3.37173e-07 4.03173e-05 1.67221e-07 1.6919e-06 1.4735e-06 -0.00056159 0.000336702 
36 4892 0.000132684 3.39404e-07 3.95022e-05 1.68352e-07 1.7279e-06 1.47439e-06 -0.00056294 0.000336633 
37 4892 0.000131288 3.38509e-07 4.06146e-05 1.63162e-07 1.67887e-06 1.46595e-06 -0.000563063 0.000332039 
38 4892 0.000135665 3.48701e-07 3.91015e-05 1.59789e-07 1.71983e-06 1.44867e-06 -0.00057175 0.000325758 
39 4892 0.000132382 3.4439e-07 4.01228e-05 1.60506e-07 1.72858e-06 1.47526e-06 -0.000567291 0.000325979 
40 4892 0.000133183 3.40825e-07 3.93291e-05 1.62762e-07 1.70772e-06 1.46591e-06 -0.000564737 0.000328821 
41 4892 0.000132187 3.43376e-07 3.89411e-05 1.60143e-07 1.74789e-06 1.44841e-06 -0.000565918 0.000325989 
42 4892 0.000129893 3.36486e-07 4.04178e-05 1.71879e-07 1.70716e-06 1.47443e-06 -0.0005604 0.000343646 
43 4892 0.000130115 3.4014e-07 4.07121e-05 1.65593e-07 1.70683e-06 1.50747e-06 -0.000563693 0.000331324 
44 4892 0.000132631 3.42638e-07 3.91481e-05 1.67533e-07 1.72311e-06 1.47212e-06 -0.000565908 0.000334927 
45 4892 0.000130278 3.37764e-07 4.06647e-05 1.66828e-07 1.69399e-06 1.49945e-06 -0.000561905 0.000333974 
46 4892 0.000132214 3.38786e-07 4.15538e-05 1.67191e-07 1.68068e-06 1.51177e-06 -0.000563402 0.000334949 
47 4892 0.000129701 3.39344e-07 4.04722e-05 1.6872e-07 1.71024e-06 1.52403e-06 -0.000562843 0.000333663 
48 4892 0.000130409 3.34448e-07 3.99238e-05 1.66878e-07 1.74115e-06 1.44886e-06 -0.000557854 0.00033808 
49 4892 0.00012902 3.3656e-07 3.99407e-05 1.64965e-07 1.71146e-06 1.49321e-06 -0.000560229 0.000330365 
50 4892 0.000129915 3.37046e-07 4.02114e-05 1.67812e-07 1.68497e-06 1.51969e-06 -0.00056142 0.000332234 
