#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.89413e-05 1.08352e-07 1.38763e-05 1.20105e-07 1.01621e-06 1.01773e-06 -0.000269574 0.000213216 
2 5000 2.91884e-05 1.10712e-07 1.3738e-05 1.22364e-07 1.01631e-06 1.01779e-06 -0.000274455 0.000216704 
3 5000 2.90664e-05 1.11414e-07 1.36258e-05 1.20155e-07 1.01599e-06 1.01812e-06 -0.000275501 0.000209955 
4 5000 2.9026e-05 1.11044e-07 1.41309e-05 1.17181e-07 1.01638e-06 1.01792e-06 -0.000274688 0.000209416 
5 5000 2.91297e-05 1.10304e-07 1.43259e-05 1.21018e-07 1.01681e-06 1.01769e-06 -0.000273516 0.000220734 
6 5000 2.92329e-05 1.09735e-07 1.40401e-05 1.18101e-07 1.01582e-06 1.01822e-06 -0.00027283 0.000210377 
7 5000 2.93674e-05 1.10363e-07 1.46093e-05 1.19492e-07 1.01694e-06 1.01752e-06 -0.000274132 0.000220506 
8 5000 3.0063e-05 1.12884e-07 1.46562e-05 1.17782e-07 1.01695e-06 1.01855e-06 -0.000280148 0.000216787 
9 5000 3.07081e-05 1.12432e-07 1.47662e-05 1.17758e-07 1.0169e-06 1.01924e-06 -0.000280637 0.000217729 
10 5000 3.09723e-05 1.11998e-07 1.48615e-05 1.17302e-07 1.01901e-06 1.01715e-06 -0.000280129 0.000218372 
11 5000 3.01831e-05 1.12615e-07 1.49985e-05 1.19141e-07 1.01534e-06 1.0201e-06 -0.000280107 0.000223071 
12 5000 3.21972e-05 1.15814e-07 1.54114e-05 1.17071e-07 1.01986e-06 1.01625e-06 -0.00028898 0.000223735 
13 5000 3.19498e-05 1.14024e-07 1.51902e-05 1.18119e-07 1.01443e-06 1.02195e-06 -0.000286032 0.000222183 
14 5000 3.18622e-05 1.14145e-07 1.5652e-05 1.1613e-07 1.02048e-06 1.01578e-06 -0.000285415 0.000224071 
15 5000 3.26488e-05 1.16783e-07 1.53013e-05 1.15515e-07 1.01771e-06 1.01869e-06 -0.00029165 0.000218392 
16 5000 3.2702e-05 1.16933e-07 1.55196e-05 1.2051e-07 1.01824e-06 1.0196e-06 -0.000291938 0.000231353 
17 5000 3.43555e-05 1.17197e-07 1.61327e-05 1.17538e-07 1.02005e-06 1.01836e-06 -0.000294806 0.000230771 
18 5000 3.4448e-05 1.18989e-07 1.63452e-05 1.16384e-07 1.0187e-06 1.02322e-06 -0.0002981 0.000228755 
19 5000 3.35582e-05 1.17994e-07 1.62812e-05 1.1648e-07 1.02157e-06 1.02036e-06 -0.000294781 0.000229201 
20 5000 3.56315e-05 1.21168e-07 1.63111e-05 1.16583e-07 1.02657e-06 1.02233e-06 -0.000302641 0.000229143 
21 5000 3.69164e-05 1.26186e-07 1.66505e-05 1.20095e-07 1.02431e-06 1.02234e-06 -0.000312674 0.000239423 
22 5000 3.61847e-05 1.22694e-07 1.67768e-05 1.1549e-07 1.03039e-06 1.02086e-06 -0.000305537 0.000231024 
23 5000 3.68867e-05 1.25533e-07 1.67251e-05 1.13974e-07 1.03741e-06 1.02162e-06 -0.000310414 0.000227091 
24 5000 3.82546e-05 1.27159e-07 1.72528e-05 1.15579e-07 1.03481e-06 1.02948e-06 -0.000314908 0.000232702 
25 5000 3.80577e-05 1.29051e-07 1.69606e-05 1.21283e-07 1.04069e-06 1.02343e-06 -0.000317164 0.000243985 
26 5000 3.86103e-05 1.3021e-07 1.73671e-05 1.18792e-07 1.03938e-06 1.03238e-06 -0.000319735 0.00023963 
27 5000 4.05797e-05 1.32504e-07 1.77114e-05 1.16179e-07 1.04795e-06 1.02495e-06 -0.000324716 0.000238465 
28 5000 4.0465e-05 1.34964e-07 1.86725e-05 1.2e-07 1.05436e-06 1.03206e-06 -0.000327859 0.00025091 
29 5000 4.25614e-05 1.39517e-07 1.84228e-05 1.16126e-07 1.0607e-06 1.02921e-06 -0.000336277 0.000242132 
30 5000 4.25159e-05 1.37784e-07 1.84092e-05 1.1724e-07 1.06662e-06 1.03535e-06 -0.000333205 0.000242921 
31 5000 4.43359e-05 1.4501e-07 1.84984e-05 1.20671e-07 1.07089e-06 1.03214e-06 -0.000345172 0.00025116 
32 5000 4.37119e-05 1.44719e-07 1.84956e-05 1.1866e-07 1.07648e-06 1.04261e-06 -0.000343815 0.000244719 
33 5000 4.19761e-05 1.43424e-07 1.90064e-05 1.19636e-07 1.0773e-06 1.04702e-06 -0.000340258 0.000248915 
34 5000 4.1185e-05 1.39475e-07 1.94506e-05 1.18035e-07 1.08244e-06 1.04378e-06 -0.000333205 0.000249042 
35 5000 4.10446e-05 1.34885e-07 1.9292e-05 1.17575e-07 1.07709e-06 1.04936e-06 -0.000326528 0.00024596 
36 5000 4.17891e-05 1.35289e-07 1.97598e-05 1.16486e-07 1.08807e-06 1.04155e-06 -0.000327045 0.000248164 
37 5000 4.00649e-05 1.30613e-07 1.94019e-05 1.16968e-07 1.08298e-06 1.04163e-06 -0.000318338 0.000247073 
38 5000 4.05917e-05 1.31769e-07 1.88369e-05 1.16613e-07 1.08143e-06 1.03752e-06 -0.000320871 0.000243859 
39 5000 4.05672e-05 1.31265e-07 1.90026e-05 1.20539e-07 1.07811e-06 1.04323e-06 -0.000320333 0.000251528 
40 5000 4.11969e-05 1.3494e-07 1.8872e-05 1.19899e-07 1.07941e-06 1.03492e-06 -0.000326585 0.000251288 
41 5000 4.08025e-05 1.33104e-07 1.91273e-05 1.2022e-07 1.07034e-06 1.04049e-06 -0.000324079 0.000252228 
42 5000 4.17319e-05 1.36785e-07 1.92486e-05 1.18212e-07 1.0742e-06 1.03832e-06 -0.000330356 0.000249405 
43 5000 4.2128e-05 1.3904e-07 1.94901e-05 1.1877e-07 1.07506e-06 1.04434e-06 -0.000334074 0.000250623 
44 5000 4.13651e-05 1.37504e-07 1.8984e-05 1.20488e-07 1.07342e-06 1.05102e-06 -0.000331132 0.000249599 
