#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.87226e-05 1.06253e-07 1.35581e-05 1.18281e-07 1.01621e-06 1.01773e-06 -0.00026514 0.000204659 
2 5000 2.92573e-05 1.0774e-07 1.36932e-05 1.16294e-07 1.0163e-06 1.01782e-06 -0.000269141 0.000201594 
3 5000 2.94654e-05 1.08821e-07 1.40273e-05 1.15959e-07 1.01596e-06 1.01813e-06 -0.000271644 0.000205089 
4 5000 2.95485e-05 1.09085e-07 1.40363e-05 1.16692e-07 1.01627e-06 1.01789e-06 -0.000272272 0.000207067 
5 5000 2.96494e-05 1.08886e-07 1.42229e-05 1.16062e-07 1.0167e-06 1.01788e-06 -0.000272071 0.000207885 
6 5000 2.96973e-05 1.08486e-07 1.42233e-05 1.14892e-07 1.01565e-06 1.01806e-06 -0.00027157 0.000204994 
7 5000 2.97949e-05 1.09177e-07 1.45734e-05 1.16537e-07 1.01671e-06 1.01743e-06 -0.000272916 0.000213323 
8 5000 3.04698e-05 1.11595e-07 1.46449e-05 1.14e-07 1.01676e-06 1.0182e-06 -0.000278686 0.000207868 
9 5000 3.11247e-05 1.11065e-07 1.48186e-05 1.14406e-07 1.01661e-06 1.01901e-06 -0.000279034 0.000210555 
10 5000 3.14407e-05 1.10593e-07 1.48523e-05 1.13782e-07 1.01867e-06 1.01707e-06 -0.000278547 0.00021008 
11 5000 3.05551e-05 1.10418e-07 1.49821e-05 1.15257e-07 1.01519e-06 1.01969e-06 -0.000276927 0.00021414 
12 5000 3.25763e-05 1.1434e-07 1.53913e-05 1.1364e-07 1.02014e-06 1.01593e-06 -0.000287044 0.000215827 
13 5000 3.25655e-05 1.12708e-07 1.52276e-05 1.14297e-07 1.01474e-06 1.02184e-06 -0.000284761 0.00021384 
14 5000 3.24073e-05 1.12092e-07 1.56355e-05 1.12146e-07 1.02062e-06 1.01577e-06 -0.000282752 0.000214838 
15 5000 3.32184e-05 1.15082e-07 1.52369e-05 1.12593e-07 1.01855e-06 1.0187e-06 -0.00028957 0.000210917 
16 5000 3.34298e-05 1.14254e-07 1.55773e-05 1.17017e-07 1.01835e-06 1.01915e-06 -0.000288501 0.000224362 
17 5000 3.517e-05 1.14901e-07 1.61065e-05 1.1335e-07 1.01934e-06 1.01883e-06 -0.00029216 0.00022114 
18 5000 3.4764e-05 1.1458e-07 1.61796e-05 1.12598e-07 1.0181e-06 1.021e-06 -0.000291142 0.000219473 
19 5000 3.38065e-05 1.13563e-07 1.6355e-05 1.12693e-07 1.01773e-06 1.02097e-06 -0.000287967 0.000221265 
20 5000 3.60209e-05 1.1731e-07 1.62414e-05 1.11515e-07 1.02328e-06 1.02046e-06 -0.000297054 0.000217713 
21 5000 3.65559e-05 1.19997e-07 1.6622e-05 1.11843e-07 1.01855e-06 1.02194e-06 -0.000302684 0.000221389 
22 5000 3.6535e-05 1.17025e-07 1.66907e-05 1.09777e-07 1.02459e-06 1.02057e-06 -0.000297139 0.000217653 
23 5000 3.68005e-05 1.18933e-07 1.6971e-05 1.09578e-07 1.02223e-06 1.02187e-06 -0.000300895 0.000219202 
24 5000 3.76409e-05 1.20234e-07 1.68989e-05 1.11068e-07 1.02044e-06 1.02643e-06 -0.000304254 0.000220733 
25 5000 3.71843e-05 1.19544e-07 1.73087e-05 1.1235e-07 1.02685e-06 1.02041e-06 -0.000301972 0.000228458 
26 5000 3.77254e-05 1.19804e-07 1.74389e-05 1.13709e-07 1.02134e-06 1.0293e-06 -0.000303568 0.000230123 
27 5000 3.93809e-05 1.21129e-07 1.82236e-05 1.11653e-07 1.02054e-06 1.03248e-06 -0.000307704 0.000230558 
28 5000 3.94057e-05 1.24857e-07 1.82399e-05 1.10474e-07 1.03601e-06 1.02104e-06 -0.000312441 0.000230907 
29 5000 4.07734e-05 1.2364e-07 1.8336e-05 1.10211e-07 1.03179e-06 1.01993e-06 -0.000312298 0.000231253 
30 5000 4.09629e-05 1.26342e-07 1.86652e-05 1.09635e-07 1.0314e-06 1.02958e-06 -0.000316817 0.000229876 
31 5000 4.18264e-05 1.2874e-07 1.9012e-05 1.11224e-07 1.03318e-06 1.02858e-06 -0.000321277 0.000235745 
32 5000 4.16331e-05 1.29984e-07 1.89227e-05 1.08856e-07 1.02822e-06 1.03343e-06 -0.000323404 0.000228948 
33 5000 4.17527e-05 1.27188e-07 1.85403e-05 1.08579e-07 1.03715e-06 1.02707e-06 -0.000318472 0.000227337 
34 5000 4.21255e-05 1.31528e-07 1.8313e-05 1.09772e-07 1.03699e-06 1.02442e-06 -0.000325577 0.000229057 
35 5000 4.22864e-05 1.28938e-07 1.86988e-05 1.09174e-07 1.02997e-06 1.03724e-06 -0.00032226 0.00022724 
36 5000 4.17178e-05 1.298e-07 1.83029e-05 1.07365e-07 1.04234e-06 1.02238e-06 -0.000322112 0.000224177 
37 5000 4.08656e-05 1.22275e-07 1.90522e-05 1.07636e-07 1.02771e-06 1.02939e-06 -0.00031053 0.000228074 
38 5000 4.17342e-05 1.28379e-07 1.85656e-05 1.08349e-07 1.03553e-06 1.02577e-06 -0.000320445 0.000227318 
39 5000 4.26733e-05 1.30447e-07 1.91412e-05 1.08426e-07 1.03925e-06 1.02477e-06 -0.000324249 0.000231436 
40 5000 4.15413e-05 1.2549e-07 1.86475e-05 1.09247e-07 1.03382e-06 1.02828e-06 -0.000315851 0.000229226 
41 5000 4.14529e-05 1.24469e-07 1.89572e-05 1.10811e-07 1.03615e-06 1.02867e-06 -0.000313958 0.000234506 
42 5000 4.11995e-05 1.25828e-07 1.89919e-05 1.08589e-07 1.03452e-06 1.02975e-06 -0.000315992 0.000229685 
43 5000 4.15188e-05 1.25605e-07 1.85381e-05 1.12305e-07 1.03295e-06 1.02862e-06 -0.000316079 0.000235011 
44 5000 4.19243e-05 1.28224e-07 1.89103e-05 1.10688e-07 1.03701e-06 1.02981e-06 -0.00032027 0.000233682 
45 5000 4.25106e-05 1.29827e-07 1.8776e-05 1.10788e-07 1.02914e-06 1.03609e-06 -0.000323902 0.000231548 
46 5000 4.20266e-05 1.27315e-07 1.86643e-05 1.09602e-07 1.03392e-06 1.02681e-06 -0.000319184 0.000230462 
47 5000 4.19204e-05 1.27277e-07 1.91713e-05 1.08242e-07 1.03322e-06 1.03293e-06 -0.000319078 0.000229323 
48 5000 4.20121e-05 1.27583e-07 1.87462e-05 1.10407e-07 1.03928e-06 1.02626e-06 -0.000319177 0.000232863 
49 5000 4.07631e-05 1.25636e-07 1.87193e-05 1.10032e-07 1.02338e-06 1.04153e-06 -0.000316138 0.000228215 
50 5000 4.10529e-05 1.26157e-07 1.8622e-05 1.11878e-07 1.03795e-06 1.02654e-06 -0.000316092 0.000235138 
51 5000 4.11342e-05 1.28107e-07 1.86049e-05 1.08348e-07 1.03597e-06 1.02725e-06 -0.000319399 0.000227222 
52 5000 4.14432e-05 1.27639e-07 1.84401e-05 1.10447e-07 1.03298e-06 1.02975e-06 -0.000319204 0.000230094 
53 5000 4.14029e-05 1.26237e-07 1.8631e-05 1.10245e-07 1.03579e-06 1.02686e-06 -0.000316739 0.000231622 
54 5000 4.03832e-05 1.25071e-07 1.88306e-05 1.10967e-07 1.02051e-06 1.04375e-06 -0.000315091 0.000230464 
55 5000 4.19298e-05 1.27896e-07 1.82123e-05 1.11177e-07 1.03472e-06 1.03043e-06 -0.00031994 0.00022995 
56 5000 4.12414e-05 1.29466e-07 1.86153e-05 1.09133e-07 1.0361e-06 1.03252e-06 -0.000321616 0.000227735 
57 5000 4.23641e-05 1.27652e-07 1.83873e-05 1.12194e-07 1.03781e-06 1.02862e-06 -0.000319733 0.000233774 
58 5000 4.11179e-05 1.2748e-07 1.84701e-05 1.11483e-07 1.03597e-06 1.02858e-06 -0.0003184 0.000232814 
59 5000 4.17253e-05 1.27682e-07 1.82805e-05 1.11644e-07 1.03203e-06 1.03246e-06 -0.000319618 0.000230935 
60 5000 4.09117e-05 1.27198e-07 1.85702e-05 1.09916e-07 1.02847e-06 1.03529e-06 -0.000318345 0.000228471 
61 5000 4.19931e-05 1.27211e-07 1.80405e-05 1.08855e-07 1.04504e-06 1.02106e-06 -0.000318126 0.000225975 
62 5000 4.25909e-05 1.28689e-07 1.86763e-05 1.11062e-07 1.03357e-06 1.0348e-06 -0.000321881 0.000231789 
63 5000 4.23354e-05 1.26759e-07 1.87061e-05 1.11041e-07 1.0416e-06 1.02638e-06 -0.000318013 0.000233935 
64 5000 4.0967e-05 1.27146e-07 1.88097e-05 1.10303e-07 1.03691e-06 1.03674e-06 -0.000317649 0.000230567 
65 5000 4.13796e-05 1.27972e-07 1.88112e-05 1.08792e-07 1.02581e-06 1.03613e-06 -0.000320221 0.000227425 
66 5000 4.09582e-05 1.26507e-07 1.85976e-05 1.12118e-07 1.03317e-06 1.03128e-06 -0.000316931 0.000234374 
67 5000 4.21388e-05 1.30309e-07 1.89105e-05 1.11123e-07 1.03629e-06 1.03376e-06 -0.000323765 0.00023369 
68 5000 4.17952e-05 1.27676e-07 1.87499e-05 1.10252e-07 1.02744e-06 1.03747e-06 -0.000320029 0.000229883 
69 5000 4.17251e-05 1.26712e-07 1.88706e-05 1.10806e-07 1.0348e-06 1.03042e-06 -0.00031788 0.000233538 
70 5000 4.12606e-05 1.25151e-07 1.91414e-05 1.12664e-07 1.03848e-06 1.03136e-06 -0.000314664 0.000238942 
71 5000 4.07682e-05 1.24913e-07 1.90517e-05 1.09566e-07 1.03279e-06 1.03405e-06 -0.000314244 0.000231176 
72 5000 4.07929e-05 1.25559e-07 1.93907e-05 1.12771e-07 1.02977e-06 1.03776e-06 -0.000315538 0.000239233 
73 5000 4.21744e-05 1.26518e-07 1.85181e-05 1.12339e-07 1.04874e-06 1.01642e-06 -0.000316921 0.000237802 
74 5000 4.14475e-05 1.28837e-07 1.85299e-05 1.09035e-07 1.03461e-06 1.03409e-06 -0.000320953 0.000226552 
