#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.87281e-05 1.0609e-07 1.35462e-05 1.1835e-07 1.01621e-06 1.01773e-06 -0.000264845 0.000204664 
2 5000 2.93005e-05 1.0758e-07 1.36735e-05 1.16276e-07 1.0163e-06 1.01782e-06 -0.00026894 0.000201278 
3 5000 2.95341e-05 1.0875e-07 1.40226e-05 1.15841e-07 1.01596e-06 1.01813e-06 -0.000271664 0.000204739 
4 5000 2.96216e-05 1.09083e-07 1.40341e-05 1.16714e-07 1.01627e-06 1.01789e-06 -0.000272427 0.00020709 
5 5000 2.97143e-05 1.08907e-07 1.42058e-05 1.16063e-07 1.01669e-06 1.01789e-06 -0.000272251 0.000207671 
6 5000 2.97518e-05 1.08502e-07 1.42174e-05 1.14834e-07 1.01564e-06 1.01807e-06 -0.000271719 0.000204777 
7 5000 2.98412e-05 1.09184e-07 1.45658e-05 1.16534e-07 1.01669e-06 1.01743e-06 -0.000273029 0.000213227 
8 5000 3.05149e-05 1.11595e-07 1.46335e-05 1.13978e-07 1.01675e-06 1.01821e-06 -0.000278778 0.000207679 
9 5000 3.11682e-05 1.11047e-07 1.48107e-05 1.14381e-07 1.0166e-06 1.01901e-06 -0.000279087 0.000210406 
10 5000 3.14798e-05 1.10567e-07 1.48431e-05 1.13769e-07 1.01865e-06 1.01708e-06 -0.000278575 0.000209944 
11 5000 3.0592e-05 1.1039e-07 1.49719e-05 1.15232e-07 1.01518e-06 1.0197e-06 -0.000276951 0.000213968 
12 5000 3.26066e-05 1.14318e-07 1.5381e-05 1.13632e-07 1.02013e-06 1.01593e-06 -0.000287058 0.000215704 
13 5000 3.26106e-05 1.12717e-07 1.52185e-05 1.14285e-07 1.01472e-06 1.02185e-06 -0.000284856 0.000213714 
14 5000 3.24487e-05 1.12103e-07 1.56235e-05 1.12143e-07 1.02061e-06 1.0158e-06 -0.000282847 0.000214706 
15 5000 3.32666e-05 1.15143e-07 1.52261e-05 1.12619e-07 1.01853e-06 1.01872e-06 -0.000289756 0.000210857 
16 5000 3.34842e-05 1.1424e-07 1.55684e-05 1.16987e-07 1.01831e-06 1.01916e-06 -0.000288569 0.000224211 
17 5000 3.52157e-05 1.14908e-07 1.60917e-05 1.13342e-07 1.01931e-06 1.01888e-06 -0.000292241 0.000220974 
18 5000 3.47779e-05 1.14524e-07 1.61688e-05 1.12606e-07 1.01811e-06 1.02104e-06 -0.000291065 0.000219382 
19 5000 3.38794e-05 1.13627e-07 1.63422e-05 1.12712e-07 1.01774e-06 1.02102e-06 -0.000288191 0.000221182 
20 5000 3.60972e-05 1.17456e-07 1.62319e-05 1.11428e-07 1.02334e-06 1.02053e-06 -0.000297397 0.000217406 
