#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86932e-05 1.08021e-07 1.37258e-05 1.19051e-07 1.01621e-06 1.01773e-06 -0.000268386 0.000208779 
2 5000 2.88315e-05 1.07843e-07 1.42327e-05 1.1608e-07 1.0166e-06 1.0181e-06 -0.000268323 0.000207972 
3 5000 2.89258e-05 1.10489e-07 1.47996e-05 1.16653e-07 1.01588e-06 1.0184e-06 -0.000273516 0.000215811 
4 5000 3.13219e-05 1.17064e-07 1.49564e-05 1.17702e-07 1.01915e-06 1.01906e-06 -0.00028966 0.000219702 
5 5000 3.3167e-05 1.18596e-07 1.55787e-05 1.16972e-07 1.02091e-06 1.01856e-06 -0.000295249 0.000224447 
6 5000 3.39867e-05 1.14578e-07 1.60698e-05 1.16064e-07 1.01999e-06 1.02395e-06 -0.00028977 0.000225432 
7 5000 3.56938e-05 1.2391e-07 1.67567e-05 1.16733e-07 1.02553e-06 1.02351e-06 -0.000307318 0.000232845 
8 5000 3.7069e-05 1.25818e-07 1.76769e-05 1.1429e-07 1.02868e-06 1.02904e-06 -0.000311884 0.000233206 
9 5000 3.89134e-05 1.28158e-07 1.83237e-05 1.13097e-07 1.03568e-06 1.0364e-06 -0.000317166 0.000233403 
10 5000 4.38338e-05 1.39573e-07 1.86901e-05 1.16203e-07 1.04943e-06 1.03736e-06 -0.000338302 0.000242128 
11 5000 4.55546e-05 1.41593e-07 1.95702e-05 1.17706e-07 1.06145e-06 1.048e-06 -0.000341849 0.000248164 
12 5000 4.94394e-05 1.50398e-07 1.98423e-05 1.188e-07 1.0935e-06 1.04593e-06 -0.000355263 0.000252323 
13 5000 5.1202e-05 1.51874e-07 2.18228e-05 1.20996e-07 1.09904e-06 1.06526e-06 -0.000358167 0.000262671 
14 5000 5.66083e-05 1.6192e-07 2.13509e-05 1.22755e-07 1.12562e-06 1.0672e-06 -0.000373547 0.000263462 
15 5000 5.92409e-05 1.67201e-07 2.21874e-05 1.26252e-07 1.1386e-06 1.09345e-06 -0.000381205 0.000269006 
16 5000 6.49133e-05 1.8252e-07 2.30944e-05 1.28168e-07 1.1804e-06 1.10237e-06 -0.000401317 0.00027486 
17 5000 6.8892e-05 1.92073e-07 2.33665e-05 1.30151e-07 1.21111e-06 1.12666e-06 -0.000413258 0.000275367 
18 5000 7.18467e-05 1.97812e-07 2.55024e-05 1.42613e-07 1.23103e-06 1.16434e-06 -0.00042038 0.000299087 
19 5000 7.66584e-05 2.12668e-07 2.65926e-05 1.50123e-07 1.27898e-06 1.16541e-06 -0.000437412 0.000314721 
20 5000 7.97866e-05 2.16464e-07 2.77873e-05 1.53556e-07 1.29835e-06 1.21319e-06 -0.000441969 0.000317158 
21 5000 8.54903e-05 2.3609e-07 2.76283e-05 1.58681e-07 1.34917e-06 1.22501e-06 -0.000463463 0.000323056 
22 5000 9.12232e-05 2.4737e-07 2.90822e-05 1.67568e-07 1.37524e-06 1.25737e-06 -0.000476065 0.00033646 
23 5000 9.35405e-05 2.56589e-07 3.10115e-05 1.75986e-07 1.41538e-06 1.29408e-06 -0.000484946 0.000349264 
24 5000 9.92486e-05 2.72964e-07 3.18465e-05 1.73298e-07 1.50827e-06 1.30802e-06 -0.000500043 0.000345795 
25 5000 0.000103641 2.82894e-07 3.22379e-05 1.75579e-07 1.56285e-06 1.32024e-06 -0.000509242 0.000348584 
26 5000 0.000109487 2.99117e-07 3.46263e-05 1.84898e-07 1.5783e-06 1.38313e-06 -0.000525704 0.000360068 
27 5000 0.000114885 3.11135e-07 3.51997e-05 1.90457e-07 1.63976e-06 1.43241e-06 -0.000536405 0.000363547 
28 5000 0.000120027 3.21377e-07 3.65468e-05 1.91573e-07 1.69118e-06 1.459e-06 -0.00054548 0.00036514 
29 4986 0.0001306 3.63551e-07 3.69535e-05 1.75626e-07 1.76984e-06 1.5339e-06 -0.000582724 0.000334597 
30 4986 0.000124918 3.41671e-07 3.73914e-05 1.9458e-07 1.80353e-06 1.57757e-06 -0.000561812 0.0003578 
31 4986 0.000131 3.44298e-07 3.96059e-05 2.01579e-07 1.832e-06 1.59789e-06 -0.000564516 0.000370287 
32 4986 0.000131794 3.5501e-07 4.07455e-05 1.9138e-07 1.87286e-06 1.64616e-06 -0.000573058 0.000353374 
33 4986 0.000129663 3.54446e-07 4.18373e-05 1.92641e-07 1.86745e-06 1.6593e-06 -0.00057232 0.000356135 
34 4986 0.000126601 3.46214e-07 4.24895e-05 1.89059e-07 1.88008e-06 1.64695e-06 -0.000564176 0.000353865 
35 4986 0.000127141 3.48835e-07 4.2568e-05 1.87624e-07 1.90414e-06 1.66176e-06 -0.000565966 0.000350361 
36 4986 0.000127082 3.41969e-07 4.28454e-05 1.96778e-07 1.88322e-06 1.67765e-06 -0.000560412 0.00036206 
37 4986 0.000127714 3.46671e-07 4.21171e-05 1.96076e-07 1.87755e-06 1.7004e-06 -0.000564862 0.000356967 
38 4986 0.000126116 3.44585e-07 4.39741e-05 1.97966e-07 1.87322e-06 1.71774e-06 -0.000562816 0.000361755 
39 4986 0.000126117 3.4324e-07 4.40556e-05 1.96586e-07 1.89718e-06 1.74078e-06 -0.000560982 0.000357495 
40 4986 0.000125909 3.39687e-07 4.31935e-05 1.97498e-07 1.91749e-06 1.71771e-06 -0.000557212 0.000359428 
41 4986 0.000126899 3.37114e-07 4.28315e-05 1.94514e-07 1.91293e-06 1.73233e-06 -0.000555228 0.000352774 
