#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.90706e-05 1.01657e-07 1.15842e-05 1.11861e-07 1.01621e-06 1.01773e-06 -0.000257166 0.000149828 
2 4924 3.11406e-05 1.05015e-07 1.5576e-05 8.60614e-08 1.02397e-06 1.06708e-06 -0.000267103 0.000113834 
3 4924 3.19601e-05 1.06763e-07 1.86033e-05 1.09755e-07 1.02335e-06 1.06907e-06 -0.000272021 0.000219816 
4 4924 3.15175e-05 1.06856e-07 1.34926e-05 1.24267e-07 1.02406e-06 1.07951e-06 -0.000271261 0.000194674 
5 4924 3.11531e-05 1.09529e-07 1.61692e-05 1.04081e-07 1.02473e-06 1.09642e-06 -0.000275358 0.000172437 
6 4924 3.20667e-05 1.13144e-07 1.64177e-05 1.11813e-07 1.02669e-06 1.09587e-06 -0.000283323 0.000196634 
7 4924 3.20939e-05 1.13271e-07 1.64118e-05 1.11392e-07 1.02744e-06 1.09447e-06 -0.000283512 0.000195968 
8 4924 3.31773e-05 1.1697e-07 1.66933e-05 1.15246e-07 1.02681e-06 1.09451e-06 -0.000291875 0.000208528 
9 4924 3.54611e-05 1.198e-07 1.66973e-05 1.11985e-07 1.02863e-06 1.09681e-06 -0.000299938 0.000199846 
10 4924 3.48557e-05 1.14209e-07 1.73647e-05 1.10114e-07 1.0274e-06 1.09785e-06 -0.000289698 0.000201754 
11 4924 3.62711e-05 1.21342e-07 1.7544e-05 1.12854e-07 1.02811e-06 1.09648e-06 -0.000303645 0.000210535 
12 4924 3.53718e-05 1.16829e-07 1.72451e-05 1.12148e-07 1.02662e-06 1.09932e-06 -0.000295013 0.000205109 
13 4924 3.64572e-05 1.20964e-07 1.71267e-05 1.10406e-07 1.02952e-06 1.10047e-06 -0.000303136 0.000199238 
14 4924 3.83927e-05 1.22631e-07 1.82543e-05 1.10904e-07 1.02746e-06 1.09926e-06 -0.000308438 0.000211442 
15 4924 3.94061e-05 1.25314e-07 1.78519e-05 1.13108e-07 1.0316e-06 1.10271e-06 -0.000313541 0.000212115 
16 4924 3.92001e-05 1.26589e-07 1.88997e-05 1.08988e-07 1.03484e-06 1.10433e-06 -0.000315072 0.000210858 
17 4924 3.9608e-05 1.27e-07 1.99111e-05 1.08875e-07 1.02896e-06 1.10632e-06 -0.000316653 0.000217726 
18 4924 4.17789e-05 1.29624e-07 1.94986e-05 1.13244e-07 1.04305e-06 1.10515e-06 -0.000321845 0.000224957 
19 4924 4.27525e-05 1.31483e-07 1.91843e-05 1.08148e-07 1.04063e-06 1.10732e-06 -0.000325812 0.000210318 
20 4924 4.28051e-05 1.33881e-07 2.08978e-05 1.1302e-07 1.0444e-06 1.10673e-06 -0.00032924 0.000233256 
21 4924 4.4155e-05 1.36698e-07 2.06822e-05 1.12553e-07 1.04582e-06 1.12491e-06 -0.000334556 0.000226646 
22 4924 4.62811e-05 1.42567e-07 2.13217e-05 1.09223e-07 1.06273e-06 1.11447e-06 -0.000343751 0.000225768 
23 4924 4.7552e-05 1.43374e-07 2.14596e-05 1.13219e-07 1.06604e-06 1.11853e-06 -0.000345652 0.000234347 
24 4924 4.92051e-05 1.52228e-07 2.16624e-05 1.11334e-07 1.07569e-06 1.13211e-06 -0.000358765 0.000228403 
25 4924 5.01395e-05 1.50961e-07 2.29641e-05 1.1606e-07 1.08432e-06 1.1337e-06 -0.000357087 0.000245134 
26 4924 5.2125e-05 1.56238e-07 2.25937e-05 1.12604e-07 1.09099e-06 1.13613e-06 -0.000365244 0.000235528 
27 4924 5.42841e-05 1.60684e-07 2.34067e-05 1.10816e-07 1.12055e-06 1.12597e-06 -0.000370882 0.000238015 
28 4892 5.53984e-05 1.66596e-07 2.57734e-05 1.26027e-07 1.14302e-06 1.24865e-06 -0.00037817 0.000255996 
29 4892 5.73871e-05 1.70391e-07 2.45363e-05 1.25022e-07 1.15462e-06 1.26104e-06 -0.000383615 0.000245378 
30 4892 6.09609e-05 1.78687e-07 2.55097e-05 1.2422e-07 1.18192e-06 1.24716e-06 -0.000394679 0.000251489 
31 4892 6.13053e-05 1.79875e-07 2.60162e-05 1.26154e-07 1.19139e-06 1.25655e-06 -0.000395882 0.000255859 
32 4892 6.02589e-05 1.73202e-07 2.62233e-05 1.34938e-07 1.16235e-06 1.29408e-06 -0.000388306 0.000266603 
33 4892 5.97544e-05 1.74405e-07 2.70929e-05 1.26349e-07 1.17949e-06 1.27641e-06 -0.000388746 0.000257321 
34 4892 5.97554e-05 1.74682e-07 2.58221e-05 1.33678e-07 1.17765e-06 1.30061e-06 -0.000389195 0.000261091 
35 4892 5.92527e-05 1.74335e-07 2.70647e-05 1.25139e-07 1.17752e-06 1.26984e-06 -0.000388503 0.000256046 
36 4892 6.07269e-05 1.77751e-07 2.60065e-05 1.29805e-07 1.1926e-06 1.27539e-06 -0.000392848 0.000259343 
37 4892 6.10284e-05 1.7849e-07 2.69342e-05 1.28496e-07 1.18553e-06 1.28527e-06 -0.000394285 0.000259161 
38 4892 6.00547e-05 1.73123e-07 2.6743e-05 1.29822e-07 1.18994e-06 1.27114e-06 -0.000386711 0.000263443 
39 4892 6.14506e-05 1.7905e-07 2.59628e-05 1.28277e-07 1.19865e-06 1.29668e-06 -0.00039455 0.000252025 
40 4892 5.94619e-05 1.70742e-07 2.70154e-05 1.32927e-07 1.18166e-06 1.29037e-06 -0.000383743 0.000267009 
41 4892 5.9851e-05 1.74111e-07 2.64382e-05 1.32754e-07 1.19533e-06 1.30421e-06 -0.000387606 0.000261567 
42 4892 6.13933e-05 1.77492e-07 2.76775e-05 1.29329e-07 1.1989e-06 1.29547e-06 -0.00039253 0.000262094 
