#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.8909e-05 1.07775e-07 1.36294e-05 1.1778e-07 1.01621e-06 1.01773e-06 -0.000268427 0.000204413 
2 5000 2.93205e-05 1.08297e-07 1.43614e-05 1.13749e-07 1.01664e-06 1.01812e-06 -0.000270271 0.000203889 
3 5000 2.97408e-05 1.11009e-07 1.47295e-05 1.1617e-07 1.01591e-06 1.01839e-06 -0.000276236 0.000213912 
4 5000 3.22067e-05 1.16285e-07 1.49267e-05 1.15918e-07 1.01818e-06 1.01963e-06 -0.000289994 0.000215099 
5 5000 3.3848e-05 1.16687e-07 1.54721e-05 1.15316e-07 1.01968e-06 1.0187e-06 -0.000293204 0.000219643 
6 5000 3.46434e-05 1.12185e-07 1.59571e-05 1.13838e-07 1.01795e-06 1.02433e-06 -0.000286835 0.000219278 
7 5000 3.59725e-05 1.19632e-07 1.66131e-05 1.13697e-07 1.02355e-06 1.02386e-06 -0.000300847 0.000224937 
8 5000 3.72073e-05 1.21796e-07 1.75153e-05 1.10634e-07 1.02579e-06 1.02955e-06 -0.000305802 0.000223866 
9 5000 3.83538e-05 1.23131e-07 1.83682e-05 1.08085e-07 1.02631e-06 1.03732e-06 -0.000309301 0.000222493 
10 5000 4.31288e-05 1.33001e-07 1.88283e-05 1.10332e-07 1.04085e-06 1.03787e-06 -0.000328453 0.000230481 
11 5000 4.43353e-05 1.31456e-07 1.96954e-05 1.08514e-07 1.05485e-06 1.03869e-06 -0.000326126 0.000231812 
12 5000 4.65537e-05 1.39108e-07 2.04612e-05 1.14518e-07 1.04863e-06 1.05414e-06 -0.000339834 0.000245378 
13 5000 5.00554e-05 1.46397e-07 2.1055e-05 1.10755e-07 1.08989e-06 1.03927e-06 -0.000350238 0.000243838 
14 5000 5.43204e-05 1.55943e-07 2.24035e-05 1.13711e-07 1.09813e-06 1.06773e-06 -0.00036571 0.000250647 
15 5000 5.64966e-05 1.59306e-07 2.35003e-05 1.12976e-07 1.10894e-06 1.07046e-06 -0.000370863 0.00025341 
16 5000 6.19065e-05 1.71778e-07 2.41368e-05 1.13446e-07 1.14932e-06 1.07222e-06 -0.000387867 0.000256545 
17 5000 6.51147e-05 1.78125e-07 2.45843e-05 1.1391e-07 1.18396e-06 1.05968e-06 -0.000395723 0.000261216 
18 5000 6.95299e-05 1.89452e-07 2.55815e-05 1.12879e-07 1.20754e-06 1.07531e-06 -0.000410464 0.000260151 
19 5000 7.50557e-05 2.01118e-07 2.64647e-05 1.18314e-07 1.21481e-06 1.09766e-06 -0.000425976 0.000269791 
20 5000 7.65317e-05 2.04799e-07 2.86825e-05 1.22844e-07 1.22962e-06 1.12648e-06 -0.000430166 0.000280361 
21 5000 8.20999e-05 2.16638e-07 2.94194e-05 1.25071e-07 1.26852e-06 1.12798e-06 -0.00044389 0.000286047 
22 5000 9.00815e-05 2.32671e-07 2.93618e-05 1.24456e-07 1.30998e-06 1.11831e-06 -0.000462192 0.000286116 
23 5000 9.15896e-05 2.3218e-07 3.1276e-05 1.28267e-07 1.3157e-06 1.15968e-06 -0.000461822 0.000292006 
24 4985 0.000107997 2.69116e-07 3.53898e-05 1.38388e-07 1.45463e-06 1.19858e-06 -0.000499523 0.000312722 
25 4981 0.000104118 2.65058e-07 3.29151e-05 1.35054e-07 1.4282e-06 1.20507e-06 -0.000495446 0.000301554 
26 4956 0.000113425 2.9641e-07 3.59456e-05 1.38004e-07 1.51674e-06 1.35691e-06 -0.000525478 0.000294588 
27 4956 0.000115406 3.00007e-07 3.47533e-05 1.42726e-07 1.50719e-06 1.32524e-06 -0.000529456 0.00030363 
28 4955 0.000118061 3.02057e-07 3.64392e-05 1.4961e-07 1.55476e-06 1.31156e-06 -0.000530644 0.000320004 
