#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86058e-05 1.05649e-07 1.34493e-05 1.18468e-07 1.01621e-06 1.01773e-06 -0.000263721 0.000203604 
2 5000 2.89143e-05 1.05173e-07 1.4183e-05 1.11715e-07 1.01665e-06 1.01828e-06 -0.00026349 0.000196487 
3 5000 2.91015e-05 1.08563e-07 1.47933e-05 1.15545e-07 1.01664e-06 1.01841e-06 -0.000270272 0.000213157 
4 5000 3.18353e-05 1.16122e-07 1.48592e-05 1.14978e-07 1.02102e-06 1.02028e-06 -0.000288749 0.000211948 
5 5000 3.3977e-05 1.17521e-07 1.55116e-05 1.14175e-07 1.02289e-06 1.01857e-06 -0.000294493 0.000217466 
6 5000 3.51162e-05 1.12819e-07 1.5961e-05 1.12927e-07 1.02152e-06 1.02433e-06 -0.000288276 0.00021723 
7 5000 3.60132e-05 1.2008e-07 1.67073e-05 1.13017e-07 1.02632e-06 1.02266e-06 -0.000301383 0.000224545 
8 5000 3.74632e-05 1.20715e-07 1.7379e-05 1.09702e-07 1.02887e-06 1.02631e-06 -0.000304071 0.000221573 
9 5000 3.85089e-05 1.20174e-07 1.80383e-05 1.07937e-07 1.03066e-06 1.03334e-06 -0.000304284 0.000220772 
10 5000 4.33749e-05 1.31406e-07 1.86459e-05 1.10837e-07 1.03975e-06 1.03596e-06 -0.000326316 0.000230823 
11 5000 4.49781e-05 1.31836e-07 1.92163e-05 1.08735e-07 1.05217e-06 1.03479e-06 -0.000327448 0.000230242 
12 5000 4.6978e-05 1.33441e-07 2.00732e-05 1.11965e-07 1.07047e-06 1.03778e-06 -0.000330225 0.000241478 
13 5000 4.96216e-05 1.41635e-07 2.15366e-05 1.101e-07 1.08507e-06 1.04135e-06 -0.000343378 0.000244434 
14 5000 5.16994e-05 1.43674e-07 2.21518e-05 1.11871e-07 1.08679e-06 1.06675e-06 -0.000347603 0.000245967 
15 5000 5.62834e-05 1.56771e-07 2.28369e-05 1.14373e-07 1.10901e-06 1.07806e-06 -0.000367314 0.000251954 
16 5000 6.26559e-05 1.70635e-07 2.36129e-05 1.11994e-07 1.1492e-06 1.07999e-06 -0.000386726 0.000250196 
17 5000 6.33303e-05 1.71044e-07 2.49743e-05 1.1541e-07 1.14934e-06 1.10541e-06 -0.000387538 0.000257842 
18 5000 6.57635e-05 1.74442e-07 2.60867e-05 1.16667e-07 1.17619e-06 1.11816e-06 -0.000391671 0.000262182 
19 5000 7.25128e-05 1.89507e-07 2.63391e-05 1.18729e-07 1.23439e-06 1.11016e-06 -0.00041048 0.000268211 
20 5000 7.37721e-05 1.87656e-07 2.77082e-05 1.17185e-07 1.24782e-06 1.13033e-06 -0.000408106 0.000266597 
21 5000 7.80023e-05 1.96655e-07 2.98914e-05 1.28722e-07 1.2563e-06 1.17363e-06 -0.000420026 0.000287475 
22 5000 8.60889e-05 2.16177e-07 3.06904e-05 1.28006e-07 1.32145e-06 1.18368e-06 -0.000442598 0.000286974 
23 5000 8.87668e-05 2.20172e-07 3.23572e-05 1.29627e-07 1.35005e-06 1.20799e-06 -0.00044681 0.000290739 
24 5000 9.17999e-05 2.27981e-07 3.42317e-05 1.34861e-07 1.37368e-06 1.24559e-06 -0.00045544 0.000299228 
25 5000 9.72712e-05 2.37777e-07 3.57817e-05 1.44219e-07 1.40709e-06 1.28174e-06 -0.000466286 0.000313538 
26 4981 0.000105605 2.6708e-07 3.70644e-05 1.42846e-07 1.50487e-06 1.31236e-06 -0.000495616 0.00031045 
27 4970 0.000107686 2.64433e-07 3.68136e-05 1.51558e-07 1.52457e-06 1.32502e-06 -0.000492796 0.000322283 
28 4948 0.000110509 2.81124e-07 3.98599e-05 1.55148e-07 1.56648e-06 1.39673e-06 -0.00050884 0.000325892 
29 4930 0.000113468 2.84368e-07 4.07953e-05 1.55993e-07 1.59303e-06 1.42887e-06 -0.000511862 0.000325493 
30 4930 0.000117932 2.93115e-07 4.19539e-05 1.62524e-07 1.63424e-06 1.45733e-06 -0.000520066 0.000334517 
31 4922 0.000125418 3.03848e-07 4.11755e-05 1.63147e-07 1.6625e-06 1.49344e-06 -0.000530858 0.000330121 
32 4910 0.000125406 3.05558e-07 4.21621e-05 1.67899e-07 1.64532e-06 1.52241e-06 -0.00053289 0.000336047 
33 4910 0.00012803 3.23258e-07 4.14805e-05 1.61262e-07 1.74394e-06 1.49061e-06 -0.000547269 0.000328172 
34 4893 0.000121529 3.06057e-07 4.25862e-05 1.67959e-07 1.71321e-06 1.52676e-06 -0.000530948 0.000336486 
35 4893 0.000125123 3.13437e-07 4.3215e-05 1.6653e-07 1.74901e-06 1.50429e-06 -0.000537577 0.000337886 
36 4875 0.000119843 3.01424e-07 4.14387e-05 1.64796e-07 1.71492e-06 1.52581e-06 -0.000526198 0.000329567 
37 4875 0.000119895 3.03343e-07 4.3165e-05 1.71606e-07 1.7388e-06 1.57623e-06 -0.000527376 0.000337709 
38 4875 0.000123528 3.10856e-07 4.30538e-05 1.75396e-07 1.73598e-06 1.60856e-06 -0.000535219 0.000339555 
39 4875 0.00012419 3.17987e-07 4.32487e-05 1.73981e-07 1.72545e-06 1.57271e-06 -0.00054223 0.000341746 
40 4875 0.000123721 3.18368e-07 4.37624e-05 1.67474e-07 1.73851e-06 1.57946e-06 -0.000542162 0.000332369 
41 4875 0.000120875 3.0813e-07 4.39939e-05 1.71659e-07 1.77996e-06 1.5819e-06 -0.000530961 0.000338789 
42 4875 0.000123992 3.17581e-07 4.27504e-05 1.67325e-07 1.78408e-06 1.55975e-06 -0.000540287 0.000332291 
43 4875 0.000121424 3.12377e-07 4.36073e-05 1.70687e-07 1.73448e-06 1.60922e-06 -0.000536284 0.000333621 
44 4875 0.000122719 3.16317e-07 4.25609e-05 1.67751e-07 1.80031e-06 1.57141e-06 -0.000538429 0.000331259 
45 4875 0.000121828 3.1221e-07 4.32149e-05 1.67192e-07 1.80343e-06 1.58138e-06 -0.000534334 0.000330641 
46 4875 0.000121754 3.10539e-07 4.36188e-05 1.7094e-07 1.77194e-06 1.61072e-06 -0.00053362 0.000333857 
47 4875 0.000121424 3.10327e-07 4.28471e-05 1.70171e-07 1.79567e-06 1.60037e-06 -0.000532703 0.000332259 
48 4875 0.000117461 3.03046e-07 4.44762e-05 1.78022e-07 1.76913e-06 1.61452e-06 -0.000525738 0.000345563 
49 4875 0.000120757 3.06722e-07 4.41149e-05 1.70597e-07 1.78089e-06 1.60801e-06 -0.000529582 0.00033464 
50 4875 0.000121342 3.12397e-07 4.3662e-05 1.72703e-07 1.78314e-06 1.61246e-06 -0.00053497 0.000336384 
51 4875 0.000122171 3.18946e-07 4.4085e-05 1.75646e-07 1.79373e-06 1.6213e-06 -0.000540935 0.000340617 
52 4875 0.000118605 3.07596e-07 4.36411e-05 1.7793e-07 1.77798e-06 1.64597e-06 -0.000530041 0.000340368 
53 4875 0.000118513 3.05927e-07 4.34468e-05 1.7618e-07 1.79575e-06 1.60976e-06 -0.000527937 0.000341375 
54 4875 0.000120553 3.07696e-07 4.33415e-05 1.75688e-07 1.77703e-06 1.62884e-06 -0.000530567 0.000338339 
55 4875 0.000122925 3.17032e-07 4.40637e-05 1.73219e-07 1.83511e-06 1.624e-06 -0.000538179 0.000336699 
56 4875 0.000120414 3.07417e-07 4.38357e-05 1.78475e-07 1.80478e-06 1.64218e-06 -0.000529497 0.000341987 
57 4875 0.000122386 3.12563e-07 4.4194e-05 1.74813e-07 1.82185e-06 1.61681e-06 -0.000534268 0.000340092 
58 4875 0.000119143 3.07165e-07 4.34564e-05 1.74626e-07 1.79315e-06 1.64645e-06 -0.000529318 0.000335032 
59 4875 0.000119321 3.09444e-07 4.51834e-05 1.82181e-07 1.8222e-06 1.65138e-06 -0.000530676 0.000349035 
60 4875 0.00012154 3.10805e-07 4.38507e-05 1.71563e-07 1.8518e-06 1.62252e-06 -0.000531593 0.000333959 
61 4875 0.000118171 3.07813e-07 4.42188e-05 1.72391e-07 1.81266e-06 1.6605e-06 -0.000529158 0.000331717 
62 4875 0.000117465 3.01975e-07 4.39416e-05 1.77248e-07 1.82782e-06 1.62307e-06 -0.000523004 0.000342487 
63 4875 0.000119511 3.07363e-07 4.48594e-05 1.77526e-07 1.81309e-06 1.66625e-06 -0.000529015 0.000340051 
64 4875 0.000118171 3.06954e-07 4.43601e-05 1.72176e-07 1.81127e-06 1.68059e-06 -0.000528386 0.000329403 
65 4875 0.000116996 2.97585e-07 4.43595e-05 1.78314e-07 1.79814e-06 1.67444e-06 -0.000519566 0.000339276 
66 4875 0.000115745 2.98915e-07 4.53183e-05 1.8578e-07 1.82237e-06 1.69014e-06 -0.00051983 0.000350352 
67 4875 0.000118394 3.01396e-07 4.50077e-05 1.78966e-07 1.83086e-06 1.68693e-06 -0.000522574 0.000340204 
68 4875 0.000118473 3.09986e-07 4.56034e-05 1.80224e-07 1.85437e-06 1.66687e-06 -0.000530057 0.000345395 
69 4875 0.000119034 3.08365e-07 4.45245e-05 1.69153e-07 1.84663e-06 1.67973e-06 -0.000528883 0.000325244 
70 4875 0.000119025 3.09647e-07 4.44356e-05 1.78723e-07 1.84621e-06 1.69804e-06 -0.000530104 0.000337395 
71 4875 0.000119057 3.06364e-07 4.4427e-05 1.8118e-07 1.85631e-06 1.69972e-06 -0.000526708 0.000340809 
72 4875 0.000118153 3.02414e-07 4.57356e-05 1.81435e-07 1.85199e-06 1.70703e-06 -0.000522862 0.000343105 
73 4875 0.000118067 3.065e-07 4.40154e-05 1.81888e-07 1.84861e-06 1.69549e-06 -0.000526836 0.000341433 
74 4875 0.000118412 3.0353e-07 4.40589e-05 1.75143e-07 1.84243e-06 1.67892e-06 -0.000524273 0.000333416 
75 4875 0.000121899 3.12831e-07 4.28785e-05 1.72632e-07 1.88146e-06 1.66042e-06 -0.000532721 0.00032914 
76 4875 0.000119297 3.11917e-07 4.48607e-05 1.80578e-07 1.87011e-06 1.69188e-06 -0.000531603 0.000341717 
77 4875 0.000119104 3.07634e-07 4.42271e-05 1.83972e-07 1.84491e-06 1.70176e-06 -0.000528258 0.000344227 
78 4875 0.0001157 3.02093e-07 4.5615e-05 1.80938e-07 1.86995e-06 1.67792e-06 -0.000521412 0.000345277 
79 4875 0.000118874 3.10667e-07 4.40851e-05 1.8504e-07 1.86718e-06 1.68689e-06 -0.000530414 0.00034712 
80 4875 0.000116752 3.04833e-07 4.47041e-05 1.83928e-07 1.85687e-06 1.69261e-06 -0.000524691 0.000346181 
81 4875 0.000117217 2.99875e-07 4.43191e-05 1.74391e-07 1.85667e-06 1.69652e-06 -0.000520063 0.00033083 
82 4875 0.000115798 2.98616e-07 4.39529e-05 1.79601e-07 1.82317e-06 1.70282e-06 -0.000519529 0.000337092 
83 4875 0.000114894 2.99398e-07 4.5103e-05 1.87101e-07 1.8671e-06 1.70441e-06 -0.000518706 0.000350275 
84 4875 0.000119007 3.02521e-07 4.37167e-05 1.81573e-07 1.86007e-06 1.69615e-06 -0.000522923 0.000340242 
85 4875 0.000120096 3.08388e-07 4.34978e-05 1.80824e-07 1.89149e-06 1.69815e-06 -0.000527823 0.00033842 
86 4875 0.000117042 3.00944e-07 4.51897e-05 1.8329e-07 1.87492e-06 1.70366e-06 -0.000520489 0.000345054 
87 4875 0.000119243 3.05042e-07 4.40244e-05 1.81394e-07 1.87972e-06 1.68859e-06 -0.000524796 0.000341507 
88 4875 0.000118513 3.05756e-07 4.56747e-05 1.83676e-07 1.84991e-06 1.72353e-06 -0.000526194 0.000344439 
89 4875 0.000118086 3.0747e-07 4.46418e-05 1.77043e-07 1.8794e-06 1.6949e-06 -0.000526838 0.000335698 
90 4875 0.000115744 3.01337e-07 4.61417e-05 1.84047e-07 1.86074e-06 1.72507e-06 -0.000520983 0.000345764 
91 4875 0.000117712 2.97293e-07 4.40799e-05 1.87347e-07 1.86062e-06 1.74033e-06 -0.000517574 0.000344437 
92 4875 0.000119616 3.10124e-07 4.43898e-05 1.83786e-07 1.89636e-06 1.68679e-06 -0.000529207 0.00034596 
93 4875 0.000117693 3.02439e-07 4.42278e-05 1.78794e-07 1.89209e-06 1.72152e-06 -0.000521557 0.000334344 
94 4875 0.000119517 3.1395e-07 4.38734e-05 1.81412e-07 1.89384e-06 1.69062e-06 -0.000532861 0.000340978 
95 4875 0.000116247 3.02283e-07 4.52856e-05 1.80563e-07 1.86637e-06 1.73926e-06 -0.000521841 0.000337289 
96 4875 0.000114547 2.98651e-07 4.56513e-05 1.87711e-07 1.86355e-06 1.75202e-06 -0.000518008 0.000347089 
97 4875 0.000116585 3.02282e-07 4.47039e-05 1.82952e-07 1.90309e-06 1.72242e-06 -0.000520784 0.000341449 
98 4875 0.000118112 3.07919e-07 4.52958e-05 1.85481e-07 1.88824e-06 1.72117e-06 -0.000527003 0.000346525 
99 4875 0.000117481 3.08302e-07 4.45152e-05 1.78636e-07 1.89089e-06 1.70241e-06 -0.000527132 0.000336943 
100 4875 0.000117461 3.0605e-07 4.47629e-05 1.84372e-07 1.88168e-06 1.74602e-06 -0.000525267 0.000340979 
101 4875 0.000115948 3.06028e-07 4.55301e-05 1.88432e-07 1.87759e-06 1.76166e-06 -0.000524999 0.000346799 
102 4875 0.000115747 3.01685e-07 4.51809e-05 1.82997e-07 1.86848e-06 1.75068e-06 -0.000521078 0.000339354 
103 4875 0.00011548 3.02689e-07 4.57065e-05 1.88682e-07 1.86157e-06 1.77237e-06 -0.000522188 0.000346344 
104 4875 0.000118554 3.09393e-07 4.43021e-05 1.84145e-07 1.90141e-06 1.73597e-06 -0.000528108 0.000340765 
105 4875 0.000115774 2.96457e-07 4.44726e-05 1.86504e-07 1.90081e-06 1.74583e-06 -0.000515024 0.000343466 
106 4875 0.000116286 3.02532e-07 4.61696e-05 1.88042e-07 1.89295e-06 1.75354e-06 -0.000521266 0.000348486 
107 4875 0.000115942 3.02357e-07 4.56365e-05 1.8391e-07 1.89893e-06 1.73756e-06 -0.000520822 0.000343154 
108 4875 0.000119638 3.15529e-07 4.42416e-05 1.81808e-07 1.92481e-06 1.74559e-06 -0.000533443 0.000336057 
