0.00574123 3.14579e-06 0.00344044 -1.44309e-06
0.00570531 -4.42112e-06 0.00345383 2.55944e-06
0.00561155 -3.19892e-07 0.00345735 -2.08823e-06
0.00569655 4.72455e-06 0.00343054 -9.18801e-07
0.00575438 -2.12045e-06 0.00345254 3.42585e-06
0.0056319 -4.2483e-06 0.00346407 -1.99228e-06
0.00562565 4.31565e-06 0.00343062 -1.80598e-06
0.00574257 9.80645e-07 0.00347352 6.66866e-06
0.00567583 -3.86136e-06 0.00347471 -6.80239e-06
0.00561537 5.79253e-07 0.00341286 4.35243e-07
0.00570312 4.07955e-06 0.00346575 4.95568e-06
0.00574654 -2.35176e-06 0.00345864 -5.46069e-06
0.00562443 -3.14695e-06 0.00341546 5.71414e-07
0.005646 3.88293e-06 0.00347111 5.53509e-06
0.00574353 1.36188e-06 0.00347355 -5.52648e-06
0.00568862 -4.16178e-06 0.00341241 -9.30354e-07
0.00562065 5.77625e-07 0.00345608 5.70619e-06
0.00570455 3.48315e-06 0.00347466 -3.66709e-06
0.00576568 3.69679e-08 0.00342691 -6.23559e-07
0.00567975 -3.13107e-06 0.00348558 7.26834e-06
0.00566556 2.94077e-06 0.00349114 -5.9166e-06
0.00576164 2.76782e-06 0.0034169 -1.47585e-06
0.00573874 -3.54342e-06 0.00347733 8.74875e-06
0.00564154 -8.97144e-07 0.00350427 -4.9388e-06
0.00570148 4.89018e-06 0.0034192 -3.74225e-06
0.00576292 -1.63578e-06 0.00349018 1.22604e-05
0.00565872 -2.43211e-06 0.00352074 -8.47216e-06
0.0056696 3.29271e-06 0.00340577 -2.98664e-06
0.00576026 2.26049e-06 0.00347289 1.05263e-05
0.00573459 -3.3297e-06 0.00350761 -5.77643e-06
0.00564061 -1.02082e-07 0.00341383 -3.94679e-06
0.00571629 4.18597e-06 0.00346983 1.07234e-05
0.00576138 -8.51418e-07 0.00352399 -4.3468e-06
0.00567878 -2.64893e-06 0.00341844 -6.37032e-06
0.00567487 2.85462e-06 0.00344644 1.01384e-05
0.00575534 1.76653e-06 0.00352402 -9.46887e-07
0.00575656 -5.68652e-07 0.00344161 -6.62561e-06
0.00570191 -2.92045e-07 0.00346804 1.04681e-05
0.00573289 3.02207e-06 0.00353636 -1.46769e-06
0.00577753 7.97383e-07 0.00344292 -7.61659e-06
0.00573325 -1.95207e-06 0.00345382 1.0303e-05
0.00569638 1.11241e-06 0.0035428 1.05326e-06
0.00574849 3.21607e-06 0.00345733 -9.39606e-06
0.00575529 -2.03632e-06 0.00346372 1.17464e-05
0.00568289 2.03117e-07 0.00354896 -1.23449e-06
0.00573188 3.24874e-06 0.00345515 -7.54527e-06
0.00577471 5.93149e-07 0.00344723 7.86355e-06
0.00573323 -1.77169e-06 0.00352473 2.20576e-06
0.00569266 1.6088e-06 0.0034719 -6.97326e-06
0.00575877 2.72408e-06 0.00344897 6.07948e-06
0.00575738 -1.05587e-06 0.00352865 3.6908e-06
0.00570441 -3.09842e-07 0.00348262 -7.35729e-06
0.00573205 2.77398e-06 0.00343388 3.65381e-06
0.00576968 3.90929e-07 0.00351613 6.59241e-06
0.00575977 9.48201e-07 0.00350866 -5.22329e-06
0.00575328 1.22205e-06 0.00346877 2.55241e-06
0.0057745 1.72634e-06 0.00351455 4.48413e-06
0.00577711 6.51575e-07 0.00350592 -3.4978e-06
0.0057606 2.51432e-07 0.00347028 1.73365e-06
0.00575321 1.07319e-06 0.00351044 4.79914e-06
0.00576495 1.91404e-06 0.00351115 -2.85292e-06
