#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86919e-05 1.06615e-07 1.36631e-05 1.15311e-07 1.01621e-06 1.01773e-06 -0.00026575 0.000198754 
2 5000 2.89469e-05 1.06273e-07 1.47517e-05 1.1199e-07 1.0166e-06 1.01807e-06 -0.000265651 0.000204278 
3 5000 2.90929e-05 1.09633e-07 1.47179e-05 1.15624e-07 1.01632e-06 1.01837e-06 -0.000272267 0.000212509 
4 5000 3.18667e-05 1.16812e-07 1.51665e-05 1.14466e-07 1.0206e-06 1.01976e-06 -0.000290043 0.000214242 
5 5000 3.39336e-05 1.17877e-07 1.56486e-05 1.14386e-07 1.02211e-06 1.01886e-06 -0.00029511 0.000219203 
6 5000 3.47431e-05 1.12763e-07 1.61619e-05 1.12646e-07 1.0202e-06 1.02323e-06 -0.00028776 0.000218779 
7 5000 3.59696e-05 1.20572e-07 1.67891e-05 1.1304e-07 1.02472e-06 1.02266e-06 -0.00030229 0.000225273 
8 5000 3.74026e-05 1.21772e-07 1.76656e-05 1.10582e-07 1.0275e-06 1.02779e-06 -0.000305851 0.000225355 
9 5000 3.82339e-05 1.21747e-07 1.85162e-05 1.07886e-07 1.02994e-06 1.03417e-06 -0.000306599 0.000223887 
10 5000 4.29982e-05 1.30803e-07 1.88895e-05 1.11073e-07 1.0385e-06 1.03492e-06 -0.000325147 0.000233177 
11 5000 4.4467e-05 1.32789e-07 2.01199e-05 1.08343e-07 1.05161e-06 1.03621e-06 -0.00032851 0.00023447 
12 5000 4.52866e-05 1.34514e-07 2.10209e-05 1.1286e-07 1.05072e-06 1.05061e-06 -0.000331867 0.000245665 
13 5000 4.89256e-05 1.43761e-07 2.10836e-05 1.09309e-07 1.08316e-06 1.03721e-06 -0.000346094 0.000241421 
14 5000 5.39691e-05 1.56012e-07 2.21735e-05 1.13014e-07 1.09945e-06 1.05742e-06 -0.000365533 0.000250176 
15 5000 5.78682e-05 1.66066e-07 2.34595e-05 1.13697e-07 1.11689e-06 1.06682e-06 -0.000380144 0.00025531 
16 5000 6.19964e-05 1.70655e-07 2.35829e-05 1.12976e-07 1.14665e-06 1.05894e-06 -0.000386584 0.000255787 
17 5000 6.43507e-05 1.77796e-07 2.51579e-05 1.1605e-07 1.1608e-06 1.07729e-06 -0.000396051 0.000264422 
18 5000 6.98956e-05 1.90379e-07 2.60665e-05 1.14721e-07 1.19804e-06 1.07678e-06 -0.000412122 0.000265029 
19 5000 7.4814e-05 1.99755e-07 2.69938e-05 1.21123e-07 1.20627e-06 1.09301e-06 -0.000424624 0.000277247 
20 5000 7.54267e-05 2.021e-07 2.83069e-05 1.24543e-07 1.22789e-06 1.11628e-06 -0.000426744 0.000283766 
21 5000 8.25753e-05 2.14851e-07 2.83124e-05 1.22706e-07 1.27986e-06 1.10834e-06 -0.000441604 0.000281636 
22 5000 8.75858e-05 2.24951e-07 3.04328e-05 1.29578e-07 1.27382e-06 1.14382e-06 -0.00045434 0.000294257 
