#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.88047e-05 1.08147e-07 1.37842e-05 1.1952e-07 1.01621e-06 1.01773e-06 -0.000268879 0.00021066 
2 5000 2.89602e-05 1.08072e-07 1.41695e-05 1.17341e-07 1.0166e-06 1.01807e-06 -0.000269045 0.000210223 
3 5000 2.90197e-05 1.10702e-07 1.47927e-05 1.16789e-07 1.01585e-06 1.01845e-06 -0.000274119 0.000216034 
4 5000 3.13939e-05 1.17377e-07 1.49316e-05 1.1843e-07 1.01912e-06 1.01894e-06 -0.000290335 0.000221125 
5 5000 3.32538e-05 1.19035e-07 1.55653e-05 1.17477e-07 1.02094e-06 1.0184e-06 -0.000296126 0.00022549 
6 5000 3.40738e-05 1.15015e-07 1.60633e-05 1.16698e-07 1.01983e-06 1.02377e-06 -0.000290675 0.000226825 
7 5000 3.58032e-05 1.24282e-07 1.67359e-05 1.17405e-07 1.02567e-06 1.02293e-06 -0.000308057 0.000234266 
8 5000 3.72416e-05 1.26468e-07 1.76596e-05 1.14901e-07 1.02869e-06 1.02823e-06 -0.000313135 0.00023459 
9 5000 3.91162e-05 1.28885e-07 1.8284e-05 1.14011e-07 1.03586e-06 1.0352e-06 -0.000318518 0.000235372 
10 5000 4.394e-05 1.40072e-07 1.86469e-05 1.17085e-07 1.04897e-06 1.03616e-06 -0.000339161 0.000243943 
11 5000 4.56458e-05 1.42299e-07 1.93396e-05 1.18702e-07 1.06315e-06 1.04546e-06 -0.000342836 0.000249373 
12 5000 4.92273e-05 1.50452e-07 1.98611e-05 1.19215e-07 1.08911e-06 1.04714e-06 -0.000355466 0.000252996 
13 5000 5.19011e-05 1.53554e-07 2.14811e-05 1.2019e-07 1.10482e-06 1.05904e-06 -0.000360605 0.000260727 
14 5000 5.731e-05 1.63716e-07 2.1016e-05 1.22844e-07 1.12942e-06 1.06228e-06 -0.000376109 0.000262964 
15 5000 5.90814e-05 1.67864e-07 2.22627e-05 1.26098e-07 1.13604e-06 1.10707e-06 -0.000382125 0.000266545 
16 5000 6.58378e-05 1.84828e-07 2.25897e-05 1.29123e-07 1.19471e-06 1.09583e-06 -0.000403917 0.000275616 
17 5000 6.795e-05 1.88054e-07 2.37421e-05 1.30867e-07 1.22147e-06 1.12017e-06 -0.00040755 0.000279315 
18 5000 7.28971e-05 2.05403e-07 2.5178e-05 1.39956e-07 1.2392e-06 1.15648e-06 -0.000429345 0.000294681 
19 5000 7.81082e-05 2.17372e-07 2.64581e-05 1.4697e-07 1.29429e-06 1.16436e-06 -0.000442635 0.0003094 
20 5000 8.36726e-05 2.26768e-07 2.72548e-05 1.54169e-07 1.32566e-06 1.21208e-06 -0.000453613 0.000316648 
21 5000 8.51267e-05 2.34802e-07 2.8573e-05 1.6073e-07 1.3588e-06 1.24173e-06 -0.000461642 0.000326752 
22 5000 9.06857e-05 2.47872e-07 2.97644e-05 1.6205e-07 1.39889e-06 1.24583e-06 -0.000475703 0.000331519 
23 5000 9.96355e-05 2.73578e-07 2.92854e-05 1.605e-07 1.48396e-06 1.24672e-06 -0.000501474 0.000327758 
24 5000 0.000102398 2.86356e-07 3.13797e-05 1.69488e-07 1.5167e-06 1.28656e-06 -0.000513703 0.000341672 
25 5000 0.000107963 2.97216e-07 3.2103e-05 1.74208e-07 1.55595e-06 1.34956e-06 -0.000524206 0.000342745 
26 5000 0.000109803 3.07207e-07 3.29786e-05 1.84069e-07 1.57536e-06 1.3823e-06 -0.000533484 0.000355147 
27 4985 0.000121162 3.47569e-07 3.39338e-05 1.71667e-07 1.65437e-06 1.44749e-06 -0.00057007 0.000331546 
28 4985 0.00011645 3.31255e-07 3.63164e-05 1.96618e-07 1.6874e-06 1.48188e-06 -0.000553899 0.000368986 
29 4984 0.000123161 3.44229e-07 3.68481e-05 1.87595e-07 1.7448e-06 1.49008e-06 -0.000565253 0.000356845 
30 4984 0.000130551 3.56226e-07 3.78341e-05 1.86785e-07 1.7836e-06 1.52553e-06 -0.000576071 0.000353939 
31 4975 0.000141846 3.9843e-07 3.96305e-05 1.78838e-07 1.84961e-06 1.59857e-06 -0.000611811 0.000338167 
32 4975 0.000131469 3.70704e-07 3.91875e-05 1.8851e-07 1.89829e-06 1.60322e-06 -0.000585913 0.000350599 
33 4975 0.000127634 3.51754e-07 4.18468e-05 1.93795e-07 1.89999e-06 1.64831e-06 -0.000568744 0.000358984 
34 4975 0.000128363 3.45379e-07 4.21033e-05 1.99642e-07 1.89349e-06 1.65434e-06 -0.000563425 0.000366932 
35 4975 0.000131901 3.61463e-07 4.2727e-05 1.97684e-07 1.89866e-06 1.69387e-06 -0.000578042 0.000361292 
36 4975 0.000129938 3.53131e-07 4.27886e-05 1.96616e-07 1.89025e-06 1.69746e-06 -0.000570643 0.00035955 
37 4975 0.000130402 3.52597e-07 4.21402e-05 1.95705e-07 1.97544e-06 1.71199e-06 -0.000568041 0.000355182 
38 4975 0.000126404 3.47643e-07 4.32341e-05 1.98783e-07 1.9157e-06 1.70554e-06 -0.000564455 0.000362631 
39 4975 0.000127829 3.43821e-07 4.25282e-05 1.94971e-07 1.94031e-06 1.69897e-06 -0.000560686 0.000356508 
40 4975 0.000125534 3.39602e-07 4.31894e-05 1.98571e-07 1.93853e-06 1.72401e-06 -0.000556477 0.000360212 
41 4975 0.000130205 3.53142e-07 4.29597e-05 2.03217e-07 1.93901e-06 1.74535e-06 -0.000569444 0.000363741 
42 4975 0.000128919 3.54682e-07 4.31026e-05 1.94935e-07 1.96754e-06 1.75891e-06 -0.000569784 0.000350939 
43 4975 0.000126772 3.44568e-07 4.3905e-05 2.03735e-07 1.98318e-06 1.78029e-06 -0.00055995 0.000362693 
