#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.90706e-05 1.01657e-07 1.15842e-05 1.11861e-07 1.01621e-06 1.01773e-06 -0.000257166 0.000149828 
2 4933 3.12541e-05 1.05834e-07 1.51362e-05 8.77139e-08 1.02445e-06 1.07581e-06 -0.000268801 0.000106069 
3 4933 3.2195e-05 1.10419e-07 1.90043e-05 9.8763e-08 1.02404e-06 1.07503e-06 -0.000279011 0.00019481 
4 4933 3.21607e-05 1.12712e-07 1.47195e-05 1.33966e-07 1.02434e-06 1.07748e-06 -0.000282996 0.000234721 
5 4933 3.19447e-05 1.13638e-07 1.3663e-05 1.06729e-07 1.02487e-06 1.09043e-06 -0.000284178 0.000140365 
6 4933 3.17534e-05 1.12236e-07 1.69747e-05 1.0451e-07 1.02452e-06 1.10364e-06 -0.00028139 0.000180984 
7 4933 3.13738e-05 1.11661e-07 1.61471e-05 1.14201e-07 1.02502e-06 1.10222e-06 -0.000279593 0.00019739 
8 4933 3.18364e-05 1.13705e-07 1.58853e-05 1.12262e-07 1.02473e-06 1.10333e-06 -0.000284114 0.000188757 
9 4933 3.26161e-05 1.12891e-07 1.61296e-05 1.13015e-07 1.02546e-06 1.10516e-06 -0.000283989 0.000193112 
10 4933 3.26062e-05 1.1209e-07 1.57504e-05 1.12198e-07 1.02575e-06 1.10587e-06 -0.000282526 0.000185883 
11 4933 3.20437e-05 1.09781e-07 1.68213e-05 1.10599e-07 1.02442e-06 1.10421e-06 -0.000277544 0.000195231 
12 4933 3.28942e-05 1.15719e-07 1.70447e-05 1.13137e-07 1.02836e-06 1.10074e-06 -0.000289085 0.000205065 
13 4933 3.36174e-05 1.17084e-07 1.64087e-05 1.1307e-07 1.02451e-06 1.10827e-06 -0.000293022 0.000195489 
14 4933 3.37761e-05 1.1366e-07 1.66986e-05 1.09154e-07 1.028e-06 1.10619e-06 -0.000287005 0.000189407 
15 4933 3.41843e-05 1.17819e-07 1.74857e-05 1.11152e-07 1.02648e-06 1.10558e-06 -0.00029495 0.000203101 
16 4933 3.48412e-05 1.18654e-07 1.72583e-05 1.1058e-07 1.02793e-06 1.10222e-06 -0.000297199 0.000200462 
17 4933 3.58699e-05 1.18996e-07 1.66183e-05 1.1458e-07 1.0248e-06 1.10764e-06 -0.000299528 0.000201876 
18 4933 3.5574e-05 1.15769e-07 1.73199e-05 1.10684e-07 1.02807e-06 1.10749e-06 -0.000293357 0.000199667 
19 4933 3.63517e-05 1.17221e-07 1.82411e-05 1.13434e-07 1.02542e-06 1.10503e-06 -0.000297145 0.000215622 
20 4933 3.58353e-05 1.20378e-07 1.76922e-05 1.13415e-07 1.02982e-06 1.10865e-06 -0.000301303 0.000209627 
21 4933 3.75197e-05 1.21024e-07 1.79386e-05 1.09314e-07 1.02857e-06 1.10968e-06 -0.000304674 0.000201666 
22 4933 3.7079e-05 1.17015e-07 1.87886e-05 1.0607e-07 1.03046e-06 1.10781e-06 -0.000297283 0.000201871 
23 4933 3.77714e-05 1.22889e-07 1.82939e-05 1.15199e-07 1.03025e-06 1.11021e-06 -0.000307876 0.000218684 
24 4933 3.91384e-05 1.22376e-07 1.82394e-05 1.11822e-07 1.02847e-06 1.11462e-06 -0.000308789 0.000209064 
25 4933 3.93384e-05 1.24188e-07 1.94988e-05 1.07935e-07 1.03348e-06 1.10692e-06 -0.000311507 0.000212361 
26 4933 3.95417e-05 1.25849e-07 1.92774e-05 1.11447e-07 1.03617e-06 1.108e-06 -0.00031416 0.000218547 
27 4933 3.98673e-05 1.24998e-07 1.94255e-05 1.12014e-07 1.03267e-06 1.11534e-06 -0.000313447 0.000219032 
28 4933 3.93804e-05 1.26257e-07 1.92414e-05 1.08591e-07 1.03672e-06 1.10935e-06 -0.000314586 0.000211264 
29 4933 4.17064e-05 1.29091e-07 1.96763e-05 1.13391e-07 1.04356e-06 1.1119e-06 -0.000320904 0.000224853 
30 4933 4.21137e-05 1.29423e-07 1.92412e-05 1.13674e-07 1.04448e-06 1.11672e-06 -0.000321743 0.000221047 
31 4933 4.20714e-05 1.30292e-07 2.03562e-05 1.07546e-07 1.04764e-06 1.10475e-06 -0.000322807 0.000218152 
32 4933 4.16697e-05 1.33103e-07 1.94805e-05 1.09601e-07 1.04331e-06 1.11178e-06 -0.00032708 0.000214824 
33 4933 4.26382e-05 1.3338e-07 1.9706e-05 1.06345e-07 1.04609e-06 1.11197e-06 -0.000328201 0.000208804 
34 4933 4.41252e-05 1.35636e-07 2.05346e-05 1.16743e-07 1.04193e-06 1.11824e-06 -0.000333216 0.00023632 
35 4933 4.35788e-05 1.32454e-07 1.9782e-05 1.16618e-07 1.0435e-06 1.11713e-06 -0.000327821 0.000231368 
36 4933 4.21442e-05 1.30641e-07 2.02507e-05 1.10071e-07 1.04039e-06 1.11442e-06 -0.000323971 0.000220777 
37 4933 4.19295e-05 1.27862e-07 2.05193e-05 1.14393e-07 1.04211e-06 1.11018e-06 -0.000319314 0.000233084 
38 4933 4.25761e-05 1.31785e-07 2.04399e-05 1.12501e-07 1.04084e-06 1.12362e-06 -0.000326098 0.00022524 
39 4933 4.25737e-05 1.28683e-07 2.08429e-05 1.1215e-07 1.03909e-06 1.1173e-06 -0.000321438 0.000228596 
40 4933 4.1216e-05 1.3265e-07 2.00982e-05 1.16109e-07 1.0442e-06 1.1169e-06 -0.000325877 0.000232465 
41 4933 4.23495e-05 1.30409e-07 2.05169e-05 1.10579e-07 1.03524e-06 1.12312e-06 -0.000324195 0.000221581 
42 4933 4.16581e-05 1.3129e-07 2.02045e-05 1.13268e-07 1.05023e-06 1.112e-06 -0.000323748 0.000228181 
