#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.94954e-05 1.13925e-07 1.38448e-05 1.15846e-07 1.01621e-06 1.01773e-06 -0.000280916 0.000202566 
2 5000 2.85698e-05 1.1965e-07 1.41743e-05 1.16326e-07 1.01622e-06 1.01774e-06 -0.000288968 0.000207966 
3 5000 2.66566e-05 1.16027e-07 1.41305e-05 1.19377e-07 1.01617e-06 1.01777e-06 -0.000278011 0.000214642 
4 5000 2.62449e-05 1.0855e-07 1.37665e-05 1.20301e-07 1.01623e-06 1.01766e-06 -0.00026306 0.000212303 
5 5000 2.77118e-05 1.06422e-07 1.36981e-05 1.17321e-07 1.01617e-06 1.01778e-06 -0.000262981 0.000204203 
6 5000 2.93375e-05 1.11593e-07 1.41045e-05 1.15399e-07 1.01623e-06 1.01771e-06 -0.000276391 0.000204856 
7 5000 2.95411e-05 1.18252e-07 1.42775e-05 1.18356e-07 1.01657e-06 1.01762e-06 -0.000288564 0.000214069 
8 5000 2.84128e-05 1.20337e-07 1.3883e-05 1.2066e-07 1.01673e-06 1.01777e-06 -0.000289748 0.000214585 
9 5000 2.72197e-05 1.17352e-07 1.37428e-05 1.1735e-07 1.01736e-06 1.01771e-06 -0.00028165 0.000204902 
10 5000 2.6937e-05 1.13109e-07 1.42263e-05 1.15396e-07 1.01769e-06 1.01762e-06 -0.00027324 0.00020641 
11 5000 2.75364e-05 1.11428e-07 1.42709e-05 1.19278e-07 1.01764e-06 1.01793e-06 -0.000271697 0.000216033 
12 5000 2.83206e-05 1.13071e-07 1.38192e-05 1.19453e-07 1.01778e-06 1.01752e-06 -0.000276575 0.000211027 
13 5000 2.86838e-05 1.15847e-07 1.4064e-05 1.15972e-07 1.01725e-06 1.01808e-06 -0.000282437 0.000205607 
14 5000 2.85651e-05 1.17667e-07 1.42993e-05 1.18152e-07 1.01728e-06 1.01793e-06 -0.000285374 0.000213749 
15 5000 2.83275e-05 1.18094e-07 1.39824e-05 1.18684e-07 1.01766e-06 1.01768e-06 -0.000285543 0.000211222 
16 5000 2.8278e-05 1.17809e-07 1.42245e-05 1.16857e-07 1.01761e-06 1.01842e-06 -0.000284937 0.000209622 
17 5000 2.85272e-05 1.18152e-07 1.41431e-05 1.18967e-07 1.01859e-06 1.01762e-06 -0.000285976 0.000213886 
18 5000 2.88726e-05 1.19407e-07 1.40905e-05 1.16881e-07 1.01825e-06 1.01802e-06 -0.000288956 0.000208159 
19 5000 2.92078e-05 1.21177e-07 1.43458e-05 1.18019e-07 1.01869e-06 1.01805e-06 -0.000292657 0.000213947 
20 5000 2.94366e-05 1.22667e-07 1.40922e-05 1.18327e-07 1.01986e-06 1.0175e-06 -0.000295522 0.000211802 
21 5000 2.96658e-05 1.23485e-07 1.42777e-05 1.17629e-07 1.02084e-06 1.01867e-06 -0.000297249 0.000212014 
22 5000 3.00526e-05 1.23977e-07 1.41978e-05 1.17818e-07 1.02449e-06 1.01761e-06 -0.000298416 0.000211855 
23 5000 3.05636e-05 1.24096e-07 1.43371e-05 1.1803e-07 1.02721e-06 1.0184e-06 -0.000299287 0.000213752 
24 5000 3.11582e-05 1.24107e-07 1.41778e-05 1.17908e-07 1.03094e-06 1.01776e-06 -0.000299994 0.000211772 
25 5000 3.17339e-05 1.24205e-07 1.43691e-05 1.17367e-07 1.03524e-06 1.01788e-06 -0.000300721 0.000212747 
26 5000 3.21531e-05 1.24252e-07 1.42567e-05 1.18605e-07 1.03922e-06 1.01805e-06 -0.000301103 0.000214261 
27 5000 3.24043e-05 1.24824e-07 1.42236e-05 1.16952e-07 1.04385e-06 1.01775e-06 -0.000301991 0.000210069 
28 5000 3.26878e-05 1.26134e-07 1.45394e-05 1.17398e-07 1.04811e-06 1.01765e-06 -0.000304183 0.000214871 
29 5000 3.31414e-05 1.28167e-07 1.41341e-05 1.19259e-07 1.05205e-06 1.01767e-06 -0.000307848 0.000214444 
30 5000 3.39712e-05 1.30235e-07 1.44017e-05 1.15908e-07 1.05553e-06 1.01829e-06 -0.000312152 0.000209543 
31 5000 3.49835e-05 1.3137e-07 1.44258e-05 1.18197e-07 1.06259e-06 1.01702e-06 -0.000314793 0.000215631 
32 5000 3.56164e-05 1.31495e-07 1.43521e-05 1.18346e-07 1.06826e-06 1.01909e-06 -0.000315364 0.000214437 
33 5000 3.59964e-05 1.32046e-07 1.41486e-05 1.17669e-07 1.07882e-06 1.01701e-06 -0.000315775 0.000211106 
34 5000 3.60749e-05 1.33391e-07 1.46457e-05 1.15651e-07 1.08737e-06 1.01751e-06 -0.0003172 0.000212034 
35 5000 3.62312e-05 1.35945e-07 1.42041e-05 1.21411e-07 1.09439e-06 1.01804e-06 -0.000320762 0.000220106 
36 5000 3.66169e-05 1.39532e-07 1.41941e-05 1.14351e-07 1.10258e-06 1.01704e-06 -0.000326086 0.000203663 
37 5000 3.70081e-05 1.42144e-07 1.47431e-05 1.1943e-07 1.10841e-06 1.01835e-06 -0.000330071 0.000221561 
38 5000 3.71066e-05 1.44404e-07 1.38911e-05 1.19055e-07 1.11933e-06 1.01674e-06 -0.000332624 0.000211273 
39 5000 3.68306e-05 1.46251e-07 1.4626e-05 1.14961e-07 1.12782e-06 1.01811e-06 -0.000334238 0.000209977 
40 5000 3.63201e-05 1.47955e-07 1.43903e-05 1.20808e-07 1.13775e-06 1.01653e-06 -0.000335133 0.00022136 
41 5000 3.56246e-05 1.49394e-07 1.41193e-05 1.16396e-07 1.1434e-06 1.01842e-06 -0.000335702 0.000207212 
42 4819 3.58082e-05 1.56546e-07 2.24404e-05 1.48842e-07 1.17068e-06 1.28424e-06 -0.000343908 0.000274492 
43 4813 3.52484e-05 1.56932e-07 1.70904e-05 1.67919e-07 1.17533e-06 1.22243e-06 -0.000343135 0.000283693 
44 4813 3.44977e-05 1.54716e-07 1.47728e-05 1.4596e-07 1.18274e-06 1.22614e-06 -0.000337885 0.000210216 
45 4813 3.35572e-05 1.50438e-07 1.74057e-05 1.25559e-07 1.19165e-06 1.229e-06 -0.000328818 0.000196924 
46 4812 3.24428e-05 1.44954e-07 1.91674e-05 1.35496e-07 1.19426e-06 1.2189e-06 -0.000317792 0.000240798 
47 4812 3.16036e-05 1.40003e-07 1.78805e-05 1.55615e-07 1.194e-06 1.21992e-06 -0.000308047 0.000269043 
48 4812 3.11318e-05 1.35709e-07 1.55147e-05 1.52596e-07 1.19326e-06 1.22166e-06 -0.000299953 0.000237486 
49 4812 3.07833e-05 1.31633e-07 1.63036e-05 1.30219e-07 1.18797e-06 1.22371e-06 -0.000292895 0.000195882 
50 4812 3.05248e-05 1.27939e-07 1.87489e-05 1.31355e-07 1.18411e-06 1.21982e-06 -0.000286365 0.00022802 
51 4812 3.02366e-05 1.24148e-07 1.82598e-05 1.48516e-07 1.17868e-06 1.22042e-06 -0.000279645 0.000258741 
52 4812 2.99315e-05 1.19912e-07 1.63791e-05 1.5392e-07 1.16958e-06 1.22706e-06 -0.000272416 0.000248985 
53 4812 3.00175e-05 1.16744e-07 1.60307e-05 1.38071e-07 1.16447e-06 1.22516e-06 -0.000267527 0.000210799 
54 4812 3.04036e-05 1.13983e-07 1.77382e-05 1.30959e-07 1.15718e-06 1.22465e-06 -0.000264461 0.000215427 
55 4812 3.1165e-05 1.13019e-07 1.84782e-05 1.40855e-07 1.15225e-06 1.22397e-06 -0.000265362 0.000244501 
56 4812 3.22221e-05 1.13762e-07 1.72513e-05 1.51224e-07 1.15119e-06 1.2248e-06 -0.000269506 0.000253508 
57 4812 3.31462e-05 1.15411e-07 1.60587e-05 1.46748e-07 1.14824e-06 1.22852e-06 -0.000275017 0.000229703 
58 4812 3.39071e-05 1.18543e-07 1.67657e-05 1.32363e-07 1.15038e-06 1.22563e-06 -0.000281981 0.000206798 
59 4812 3.42995e-05 1.22118e-07 1.85305e-05 1.35686e-07 1.15215e-06 1.22358e-06 -0.000288818 0.000234291 
60 4812 3.43136e-05 1.2608e-07 1.75021e-05 1.50112e-07 1.15427e-06 1.22649e-06 -0.000295384 0.000253305 
61 4812 3.42372e-05 1.30047e-07 1.66524e-05 1.45701e-07 1.15842e-06 1.22865e-06 -0.000301417 0.000234624 
62 4812 3.40002e-05 1.3228e-07 1.66075e-05 1.41709e-07 1.15892e-06 1.22982e-06 -0.000304593 0.000225028 
63 4812 3.383e-05 1.33533e-07 1.74106e-05 1.34047e-07 1.16155e-06 1.22732e-06 -0.000306025 0.000218012 
64 4812 3.38236e-05 1.33729e-07 1.82173e-05 1.40708e-07 1.1641e-06 1.2253e-06 -0.000306047 0.00024144 
65 4812 3.38443e-05 1.33285e-07 1.72619e-05 1.50548e-07 1.16455e-06 1.22762e-06 -0.00030531 0.00025148 
66 4812 3.40657e-05 1.33816e-07 1.62427e-05 1.43778e-07 1.16737e-06 1.22841e-06 -0.000306288 0.000225555 
67 4812 3.43116e-05 1.34555e-07 1.72107e-05 1.36572e-07 1.1687e-06 1.22932e-06 -0.00030781 0.000220827 
68 4812 3.44228e-05 1.35501e-07 1.77519e-05 1.37331e-07 1.16989e-06 1.22715e-06 -0.000309421 0.00022913 
69 4812 3.4429e-05 1.36454e-07 1.79042e-05 1.46321e-07 1.17319e-06 1.22622e-06 -0.000310608 0.000249678 
70 4812 3.41637e-05 1.36507e-07 1.65636e-05 1.47819e-07 1.17458e-06 1.22876e-06 -0.00031004 0.000238042 
71 4812 3.38936e-05 1.36072e-07 1.67072e-05 1.40896e-07 1.17649e-06 1.22985e-06 -0.000308602 0.00022442 
72 4812 3.36407e-05 1.35028e-07 1.73363e-05 1.34251e-07 1.17932e-06 1.22596e-06 -0.000306082 0.000218073 
73 4812 3.34589e-05 1.33403e-07 1.83505e-05 1.42382e-07 1.17872e-06 1.22649e-06 -0.000303114 0.00024578 
74 4812 3.33378e-05 1.31759e-07 1.6792e-05 1.50374e-07 1.18019e-06 1.22603e-06 -0.000299965 0.000246695 
75 4812 3.3338e-05 1.30941e-07 1.64937e-05 1.40639e-07 1.18053e-06 1.22808e-06 -0.00029856 0.00022181 
76 4812 3.34848e-05 1.30399e-07 1.74769e-05 1.37179e-07 1.17871e-06 1.2298e-06 -0.000298172 0.000225038 
77 4812 3.38682e-05 1.30778e-07 1.75364e-05 1.41524e-07 1.18123e-06 1.22668e-06 -0.000299299 0.000236044 
78 4812 3.43418e-05 1.31424e-07 1.7531e-05 1.42728e-07 1.18054e-06 1.22785e-06 -0.000301399 0.00023818 
79 4812 3.47415e-05 1.31974e-07 1.69408e-05 1.48233e-07 1.18166e-06 1.22941e-06 -0.000302956 0.000242927 
80 4812 3.50095e-05 1.3337e-07 1.64789e-05 1.3864e-07 1.18516e-06 1.22592e-06 -0.000305368 0.000217808 
81 4812 3.4942e-05 1.3401e-07 1.79056e-05 1.37151e-07 1.18471e-06 1.22883e-06 -0.000306337 0.000229822 
82 4812 3.46554e-05 1.34839e-07 1.74595e-05 1.44809e-07 1.18895e-06 1.22676e-06 -0.000306675 0.0002421 
83 4812 3.4159e-05 1.34777e-07 1.70744e-05 1.44754e-07 1.18963e-06 1.22899e-06 -0.000305527 0.000237261 
84 4812 3.35879e-05 1.33636e-07 1.69018e-05 1.41854e-07 1.18939e-06 1.22996e-06 -0.00030252 0.000228797 
85 4812 3.31272e-05 1.32279e-07 1.73464e-05 1.40114e-07 1.1904e-06 1.22893e-06 -0.000299171 0.000230323 
86 4812 3.27986e-05 1.30568e-07 1.72361e-05 1.41069e-07 1.18705e-06 1.22956e-06 -0.000295983 0.000230991 
87 4812 3.2811e-05 1.29663e-07 1.77371e-05 1.40624e-07 1.18705e-06 1.22809e-06 -0.000294478 0.00023578 
