#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.89413e-05 1.08352e-07 1.38763e-05 1.20105e-07 1.01621e-06 1.01773e-06 -0.000269574 0.000213216 
2 5000 2.91152e-05 1.08407e-07 1.40995e-05 1.19192e-07 1.01661e-06 1.01802e-06 -0.000270019 0.000213747 
3 5000 2.9139e-05 1.11018e-07 1.47788e-05 1.17025e-07 1.0158e-06 1.01856e-06 -0.000274966 0.000216392 
4 5000 3.14854e-05 1.17766e-07 1.48989e-05 1.19538e-07 1.01906e-06 1.01885e-06 -0.000291175 0.000223303 
5 5000 3.3359e-05 1.19561e-07 1.55342e-05 1.18239e-07 1.021e-06 1.01827e-06 -0.000297172 0.000226918 
6 5000 3.41804e-05 1.15555e-07 1.60429e-05 1.17578e-07 1.01963e-06 1.02374e-06 -0.000291786 0.000228584 
7 5000 3.59448e-05 1.24706e-07 1.66996e-05 1.18248e-07 1.0259e-06 1.02252e-06 -0.000308911 0.000235878 
8 5000 3.74674e-05 1.27219e-07 1.76188e-05 1.15693e-07 1.02877e-06 1.02755e-06 -0.000314597 0.000236144 
9 5000 3.93516e-05 1.29701e-07 1.82439e-05 1.15174e-07 1.03564e-06 1.03451e-06 -0.000320071 0.000237724 
10 5000 4.40931e-05 1.40814e-07 1.86045e-05 1.17961e-07 1.04768e-06 1.03564e-06 -0.000340471 0.000245583 
11 5000 4.57717e-05 1.42981e-07 1.90821e-05 1.19394e-07 1.06376e-06 1.04297e-06 -0.000343888 0.000249775 
12 5000 4.97936e-05 1.5304e-07 1.9667e-05 1.1925e-07 1.09741e-06 1.03962e-06 -0.000358963 0.000253564 
13 5000 5.27499e-05 1.56125e-07 2.11044e-05 1.19646e-07 1.10447e-06 1.05752e-06 -0.000364691 0.000258177 
14 5000 5.69739e-05 1.63542e-07 2.13308e-05 1.26488e-07 1.119e-06 1.07768e-06 -0.000376251 0.000268405 
15 5000 6.06674e-05 1.73127e-07 2.1784e-05 1.26447e-07 1.15769e-06 1.08994e-06 -0.000388633 0.000268167 
16 5000 6.56235e-05 1.86797e-07 2.23657e-05 1.32442e-07 1.18752e-06 1.10374e-06 -0.000406581 0.000279238 
17 5000 6.8643e-05 1.94214e-07 2.37221e-05 1.35074e-07 1.22168e-06 1.13367e-06 -0.000415296 0.000284422 
18 5000 7.28925e-05 2.03695e-07 2.4506e-05 1.44091e-07 1.27002e-06 1.14765e-06 -0.000426107 0.000300574 
19 5000 7.89175e-05 2.1679e-07 2.59923e-05 1.50325e-07 1.30624e-06 1.17958e-06 -0.000441779 0.000311117 
20 5000 8.44829e-05 2.31852e-07 2.67428e-05 1.54113e-07 1.32761e-06 1.20415e-06 -0.000459336 0.00031606 
21 5000 8.80661e-05 2.40815e-07 2.83864e-05 1.62235e-07 1.38522e-06 1.24274e-06 -0.000468002 0.000328373 
22 5000 9.30256e-05 2.53843e-07 2.94409e-05 1.67547e-07 1.4185e-06 1.27023e-06 -0.000481884 0.000335773 
23 5000 9.69263e-05 2.67881e-07 2.93919e-05 1.72465e-07 1.47062e-06 1.26366e-06 -0.000495548 0.00034371 
24 5000 0.000100937 2.75265e-07 3.13935e-05 1.75473e-07 1.51247e-06 1.30866e-06 -0.000502595 0.000347736 
25 5000 0.000105985 2.86501e-07 3.23984e-05 1.84088e-07 1.53949e-06 1.35157e-06 -0.000513944 0.000357358 
26 5000 0.000113669 3.0986e-07 3.34823e-05 1.82859e-07 1.61476e-06 1.38318e-06 -0.00053565 0.000354569 
27 4991 0.000124685 3.4492e-07 3.40327e-05 1.72016e-07 1.69857e-06 1.43639e-06 -0.000567257 0.000333753 
28 4991 0.000122581 3.4355e-07 3.44627e-05 1.84697e-07 1.7375e-06 1.45991e-06 -0.000564732 0.000350503 
29 4978 0.000134649 3.84088e-07 3.6788e-05 1.7812e-07 1.79114e-06 1.52529e-06 -0.000600218 0.000338938 
30 4978 0.000130387 3.6137e-07 3.67599e-05 1.96298e-07 1.84498e-06 1.57902e-06 -0.000579019 0.000358428 
31 4962 0.000141851 4.03828e-07 3.85077e-05 1.94669e-07 1.87349e-06 1.64042e-06 -0.000615697 0.000353253 
32 4961 0.000130772 3.73683e-07 4.1225e-05 2.09643e-07 1.91089e-06 1.64254e-06 -0.000588014 0.000379735 
33 4960 0.000129741 3.65395e-07 4.1233e-05 1.98692e-07 1.93668e-06 1.66085e-06 -0.000580074 0.000363034 
34 4960 0.000129998 3.56293e-07 4.06672e-05 1.96845e-07 1.93834e-06 1.69796e-06 -0.000572181 0.000354895 
35 4960 0.000130994 3.65399e-07 4.05653e-05 1.99901e-07 1.95132e-06 1.69023e-06 -0.000579941 0.000359825 
36 4960 0.000132452 3.66503e-07 3.90782e-05 1.99733e-07 1.98769e-06 1.67931e-06 -0.000580236 0.000357167 
37 4960 0.000128511 3.5499e-07 4.07909e-05 1.97075e-07 1.94969e-06 1.70783e-06 -0.000570448 0.000354361 
38 4960 0.000128773 3.54908e-07 4.15688e-05 2.01233e-07 1.94577e-06 1.74778e-06 -0.000570533 0.000357417 
39 4960 0.000129635 3.58318e-07 4.29043e-05 2.04545e-07 1.95101e-06 1.78136e-06 -0.000573546 0.000361364 
40 4960 0.00012957 3.53307e-07 4.24877e-05 2.04536e-07 1.97678e-06 1.76722e-06 -0.000568461 0.000361982 
41 4960 0.000126683 3.46716e-07 4.30824e-05 2.0748e-07 1.94199e-06 1.77381e-06 -0.00056298 0.000366671 
42 4960 0.000128172 3.54649e-07 4.18915e-05 2.05328e-07 1.99181e-06 1.81073e-06 -0.000568943 0.000356455 
43 4960 0.000123406 3.38189e-07 4.31906e-05 2.15702e-07 2.00207e-06 1.8109e-06 -0.000552909 0.000373865 
44 4960 0.000122042 3.29465e-07 4.52721e-05 2.15914e-07 2.00095e-06 1.80169e-06 -0.000544664 0.000379753 
45 4960 0.000127006 3.45941e-07 4.43972e-05 2.12958e-07 2.02204e-06 1.81765e-06 -0.000560133 0.000372212 
