#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.8729e-05 1.04803e-07 1.26161e-05 1.13699e-07 1.01621e-06 1.01773e-06 -0.000262408 0.000177763 
2 5000 2.91951e-05 1.0464e-07 1.52559e-05 9.87147e-08 1.01656e-06 1.01916e-06 -0.000263141 0.000175015 
3 5000 2.91617e-05 1.08049e-07 1.47119e-05 1.17389e-07 1.01667e-06 1.02097e-06 -0.000269454 0.000215723 
4 5000 3.20347e-05 1.16836e-07 1.52906e-05 1.08663e-07 1.02198e-06 1.02661e-06 -0.000290228 0.00019934 
5 5000 3.43157e-05 1.18548e-07 1.5793e-05 1.11822e-07 1.02288e-06 1.02474e-06 -0.000296746 0.000212912 
6 5000 3.53037e-05 1.13712e-07 1.62644e-05 1.09075e-07 1.02188e-06 1.029e-06 -0.000290058 0.000209698 
7 5000 3.61343e-05 1.21414e-07 1.68527e-05 1.10213e-07 1.02476e-06 1.02904e-06 -0.000303895 0.000217668 
8 5000 3.76371e-05 1.21799e-07 1.76358e-05 1.08631e-07 1.02846e-06 1.03491e-06 -0.000306097 0.00021886 
9 5000 3.85948e-05 1.21951e-07 1.83307e-05 1.07293e-07 1.03151e-06 1.04196e-06 -0.000307217 0.000219239 
10 5000 4.34141e-05 1.32612e-07 1.89351e-05 1.06025e-07 1.04119e-06 1.03877e-06 -0.000328087 0.000221447 
11 5000 4.47008e-05 1.32084e-07 2.04707e-05 1.06738e-07 1.04727e-06 1.04931e-06 -0.000327945 0.000230111 
12 5000 4.60232e-05 1.35389e-07 2.10194e-05 1.08093e-07 1.05648e-06 1.05028e-06 -0.000333372 0.000235826 
13 5000 4.97994e-05 1.4576e-07 2.17932e-05 1.10816e-07 1.08734e-06 1.04922e-06 -0.000349312 0.000245565 
14 5000 5.38943e-05 1.56985e-07 2.24225e-05 1.10859e-07 1.09861e-06 1.05774e-06 -0.000366866 0.000246905 
15 5000 5.83537e-05 1.65227e-07 2.35334e-05 1.11952e-07 1.12205e-06 1.07586e-06 -0.000379014 0.000250535 
16 5000 6.31056e-05 1.76147e-07 2.41176e-05 1.10238e-07 1.16512e-06 1.06601e-06 -0.000393237 0.000251236 
17 5000 6.75546e-05 1.9005e-07 2.49859e-05 1.14043e-07 1.1883e-06 1.08726e-06 -0.000411275 0.000258323 
18 5000 7.24905e-05 2.0037e-07 2.61926e-05 1.14018e-07 1.22699e-06 1.09328e-06 -0.000423794 0.000261505 
19 4971 7.51786e-05 2.07139e-07 2.90955e-05 1.26128e-07 1.27303e-06 1.16972e-06 -0.000430792 0.00028125 
20 4971 7.79067e-05 2.12193e-07 2.776e-05 1.23081e-07 1.28396e-06 1.18003e-06 -0.000437073 0.000270038 
21 4971 8.28631e-05 2.2435e-07 2.97083e-05 1.31369e-07 1.3223e-06 1.1946e-06 -0.000450831 0.000288674 
22 4971 8.95917e-05 2.38391e-07 3.01019e-05 1.31318e-07 1.37858e-06 1.22062e-06 -0.000466024 0.000286046 
23 4944 9.38608e-05 2.47307e-07 3.40107e-05 1.43598e-07 1.44107e-06 1.33331e-06 -0.000474533 0.000302206 
24 4944 9.78112e-05 2.58419e-07 3.39605e-05 1.40845e-07 1.47095e-06 1.30144e-06 -0.000486105 0.000301614 
25 4923 0.000101554 2.68472e-07 3.63958e-05 1.54021e-07 1.51609e-06 1.43405e-06 -0.000495821 0.000312277 
