#turn count sigx2 sigxp2 sigz2 sigzp2 ex ez sigxp sigzp
0 5000 2.79745e-05 1.06041e-07 1.36082e-05 1.1839e-07 1.01621e-06 1.01773e-06 -0.000262919 0.000205612 
1 5000 2.86972e-05 1.06338e-07 1.3625e-05 1.17245e-07 1.01621e-06 1.01773e-06 -0.000265242 0.000203038 
2 5000 2.91104e-05 1.08875e-07 1.37745e-05 1.16523e-07 1.01622e-06 1.01774e-06 -0.000270924 0.000203289 
3 5000 2.87728e-05 1.10369e-07 1.3869e-05 1.17305e-07 1.01615e-06 1.01778e-06 -0.000272914 0.000206434 
4 5000 2.81791e-05 1.09175e-07 1.37728e-05 1.18318e-07 1.01621e-06 1.01767e-06 -0.000269309 0.000207658 
5 5000 2.80401e-05 1.06796e-07 1.36754e-05 1.17671e-07 1.01616e-06 1.01778e-06 -0.00026452 0.000204753 
6 5000 2.85064e-05 1.0573e-07 1.38023e-05 1.16286e-07 1.01613e-06 1.01775e-06 -0.000263646 0.000203074 
7 5000 2.91448e-05 1.06866e-07 1.39514e-05 1.16839e-07 1.01631e-06 1.01766e-06 -0.000267257 0.000206416 
8 5000 2.9451e-05 1.08992e-07 1.38418e-05 1.18174e-07 1.01613e-06 1.01779e-06 -0.000271905 0.000208171 
9 5000 2.92997e-05 1.10469e-07 1.37432e-05 1.17077e-07 1.01624e-06 1.01777e-06 -0.000274264 0.000204218 
10 5000 2.89244e-05 1.10518e-07 1.39584e-05 1.15899e-07 1.01632e-06 1.01761e-06 -0.000273509 0.000204234 
11 5000 2.86131e-05 1.09547e-07 1.39979e-05 1.17658e-07 1.01602e-06 1.01797e-06 -0.000271053 0.000208875 
12 5000 2.85279e-05 1.0856e-07 1.37899e-05 1.17419e-07 1.01632e-06 1.01747e-06 -0.000268984 0.000205784 
13 5000 2.85938e-05 1.07827e-07 1.39995e-05 1.15594e-07 1.01612e-06 1.01789e-06 -0.000267802 0.000203922 
14 5000 2.87058e-05 1.07518e-07 1.4068e-05 1.17572e-07 1.01611e-06 1.01789e-06 -0.00026749 0.000209575 
15 5000 2.88483e-05 1.07545e-07 1.38236e-05 1.16872e-07 1.0166e-06 1.0174e-06 -0.000267807 0.00020492 
16 5000 2.89744e-05 1.07627e-07 1.41585e-05 1.1538e-07 1.01612e-06 1.01821e-06 -0.000268314 0.000205317 
17 5000 2.91179e-05 1.07984e-07 1.40192e-05 1.18027e-07 1.01665e-06 1.01745e-06 -0.000269234 0.000210202 
18 5000 2.92076e-05 1.08621e-07 1.39343e-05 1.15636e-07 1.01635e-06 1.01763e-06 -0.000270656 0.000203269 
19 5000 2.92368e-05 1.09316e-07 1.42183e-05 1.16364e-07 1.01604e-06 1.01813e-06 -0.000272041 0.000208466 
20 5000 2.91797e-05 1.09889e-07 1.40078e-05 1.16675e-07 1.01673e-06 1.0171e-06 -0.000272878 0.000206941 
21 5000 2.90332e-05 1.09987e-07 1.41661e-05 1.16384e-07 1.01583e-06 1.01849e-06 -0.000272844 0.000207747 
22 5000 2.89324e-05 1.0974e-07 1.40724e-05 1.1614e-07 1.01665e-06 1.01755e-06 -0.000272059 0.000206309 
23 5000 2.88691e-05 1.08976e-07 1.42613e-05 1.16181e-07 1.01661e-06 1.01798e-06 -0.000270512 0.000208608 
24 5000 2.8822e-05 1.07813e-07 1.41011e-05 1.16309e-07 1.01642e-06 1.01791e-06 -0.00026827 0.000206952 
25 5000 2.87842e-05 1.06858e-07 1.42967e-05 1.15665e-07 1.01678e-06 1.01773e-06 -0.000266347 0.000207884 
26 5000 2.86995e-05 1.06239e-07 1.41805e-05 1.16789e-07 1.01572e-06 1.0182e-06 -0.000265124 0.000208996 
27 5000 2.87162e-05 1.06917e-07 1.42037e-05 1.14847e-07 1.01631e-06 1.01722e-06 -0.000266362 0.000204932 
28 5000 2.89859e-05 1.08219e-07 1.44839e-05 1.16151e-07 1.01591e-06 1.0182e-06 -0.000269468 0.000211123 
29 5000 2.94561e-05 1.0959e-07 1.40625e-05 1.16727e-07 1.01735e-06 1.01718e-06 -0.000272861 0.000207729 
30 5000 2.98157e-05 1.09821e-07 1.44225e-05 1.14305e-07 1.01691e-06 1.01791e-06 -0.000274113 0.000206065 
31 5000 2.99014e-05 1.09644e-07 1.43748e-05 1.16159e-07 1.01699e-06 1.01784e-06 -0.00027396 0.000209973 
32 5000 2.99598e-05 1.09755e-07 1.42964e-05 1.16479e-07 1.01816e-06 1.01745e-06 -0.000274142 0.000209927 
33 5000 2.98268e-05 1.09049e-07 1.4198e-05 1.15092e-07 1.01661e-06 1.01835e-06 -0.000272763 0.000205065 
34 5000 2.96143e-05 1.08527e-07 1.45922e-05 1.14619e-07 1.01796e-06 1.01671e-06 -0.000271175 0.000209235 
35 5000 2.9342e-05 1.08376e-07 1.41714e-05 1.18297e-07 1.01659e-06 1.01805e-06 -0.000270472 0.000212513 
